#rho T p e s c^2 cv gamma alpha
9.99999999999997E-11 293.0 1.1661177681319553E-12 0.9871229930265477 0.5289736422976171 0.01943516234015786 5.969970718857168E-5 0.666666666668587 2.0478246641788848E7
2.15443469003187E-10 293.0 2.512309126521246E-12 0.9871228763823786 0.5379239370218752 0.019434962201048334 5.96997071888792E-5 0.6666666666674296 9505257.977578368
4.64158883361275E-10 293.0 5.412552598226663E-12 0.9871226894261327 0.5468741614341089 0.0194346414201096 5.969970718857168E-5 0.6666666666763211 4412022.750968863
9.99999999999989E-10 293.0 1.166080690418086E-11 0.9871223897742788 0.5558242731508496 0.019434127275544708 5.969970718889895E-5 0.666666666685242 2047933.7316984383
2.15443469003185E-9 293.0 2.5121810932014285E-11 0.9871219094949193 0.5651405798947389 0.01943330321016861 5.969970718950836E-5 0.6666666667078702 950606.9427349848
4.64158883361275E-9 293.0 5.4121104855894165E-11 0.9871211397074536 0.575387347222747 0.019431982407872507 5.9699707190885176E-5 0.6666666667617004 441262.64792217605
9.999999999999802E-9 293.0 1.1659280243034018E-10 0.987119905899098 0.585633648717564 0.019429865443507065 5.9699707193525954E-5 0.6666666668945562 204838.29352811968
2.15443469003186E-8 293.0 2.5116539215028155E-10 0.9871179283625734 0.5958792054004075 0.01942647240558444 5.969970720052006E-5 0.6666666671972734 95094.1199366627
4.64158883361267E-8 293.0 5.410290109610127E-10 0.9871147587862134 0.606123569399855 0.019421034107568548 5.969970721649732E-5 0.6666666679126629 44151.1403700987
9.999999999999993E-8 293.0 1.1652994313859221E-9 0.9871096786216177 0.6163660224396798 0.019412317730028675 5.9699707254026813E-5 0.6666666695902819 20502.345760079465
2.15443469003187E-7 293.0 2.509483335688595E-9 0.9871015361896849 0.6266054130232672 0.019398347382372533 5.9699707342137335E-5 0.6666666735258906 9523.199489047673
4.6415888336127E-7 293.0 5.402794911702151E-9 0.9870884855985969 0.6368398954134752 0.01937595626899406 5.9699707549043286E-5 0.6666666827577753 4425.385849253992
9.999999999999631E-7 293.0 1.1627112941661714E-8 0.9870675682912713 0.6470665112521018 0.019353255015802207 5.969970803373578E-5 0.6666667044262583 2056.491663937917
1.25892541179417E-6 293.0 1.4631125681577524E-8 0.9870591128033409 0.6501323157871898 0.019340752918335924 5.969970828051576E-5 0.666666715430831 1634.5853601090246
