# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
14.581791751472043 0.3650771320490965 6.167804480396629 7.689053327162347  -327.0624082678597 -327.0624082678597 -327.0624082678597 0.0 0.0 0.0 1629.088001474599 6.780452978433688E-4 109.2617095845963 3.6298037127463294E-4 327.0624082678597 1.4540405386238695 3.3126898132806553E-7 14.581791751472043 1629.088001474599
14.59137592705971 0.3648373353805649 6.174673218014072 7.703398150364378  -327.8090039792027 -327.8090039792027 -327.8090039792027 0.0 0.0 0.0 1630.6448801917447 6.780753956494035E-4 109.30374231126395 3.629607082610647E-4 327.8090039792027 1.4535390334394327 3.307920278918059E-7 14.59137592705971 1630.6448801917447
14.600960102647832 0.36459785352054974 6.1815387640017745 7.717742885853147  -328.55560531009587 -328.55560531009587 -328.55560531009587 0.0 0.0 0.0 1632.201685927169 6.781047187302087E-4 109.34568545729859 3.629410452474955E-4 328.55560531009587 1.4530382357513705 3.303163436710693E-7 14.600960102647832 1632.201685927169
14.610544278236402 0.36435868584952996 6.188401119488896 7.732087533545673  -329.3022122582517 -329.3022122582517 -329.3022122582517 0.0 0.0 0.0 1633.758418440396 6.781332692960166E-4 109.38753927536261 3.629213822339255E-4 329.3022122582517 1.4525381441753566 3.2984192369177444E-7 14.610544278236402 1633.758418440396
14.620128453825421 0.3641198317496091 6.1952602856120444 7.746432093359373  -330.0488248213895 -330.0488248213895 -330.0488248213895 0.0 0.0 0.0 1635.315077491952 6.78161049548904E-4 109.42930401725762 3.6290171922035444E-4 330.0488248213895 1.4520387573306972 3.293687630056711E-7 14.620128453825421 1635.315077491952
14.62971262941489 0.3638812906045097 6.202116263515211 7.760776565212041  -330.7954429972339 -330.7954429972339 -330.7954429972339 0.0 0.0 0.0 1636.8716628433576 6.781880616828356E-4 109.47097993392796 3.628820562067826E-4 330.7954429972339 1.4515400738403181 3.288968566901727E-7 14.62971262941489 1636.8716628433576
14.639296805004808 0.36364306179956823 6.208969054349711 7.775120949021851  -331.54206678351557 -331.54206678351557 -331.54206678351557 0.0 0.0 0.0 1638.428174257127 6.782143078836976E-4 109.51256727546429 3.628623931932097E-4 331.54206678351557 1.4510420923307537 3.284261998481895E-7 14.639296805004808 1638.428174257127
14.648880980595175 0.3634051447217298 6.215818659274134 7.78946524470735  -332.2886961779707 -332.2886961779707 -332.2886961779707 0.0 0.0 0.0 1639.9846114967631 6.782397903293282E-4 109.55406629110666 3.62842730179636E-4 332.2886961779707 1.450544811432133 3.279567876079661E-7 14.648880980595175 1639.9846114967631
14.658465156185988 0.36316753875954294 6.222665079454275 7.803809452187464  -333.0353311783409 -333.0353311783409 -333.0353311783409 0.0 0.0 0.0 1641.540974326755 6.782645111895641E-4 109.59547722924844 3.628230671660613E-4 333.0353311783409 1.4500482297781714 3.2748861512291537E-7 14.658465156185988 1641.540974326755
14.668049331777246 0.36293024330315427 6.22950831606309 7.818153571381488  -333.78197178237394 -333.78197178237394 -333.78197178237394 0.0 0.0 0.0 1643.0972625125748 6.78288472626266E-4 109.63680033743921 3.628034041524857E-4 333.78197178237394 1.4495523460061555 3.2702167757145895E-7 14.668049331777246 1643.0972625125748
14.67763350736895 0.362693257744303 6.2363483702806395 7.832497602209104  -334.5286179878233 -334.5286179878233 -334.5286179878233 0.0 0.0 0.0 1644.6534758206747 6.783116767933634E-4 109.67803586238861 3.6278374113890924E-4 334.5286179878233 1.449057158756933 3.26555970156864E-7 14.67763350736895 1644.6534758206747
14.6872176829611 0.36245658147631643 6.243185243294021 7.846841544590357  -335.2752697924479 -335.2752697924479 -335.2752697924479 0.0 0.0 0.0 1646.2096140184824 6.783341258368833E-4 109.71918404996937 3.627640781253318E-4 335.2752697924479 1.448562666674902 3.260914881070854E-7 14.6872176829611 1646.2096140184824
14.696801858553695 0.362220213894104 6.250018936297327 7.861185398445668  -336.0219271940127 -336.0219271940127 -336.0219271940127 0.0 0.0 0.0 1647.7656768743996 6.783558218949904E-4 109.7602451452209 3.627444151117534E-4 336.0219271940127 1.4480688684079976 3.25628226674606E-7 14.696801858553695 1647.7656768743996
14.70638603414673 0.361984154394153 6.256849450491579 7.875529163695819  -336.7685901902875 -336.7685901902875 -336.7685901902875 0.0 0.0 0.0 1649.3216641577967 6.783767670980156E-4 109.80121939235235 3.6272475209817424E-4 336.7685901902875 1.4475757626076808 3.2516618113628126E-7 14.70638603414673 1649.3216641577967
14.715970209740204 0.36174840237452244 6.263676787084683 7.889872840261965  -337.5152587790483 -337.5152587790483 -337.5152587790483 0.0 0.0 0.0 1650.8775756390114 6.783969635685007E-4 109.84210703474623 3.627050890845941E-4 337.5152587790483 1.447083347928929 3.247053467931814E-7 14.715970209740204 1650.8775756390114
14.72555438533412 0.36151295723483867 6.2705009472913735 7.904216428065636  -338.261932958077 -338.261932958077 -338.261932958077 0.0 0.0 0.0 1652.4334110893456 6.784164134212229E-4 109.88290831496164 3.62685426071013E-4 338.261932958077 1.446591623030221 3.242457189704371E-7 14.72555438533412 1652.4334110893456
14.73513856092848 0.36127781837628986 6.2773219323331535 7.918559927028728  -339.0086127251608 -339.0086127251608 -339.0086127251608 0.0 0.0 0.0 1653.9891702810608 6.784351187632391E-4 109.92362347473743 3.6266576305743107E-4 339.0086127251608 1.4461005865735292 3.2378729301708713E-7 14.73513856092848 1653.9891702810608
14.74472273652328 0.3610429852016214 6.284139743438245 7.932903337073491  -339.75529807809255 -339.75529807809255 -339.75529807809255 0.0 0.0 0.0 1655.5448529873759 6.784530816939087E-4 109.96425275499567 3.6264610004384826E-4 339.75529807809255 1.4456102372243052 3.233300643059238E-7 14.74472273652328 1655.5448529873759
14.754306912118512 0.36080845711513043 6.29095438184153 7.947246658122539  -340.50198901467013 -340.50198901467013 -340.50198901467013 0.0 0.0 0.0 1657.1004589824624 6.784703043049401E-4 110.00479639584472 3.626264370302645E-4 340.50198901467013 1.4451205736514714 3.228740282333442E-7 14.754306912118512 1657.1004589824624
14.763891087714184 0.3605742335226608 6.297765848784514 7.961589890098861  -341.2486855326977 -341.2486855326977 -341.2486855326977 0.0 0.0 0.0 1658.6559880414447 6.784867886804169E-4 110.0452546365826 3.6260677401667987E-4 341.2486855326977 1.4446315945274077 3.224191802191984E-7 14.763891087714184 1658.6559880414447
14.773475263310292 0.3603403138315983 6.3045741455152555 7.975933032925799  -341.9953876299849 -341.9953876299849 -341.9953876299849 0.0 0.0 0.0 1660.2114399403936 6.785025368968331E-4 110.08562771570034 3.625871110030943E-4 341.9953876299849 1.44414329852794 3.219655157066401E-7 14.773475263310292 1660.2114399403936
14.78305943890684 0.3601066974508654 6.311379273288324 7.990276086527063  -342.74209530434683 -342.74209530434683 -342.74209530434683 0.0 0.0 0.0 1661.7668144563252 6.785175510231297E-4 110.1259158708849 3.625674479895079E-4 342.74209530434683 1.4436556843323307 3.2151303016198076E-7 14.78305943890684 1661.7668144563252
14.792643614503818 0.3598733837909166 6.31818123336474 8.004619050826703  -343.48880855360346 -343.48880855360346 -343.48880855360346 0.0 0.0 0.0 1663.3221113671955 6.785318331207243E-4 110.16611933902254 3.6254778497592054E-4 343.48880855360346 1.4431687506232675 3.2106171907454163E-7 14.792643614503818 1663.3221113671955
14.802227790101231 0.3596403722637333 6.324980027011934 8.018961925749142  -344.23552737558106 -344.23552737558106 -344.23552737558106 0.0 0.0 0.0 1664.8773304519 6.785453852435457E-4 110.20623835620212 3.6252812196233236E-4 344.23552737558106 1.4426824960868494 3.206115779565079E-7 14.802227790101231 1664.8773304519
14.811811965699077 0.35940766228281856 6.331775655503689 8.033304711219161  -344.9822517681112 -344.9822517681112 -344.9822517681112 0.0 0.0 0.0 1666.432471490269 6.785582094380688E-4 110.24627315771815 3.6250845894874326E-4 344.9822517681112 1.4421969194125799 3.2016260234278486E-7 14.811811965699077 1666.432471490269
14.821396141297354 0.3591752532631927 6.33856812012009 8.04764740716189  -345.72898172903075 -345.72898172903075 -345.72898172903075 0.0 0.0 0.0 1667.987534263065 6.785703077433476E-4 110.2862239780738 3.624887959351533E-4 345.72898172903075 1.4417120192933528 3.1971478779085465E-7 14.821396141297354 1667.987534263065
14.830980316896067 0.35894314462138804 6.345357422147479 8.061990013502816  -346.47571725618246 -346.47571725618246 -346.47571725618246 0.0 0.0 0.0 1669.5425185519803 6.785816821910418E-4 110.32609105098449 3.624691329215624E-4 346.47571725618246 1.441227794425443 3.192681298806329E-7 14.830980316896067 1669.5425185519803
14.84056449249521 0.3587113357754443 6.35214356287839 8.076332530167775  -347.2224583474138 -347.2224583474138 -347.2224583474138 0.0 0.0 0.0 1671.0974241396311 6.785923348054591E-4 110.3658746093805 3.6244946990797065E-4 347.2224583474138 1.4407442435084945 3.188226242143292E-7 14.84056449249521 1671.0974241396311
14.85014866809478 0.35847982614490337 6.358926543611517 8.090674957082957  -347.9692050005782 -347.9692050005782 -347.9692050005782 0.0 0.0 0.0 1672.6522508095577 6.786022676035841E-4 110.40557488541035 3.6242980689437797E-4 347.9692050005782 1.44026136524551 3.1837826641630556E-7 14.85014866809478 1672.6522508095577
14.85973284369478 0.35824861515080475 6.365706365651657 8.105017294174901  -348.71595721353424 -348.71595721353424 -348.71595721353424 0.0 0.0 0.0 1674.2069983462204 6.78611482595101E-4 110.44519211044405 3.624101438807844E-4 348.71595721353424 1.4397791583428408 3.179350521329375E-7 14.85973284369478 1674.2069983462204
14.86931701929521 0.3580177022156807 6.372483030309658 8.119359541370498  -349.4627149841462 -349.4627149841462 -349.4627149841462 0.0 0.0 0.0 1675.7616665349958 6.786199817824437E-4 110.48472651507583 3.6239048086719007E-4 349.4627149841462 1.4392976215101732 3.174929770324767E-7 14.86931701929521 1675.7616665349958
14.878901194896068 0.3577870867635512 6.379256538902376 8.133701698596989  -350.2094783102837 -350.2094783102837 -350.2094783102837 0.0 0.0 0.0 1677.3162551621747 6.786277671608121E-4 110.52417832912755 3.623708178535948E-4 350.2094783102837 1.4388167534605218 3.170520368049129E-7 14.878901194896068 1677.3162551621747
14.888485370497351 0.35755676821991955 6.386026892752619 8.148043765781953  -350.9562471898213 -350.9562471898213 -350.9562471898213 0.0 0.0 0.0 1678.8707640149578 6.786348407182143E-4 110.5635477816515 3.623511548399986E-4 350.9562471898213 1.4383365529102172 3.166122271618395E-7 14.888485370497351 1678.8707640149578
14.898069546099057 0.3573267460117674 6.392794093189104 8.162385742853314  -351.703021620639 -351.703021620639 -351.703021620639 0.0 0.0 0.0 1680.4251928814533 6.786412044354883E-4 110.60283510093355 3.623314918264016E-4 351.703021620639 1.4378570185788928 3.161735438363171E-7 14.898069546099057 1680.4251928814533
14.907653721701188 0.35709701956754974 6.399558141546412 8.176727629739355  -352.44980160062266 -352.44980160062266 -352.44980160062266 0.0 0.0 0.0 1681.9795415506758 6.786468602863472E-4 110.64204051449637 3.6231182881280374E-4 352.44980160062266 1.4373781491894777 3.157359825827396E-7 14.907653721701188 1681.9795415506758
14.917237897303742 0.3568675883171905 6.406319039164935 8.19106942636869  -353.1965871276631 -353.1965871276631 -353.1965871276631 0.0 0.0 0.0 1683.5338098125403 6.786518102373905E-4 110.68116424910217 3.6229216579920494E-4 353.1965871276631 1.436899943468185 3.1529953917670213E-7 14.917237897303742 1683.5338098125403
14.926822072906724 0.35663845169207775 6.413076787390833 8.205411132670287  -353.94337819965693 -353.94337819965693 -353.94337819965693 0.0 0.0 0.0 1685.0879974578613 6.7865605624816E-4 110.72020653075569 3.6227250278560527E-4 353.94337819965693 1.4364224001444994 3.148642094148686E-7 14.926822072906724 1685.0879974578613
14.936406248510128 0.3564096091250591 6.419831387575978 8.21975274857344  -354.6901748145053 -354.6901748145053 -354.6901748145053 0.0 0.0 0.0 1686.642104278348 6.786596002711493E-4 110.75916758470743 3.622528397720048E-4 354.6901748145053 1.4359455179511702 3.1442998911484126E-7 14.936406248510128 1686.642104278348
14.94599042411395 0.35618106005043687 6.426582841077914 8.23409427400778  -355.43697697011464 -355.43697697011464 -355.43697697011464 0.0 0.0 0.0 1688.1961300666026 6.786624442518455E-4 110.79804763545654 3.6223317675840343E-4 355.43697697011464 1.435469295624198 3.1399687411502937E-7 14.94599042411395 1688.1961300666026
14.955574599718194 0.35595280390396333 6.433331149259818 8.248435708903305  -356.18378466439754 -356.18378466439754 -356.18378466439754 0.0 0.0 0.0 1689.7500746161181 6.786645901287608E-4 110.83684690675355 3.622135137448012E-4 356.18378466439754 1.4349937319028248 3.135648602745218E-7 14.955574599718194 1689.7500746161181
14.965158775322857 0.35572484012283634 6.440076313490439 8.262777053190314  -356.93059789527103 -356.93059789527103 -356.93059789527103 0.0 0.0 0.0 1691.3039377212735 6.786660398334525E-4 110.87556562160383 3.621938507311981E-4 356.93059789527103 1.4345188255295251 3.1313394347295727E-7 14.965158775322857 1691.3039377212735
14.974742950927943 0.35549716814569454 6.446818335144067 8.277118306799478  -357.67741666065797 -357.67741666065797 -357.67741666065797 0.0 0.0 0.0 1692.857719177333 6.786667952905703E-4 110.91420400226991 3.621741877175941E-4 357.67741666065797 1.4340445752499935 3.127041196103988E-7 14.974742950927943 1692.857719177333
14.984327126533444 0.3552697874126129 6.453557215600466 8.291459469661765  -358.4242409584856 -358.4242409584856 -358.4242409584856 0.0 0.0 0.0 1694.4114187804394 6.786668584178668E-4 110.95276227027486 3.6215452470398935E-4 358.4242409584856 1.4335709798131355 3.1227538460720655E-7 14.984327126533444 1694.4114187804394
14.993911302139365 0.35504269736509775 6.46029295624486 8.305800541708512  -359.1710707866873 -359.1710707866873 -359.1710707866873 0.0 0.0 0.0 1695.9650363276166 6.786662311262452E-4 110.99124064640505 3.621348616903837E-4 359.1710707866873 1.4330980379710578 3.1184773440391286E-7 14.993911302139365 1695.9650363276166
15.0034954777457 0.3548158974460828 6.467025558467857 8.320141522871365  -359.91790614320115 -359.91790614320115 -359.91790614320115 0.0 0.0 0.0 1697.5185716167616 6.786649153197775E-4 111.02963935071303 3.621151986767771E-4 359.91790614320115 1.4326257484790579 3.1142116496109785E-7 15.0034954777457 1697.5185716167616
15.01307965335245 0.354589387099924 6.473755023665426 8.334482413082315  -360.66474702597037 -360.66474702597037 -360.66474702597037 0.0 0.0 0.0 1699.072024446645 6.786629128957401E-4 111.06795860252033 3.620955356631698E-4 360.66474702597037 1.4321541100956106 3.1099567225926613E-7 15.01307965335245 1699.072024446645
15.02266382895962 0.3543631657723953 6.4804813532388446 8.348823212273683  -361.4115934329441 -361.4115934329441 -361.4115934329441 0.0 0.0 0.0 1700.6253946169068 6.786602257446395E-4 111.10619862042057 3.6207587264956156E-4 361.4115934329441 1.431683121582364 3.1057125229872416E-7 15.02266382895962 1700.6253946169068
15.032248004567203 0.35413723291068433 6.48720454859465 8.363163920378108  -362.1584453620754 -362.1584453620754 -362.1584453620754 0.0 0.0 0.0 1702.1786819280524 6.786568557502474E-4 111.14435962228215 3.6205620963595245E-4 362.1584453620754 1.431212781704124 3.101479010994585E-7 15.032248004567203 1702.1786819280524
15.0418321801752 0.3539115879633873 6.493924611144606 8.377504537328575  -362.9053028113235 -362.9053028113235 -362.9053028113235 0.0 0.0 0.0 1703.7318861814526 6.786528047896246E-4 111.18244182525105 3.6203654662234254E-4 362.9053028113235 1.4307430892288473 3.097256147010157E-7 15.0418321801752 1703.7318861814526
15.051416355783608 0.3536862303805052 6.500641542305648 8.391845063058375  -363.65216577865215 -363.65216577865215 -363.65216577865215 0.0 0.0 0.0 1705.2850071793378 6.786480747331497E-4 111.22044544575377 3.6201688360873175E-4 363.65216577865215 1.43027404292763 3.0930438916238186E-7 15.051416355783608 1705.2850071793378
15.061000531392429 0.3534611596134387 6.507355343499853 8.406185497501143  -364.39903426203045 -364.39903426203045 -364.39903426203045 0.0 0.0 0.0 1706.838044724797 6.786426674445528E-4 111.25837069950008 3.6199722059512016E-4 364.39903426203045 1.4298056415746976 3.088842205618641E-7 15.061000531392429 1706.838044724797
15.070584707001661 0.35323637511498435 6.514066016154386 8.420525840590832  -365.1459082594329 -365.1459082594329 -365.1459082594329 0.0 0.0 0.0 1708.3909986217752 6.786365847809397E-4 111.29621780148591 3.6197755758150775E-4 365.1459082594329 1.4293378839473962 3.0846510499697216E-7 15.070584707001661 1708.3909986217752
15.080168882611304 0.3530118763393294 6.52077356170146 8.434866092261723  -365.8927877688386 -365.8927877688386 -365.8927877688386 0.0 0.0 0.0 1709.9438686750686 6.786298285928281E-4 111.33398696599609 3.619578945678944E-4 365.8927877688386 1.4288707688261817 3.080470385843012E-7 15.080168882611304 1709.9438686750686
15.089753058221358 0.35278766274204804 6.527477981578296 8.449206252448416  -366.63967278823213 -366.63967278823213 -366.63967278823213 0.0 0.0 0.0 1711.496654690324 6.786224007241629E-4 111.37167840660703 3.6193823155428027E-4 366.63967278823213 1.4284042949946092 3.07630017459416E-7 15.089753058221358 1711.496654690324
15.099337233831816 0.35256373378009687 6.534179277227074 8.463546321085824  -367.38656331560225 -367.38656331560225 -367.38656331560225 0.0 0.0 0.0 1713.0493564740334 6.786143030123586E-4 111.40929233618965 3.6191856854066526E-4 367.38656331560225 1.4279384612393258 3.0721403777673524E-7 15.099337233831816 1713.0493564740334
15.108921409442683 0.35234008891181 6.540877450094905 8.477886298109196  -368.13345934894403 -368.13345934894403 -368.13345934894403 0.0 0.0 0.0 1714.6019738335347 6.786055372883173E-4 111.44682896691215 3.6189890552704943E-4 368.13345934894403 1.4274732663500567 3.0679909570941595E-7 15.108921409442683 1714.6019738335347
15.118505585053956 0.35211672759689533 6.547572501633777 8.492226183454099  -368.88036088625705 -368.88036088625705 -368.88036088625705 0.0 0.0 0.0 1716.154506577006 6.785961053764656E-4 111.4842885102426 3.618792425134328E-4 368.88036088625705 1.4270087091195989 3.063851874492407E-7 15.118505585053956 1716.154506577006
15.12808976066564 0.35189364929642974 6.554264433300521 8.506565977056413  -369.627267925546 -369.627267925546 -369.627267925546 0.0 0.0 0.0 1717.706954513465 6.78586009094772E-4 111.52167117695171 3.618595794998153E-4 369.627267925546 1.4265447883438107 3.0597230920650456E-7 15.12808976066564 1717.706954513465
15.13767393627773 0.3516708534728552 6.5609532465567595 8.52090567885234  -370.37418046482026 -370.37418046482026 -370.37418046482026 0.0 0.0 0.0 1719.2593174527638 6.785752502547866E-4 111.55897717711566 3.6183991648619697E-4 370.37418046482026 1.4260815028216007 3.055604572099026E-7 15.13767393627773 1719.2593174527638
15.147258111890222 0.3514483395899741 6.567638942868876 8.535245288778384  -371.1210985020941 -371.1210985020941 -371.1210985020941 0.0 0.0 0.0 1720.8115952055873 6.78563830661657E-4 111.5962067201187 3.6182025347257784E-4 371.1210985020941 1.4256188513549206 3.0514962770641883E-7 15.147258111890222 1720.8115952055873
15.156842287503117 0.35122610711294505 6.574321523707972 8.549584806771378  -371.86802203538736 -371.86802203538736 -371.86802203538736 0.0 0.0 0.0 1722.3637875834515 6.785517521141659E-4 111.63336001465586 3.6180059045895784E-4 371.86802203538736 1.4251568327487523 3.0473981696121525E-7 15.156842287503117 1722.3637875834515
15.166426463116416 0.3510041555082785 6.581000990549828 8.563924232768471  -372.61495106272446 -372.61495106272446 -372.61495106272446 0.0 0.0 0.0 1723.9158943986997 6.785390164047517E-4 111.67043726873563 3.617809274453371E-4 372.61495106272446 1.4246954458111007 3.043310212575223E-7 15.166426463116416 1723.9158943986997
15.176010638730123 0.35078248424383257 6.587677344874864 8.578263566707125  -373.3618855821354 -373.3618855821354 -373.3618855821354 0.0 0.0 0.0 1725.4679154645005 6.785256253195396E-4 111.70743868968269 3.617612644317154E-4 373.3618855821354 1.4242346893529843 3.039232368965297E-7 15.176010638730123 1725.4679154645005
15.185594814344231 0.350561092788809 6.594350588168088 8.592602808525106  -374.10882559165424 -374.10882559165424 -374.10882559165424 0.0 0.0 0.0 1727.019850594843 6.785115806383678E-4 111.74436448414059 3.6174160141809296E-4 374.10882559165424 1.423774562188423 3.035164601972789E-7 15.185594814344231 1727.019850594843
15.195178989958738 0.35033998061374866 6.6010207219190695 8.606941958160487  -374.8557710893201 -374.8557710893201 -374.8557710893201 0.0 0.0 0.0 1728.5716996045362 6.784968841348132E-4 111.78121485807414 3.6172193840446965E-4 374.8557710893201 1.4233150631344336 3.0311068749655567E-7 15.195178989958738 1728.5716996045362
15.204763165573645 0.35011914719052717 6.6076877476219025 8.621281015551668  -375.6027220731774 -375.6027220731774 -375.6027220731774 0.0 0.0 0.0 1730.1234623092062 6.784815375762216E-4 111.81799001677237 3.6170227539084553E-4 375.6027220731774 1.4228561910110145 3.027059151487823E-7 15.204763165573645 1730.1234623092062
15.214347341188953 0.34989859199235107 6.614351666775154 8.635619980637342  -376.34967854127547 -376.34967854127547 -376.34967854127547 0.0 0.0 0.0 1731.6751385252928 6.784655427237244E-4 111.85469016485098 3.6168261237722065E-4 376.34967854127547 1.4223979446411399 3.0230213952591294E-7 15.214347341188953 1731.6751385252928
15.223931516804662 0.3496783144937534 6.621012480881839 8.649958853356523  -377.0966404916685 -377.0966404916685 -377.0966404916685 0.0 0.0 0.0 1733.2267280700473 6.784489013322824E-4 111.89131550625503 3.6166294936359485E-4 377.0966404916685 1.4219403228507508 3.018993570173281E-7 15.223931516804662 1733.2267280700473
15.233515692420767 0.3494583141705897 6.627670191449365 8.664297633648516  -377.8436079224151 -377.8436079224151 -377.8436079224151 0.0 0.0 0.0 1734.778230761529 6.784316151506948E-4 111.92786624426142 3.616432863499683E-4 377.8436079224151 1.421483324468743 3.0149756402973054E-7 15.233515692420767 1734.778230761529
15.243099868037266 0.3492385905000337 6.63432479998951 8.678636321452942  -378.59058083157913 -378.59058083157913 -378.59058083157913 0.0 0.0 0.0 1736.3296464186028 6.784136859216397E-4 111.96434258148162 3.616236233363409E-4 378.59058083157913 1.4210269483269606 3.010967569870415E-7 15.243099868037266 1736.3296464186028
15.252684043654163 0.3490191429605731 6.64097630801838 8.692974916709732  -379.3375592172295 -379.3375592172295 -379.3375592172295 0.0 0.0 0.0 1737.8809748609383 6.783951153816895E-4 112.00074471986407 3.6160396032271274E-4 379.3375592172295 1.4205711932601846 3.006969323302978E-7 15.252684043654163 1737.8809748609383
15.262268219271455 0.3487999710320057 6.647624717056367 8.707313419359107  -380.08454307743955 -380.08454307743955 -380.08454307743955 0.0 0.0 0.0 1739.4322159090043 6.783759052613432E-4 112.037072860697 3.6158429730908374E-4 380.08454307743955 1.420116058106125 3.002980865175498E-7 15.262268219271455 1739.4322159090043
15.271852394889144 0.348581074195435 6.654270028628115 8.721651829341607  -380.831532410288 -380.831532410288 -380.831532410288 0.0 0.0 0.0 1740.983369384069 6.783560572850496E-4 112.07332720461065 3.615646342954539E-4 380.831532410288 1.4196615417054101 2.9990021602376E-7 15.271852394889144 1740.983369384069
15.28143657050723 0.3483624519332664 6.660912244262484 8.73599014659806  -381.57852721385785 -381.57852721385785 -381.57852721385785 0.0 0.0 0.0 1742.5344351081947 6.783355731712326E-4 112.10950795158024 3.6154497128182335E-4 381.57852721385785 1.41920764290158 2.995033173407023E-7 15.28143657050723 1742.5344351081947
15.291020746125707 0.3481441037292031 6.667551365492502 8.750328371069596  -382.32552748623687 -382.32552748623687 -382.32552748623687 0.0 0.0 0.0 1744.0854129042364 6.783144546323237E-4 112.145615300928 3.615253082681919E-4 382.32552748623687 1.4187543605410757 2.99107386976863E-7 15.291020746125707 1744.0854129042364
15.300604921744576 0.34792602906824166 6.6741873938553455 8.764666502697649  -383.07253322551804 -383.07253322551804 -383.07253322551804 0.0 0.0 0.0 1745.6363025958397 6.782927033747754E-4 112.18164945132611 3.6150564525455967E-4 383.07253322551804 1.418301693473229 2.987124214573399E-7 15.300604921744576 1745.6363025958397
15.310189097363837 0.34770822743666835 6.680820330892294 8.779004541423951  -383.81954442979884 -383.81954442979884 -383.81954442979884 0.0 0.0 0.0 1747.187104007438 6.782703210990973E-4 112.21761060079898 3.614859822409266E-4 383.81954442979884 1.4178496405502563 2.9831841732374506E-7 15.310189097363837 1747.187104007438
15.319773272983493 0.34749069832205476 6.687450178148693 8.793342487190536  -384.5665610971819 -384.5665610971819 -384.5665610971819 0.0 0.0 0.0 1748.73781696425 6.782473094998763E-4 112.25349894672574 3.614663192272927E-4 384.5665610971819 1.4173982006272459 2.9792537113410656E-7 15.319773272983493 1748.73781696425
15.329357448603538 0.34727344121325443 6.694076937173916 8.807680339939722  -385.3135832257738 -385.3135832257738 -385.3135832257738 0.0 0.0 0.0 1750.288441292275 6.78223670265802E-4 112.28931468584288 3.6144665621365814E-4 385.3135832257738 1.4169473725621515 2.975332794627713E-7 15.329357448603538 1750.288441292275
15.338941624223974 0.34705645560039805 6.700700609521336 8.822018099614132  -386.0606108136867 -386.0606108136867 -386.0606108136867 0.0 0.0 0.0 1751.8389768182933 6.781994050796925E-4 112.32505801424655 3.614269932000227E-4 386.0606108136867 1.4164971552157852 2.9714213890030915E-7 15.338941624223974 1751.8389768182933
15.348525799844797 0.34683974097488995 6.707321196748281 8.836355766156679  -386.8076438590369 -386.8076438590369 -386.8076438590369 0.0 0.0 0.0 1753.3894233698625 6.781745156185212E-4 112.36072912739529 3.6140733018638643E-4 386.8076438590369 1.416047547451804 2.9675194605341604E-7 15.348525799844797 1753.3894233698625
15.358109975466009 0.34662329682940396 6.713938700416009 8.850693339510574  -387.55468235994584 -387.55468235994584 -387.55468235994584 0.0 0.0 0.0 1754.9397807753146 6.781490035534382E-4 112.39632822011208 3.613876671727494E-4 387.55468235994584 1.4155985481367026 2.9636269754482E-7 15.358109975466009 1754.9397807753146
15.367694151087612 0.3464071226578796 6.720553122089666 8.865030819619324  -388.3017263145397 -388.3017263145397 -388.3017263145397 0.0 0.0 0.0 1756.4900488637543 6.781228705497973E-4 112.43185548658705 3.613680041591115E-4 388.3017263145397 1.4151501561398074 2.9597439001318646E-7 15.367694151087612 1756.4900488637543
15.3772783267096 0.3461912179555179 6.727164463338246 8.879368206426712  -389.04877572094864 -389.04877572094864 -389.04877572094864 0.0 0.0 0.0 1758.0402274650546 6.780961182671765E-4 112.46731112037992 3.6134834114547287E-4 389.04877572094864 1.4147023703332624 2.95587020113024E-7 15.3772783267096 1758.0402274650546
15.386862502331974 0.3459755822187778 6.7337727257345685 8.893705499876823  -389.7958305773084 -389.7958305773084 -389.7958305773084 0.0 0.0 0.0 1759.5903164098563 6.780687483594106E-4 112.50269531442234 3.6132867813183346E-4 389.7958305773084 1.4142551895920257 2.9520058451459205E-7 15.386862502331974 1759.5903164098563
15.396446677954733 0.34576021494537185 6.740377910855236 8.908042699914034  -390.5428908817587 -390.5428908817587 -390.5428908817587 0.0 0.0 0.0 1761.1403155295648 6.78040762474606E-4 112.53800826102027 3.613090151181933E-4 390.5428908817587 1.4138086127938576 2.948150799038079E-7 15.396446677954733 1761.1403155295648
15.406030853577876 0.3455451156342626 6.746980020280601 8.922379806483002  -391.2899566324443 -391.2899566324443 -391.2899566324443 0.0 0.0 0.0 1762.6902246563473 6.780121622551727E-4 112.57325015185641 3.6128935210455226E-4 391.2899566324443 1.4133626388193126 2.9443050298215534E-7 15.406030853577876 1762.6902246563473
15.415615029201406 0.34533028378565855 6.753579055594737 8.936716819528684  -392.0370278275148 -392.0370278275148 -392.0370278275148 0.0 0.0 0.0 1764.2400436231312 6.779829493378431E-4 112.60842117799274 3.6126968909091047E-4 392.0370278275148 1.4129172665517304 2.940468504665926E-7 15.415615029201406 1764.2400436231312
15.42519920482532 0.34511571890101045 6.760175018385395 8.95105373899631  -392.78410446512396 -392.78410446512396 -392.78410446512396 0.0 0.0 0.0 1765.7897722635998 6.779531253536968E-4 112.64352152987254 3.6125002607726787E-4 392.78410446512396 1.4124724948772287 2.9366411908946374E-7 15.42519920482532 1765.7897722635998
