#model: tadap
# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
46.93768751929176 0.45698885338532885 6.728166350405959 -248111.05321603807  -1556.954155314795 -1556.954155314795 -1556.954155314795 0.0 0.0 0.0 1776.436005600849 2.74080104964104E-4 161.72297827084984 9.922265457510476E-5 1556.954155314795 0.9022344464372906 1.1793340175816519E-8 46.93768751929176 1776.436005600849
46.97630523024009 0.45661317753427694 6.738628025477671 -248111.0274619525  -1561.074664038202 -1561.074664038202 -1561.074664038202 0.0 0.0 0.0 1777.748687212088 2.7399950993213295E-4 161.91542654134156 9.918805309993442E-5 1561.074664038202 0.8941204153523787 1.1659724611212916E-8 46.97630523024009 1777.748687212088
47.014922941192 0.45623811883793686 6.749087322400013 -248111.00170914424  -1565.195029307506 -1565.195029307506 -1565.195029307506 0.0 0.0 0.0 1779.049402986216 2.739182528444035E-4 162.1081569734676 9.915345162476085E-5 1565.195029307506 0.8860145726731112 1.152678267511215E-8 47.014922941192 1779.049402986216
47.05354065214746 0.4558636757767781 6.759544250473246 -248110.97595761146  -1569.3152524310792 -1569.3152524310792 -1569.3152524310792 0.0 0.0 0.0 1780.3381584541373 2.73836336782417E-4 162.30116906533647 9.911885014958412E-5 1569.3152524310792 0.8779168928585438 1.1394511327776181E-8 47.05354065214746 1780.3381584541373
47.09215836310648 0.45548984683625426 6.769998818948912 -248110.95020735238  -1573.4353347173862 -1573.4353347173862 -1573.4353347173862 0.0 0.0 0.0 1781.614959364519 2.7375376469438464E-4 162.49446231067543 9.908424867440419E-5 1573.4353347173862 0.8698273504439988 1.1262907541523353E-8 47.09215836310648 1781.614959364519
47.13077607406904 0.4551166305067828 6.780451037029899 -248110.92445836513  -1577.5552774749408 -1577.5552774749408 -1577.5552774749408 0.0 0.0 0.0 1782.879811682604 2.736705396246971E-4 162.688036198867 9.904964719922109E-5 1577.5552774749408 0.8617459200407429 1.1131968300679608E-8 47.13077607406904 1782.879811682604
47.16939378503515 0.4547440252837249 6.790900913870514 -248110.89871064792  -1581.675082012259 -1581.675082012259 -1581.675082012259 0.0 0.0 0.0 1784.1327215890249 2.7358666445303673E-4 162.8818902149857 9.901504572403481E-5 1581.675082012259 0.853672576335663 1.1001690601530083E-8 47.16939378503515 1784.1327215890249
47.20801149600478 0.4543720296673652 6.8013484585765545 -248110.87296419882  -1585.7947496378183 -1585.7947496378183 -1585.7947496378183 0.0 0.0 0.0 1785.3736954786182 2.73502142156228E-4 163.07602383983462 9.89804442488454E-5 1585.7947496378183 0.8456072940909479 1.0872071452271278E-8 47.20801149600478 1785.3736954786182
47.24662920697792 0.45400064216289143 6.811793680205391 -248110.847219016  -1589.9142816600124 -1589.9142816600124 -1589.9142816600124 0.0 0.0 0.0 1786.6027399592376 2.7341697561287067E-4 163.27043654998215 9.894584277365281E-5 1589.9142816600124 0.8375500481437637 1.0743107872963503E-8 47.24662920697792 1786.6027399592376
47.285246917954574 0.4536298612803747 6.822236587766049 -248110.82147509744  -1594.0336793871134 -1594.0336793871134 -1594.0336793871134 0.0 0.0 0.0 1787.8198618505687 2.7333116776691763E-4 163.46512781779848 9.891124129845709E-5 1594.0336793871134 0.8295008134059298 1.061479689548384E-8 47.285246917954574 1787.8198618505687
47.323864628934736 0.4532596855347492 6.83267719021928 -248110.79573244136  -1598.1529441272253 -1598.1529441272253 -1598.1529441272253 0.0 0.0 0.0 1789.0250681829405 2.732447213513472E-4 163.6600971114921 9.887663982325821E-5 1598.1529441272253 0.8214595648636076 1.0487135563479635E-8 47.323864628934736 1789.0250681829405
47.362482339918394 0.4528901134457928 6.8431154964776395 -248110.76999104567  -1602.2720771882407 -1602.2720771882407 -1602.2720771882407 0.0 0.0 0.0 1790.2183661961385 2.7315763931200514E-4 163.8553438951458 9.884203834805622E-5 1602.2720771882407 0.8134262775769843 1.0360120932322422E-8 47.362482339918394 1790.2183661961385
47.40110005090554 0.452521143538107 6.853551515405576 -248110.74425090846  -1606.3910798778018 -1606.3910798778018 -1606.3910798778018 0.0 0.0 0.0 1791.3997633382191 2.730699243686876E-4 164.05086762875354 9.880743687285108E-5 1606.3910798778018 0.8054009266799552 1.0233750069062119E-8 47.40110005090554 1791.3997633382191
47.43971776189615 0.45215277434109785 6.863985255819504 -248110.71851202776  -1610.509953503255 -1610.509953503255 -1610.509953503255 0.0 0.0 0.0 1792.5692672643213 2.7298157934104865E-4 164.24666776825603 9.877283539764285E-5 1610.509953503255 0.7973834873798162 1.0108020052381886E-8 47.43971776189615 1792.5692672643213
47.47833547289022 0.45178500438895525 6.8744167264879 -248110.69277440148  -1614.6286993716162 -1614.6286993716162 -1614.6286993716162 0.0 0.0 0.0 1793.7268858354812 2.7289260701891403E-4 164.44274376557743 9.873823392243152E-5 1614.6286993716162 0.7893739349569397 9.982927972553033E-9 47.47833547289022 1793.7268858354812
47.516953183887765 0.4514178322206347 6.884845936131383 -248110.66703802766  -1618.747318789524 -1618.747318789524 -1618.747318789524 0.0 0.0 0.0 1794.8726271174444 2.7280301008174616E-4 164.63909506866122 9.870363244721708E-5 1618.747318789524 0.7813722447644732 9.858470931390708E-9 47.516953183887765 1794.8726271174444
47.55557089488877 0.45105125637983723 6.895272893422794 -248110.64130290423  -1622.865813063199 -1622.865813063199 -1622.865813063199 0.0 0.0 0.0 1796.0064993794795 2.7271279126148427E-4 164.8357211215059 9.866903097199954E-5 1622.865813063199 0.7733783922280322 9.734646042209853E-9 47.55557089488877 1796.0064993794795
47.59418860589321 0.4506852754149908 6.905697606987283 -248110.61556902915  -1626.9841834984031 -1626.9841834984031 -1626.9841834984031 0.0 0.0 0.0 1797.1285110931915 2.7262195322945405E-4 165.03262136420125 9.863442949677893E-5 1626.9841834984031 0.7653923528453914 9.611450429781502E-9 47.59418860589321 1797.1285110931915
47.63280631690108 0.45031988787923055 6.9161200854024045 -248110.5898364003  -1631.102431400402 -1631.102431400402 -1631.102431400402 0.0 0.0 0.0 1798.2386709313362 2.7253049866173364E-4 165.2297952329639 9.859982802155522E-5 1631.102431400402 0.7574141021861758 9.488881230289453E-9 47.63280631690108 1798.2386709313362
47.67142402791238 0.4499550923303798 6.9265403371982055 -248110.56410501557  -1635.2205580739217 -1635.2205580739217 -1635.2205580739217 0.0 0.0 0.0 1799.3369877666348 2.724384302234001E-4 165.42724216017328 9.856522654632845E-5 1635.2205580739217 0.7494436158915575 9.36693559128736E-9 47.67142402791238 1799.3369877666348
47.71004173892709 0.44959088733093133 6.936958370857311 -248110.53837487288  -1639.3385648231106 -1639.3385648231106 -1639.3385648231106 0.0 0.0 0.0 1800.423470670588 2.7234575048817444E-4 165.6249615744071 9.853062507109862E-5 1639.3385648231106 0.741480869673955 9.245610671656218E-9 47.71004173892709 1800.423470670588
47.74865944994522 0.4492272714480282 6.947374194815024 -248110.51264597  -1643.4564529515008 -1643.4564529515008 -1643.4564529515008 0.0 0.0 0.0 1801.4981289122918 2.7225246208452777E-4 165.82295290047702 9.849602359586574E-5 1643.4564529515008 0.7335258393167244 9.124903641562098E-9 47.74865944994522 1801.4981289122918
47.78727716096676 0.4488642432534454 6.957787817459404 -248110.48691830487  -1647.5742237619643 -1647.5742237619643 -1647.5742237619643 0.0 0.0 0.0 1802.5609719572517 2.721585675829296E-4 166.02121555946403 9.84614221206298E-5 1647.5742237619643 0.7255785006738721 9.004811682414464E-9 47.78727716096676 1802.5609719572517
47.82589487199167 0.4485018013235709 6.968199247131367 -248110.46119187525  -1651.6918785566752 -1651.6918785566752 -1651.6918785566752 0.0 0.0 0.0 1803.6120094661994 2.7206406952872265E-4 166.2197489687537 9.842682064539083E-5 1651.6918785566752 0.7176388296697505 8.885331986824662E-9 47.82589487199167 1803.6120094661994
47.864512583019966 0.44813994423938686 6.97860849212479 -248110.435466679  -1655.809418637076 -1655.809418637076 -1655.809418637076 0.0 0.0 0.0 1804.6512512939105 2.719689704264979E-4 166.4185525420719 9.839221917014884E-5 1655.809418637076 0.7097068022987523 8.76646175856462E-9 47.864512583019966 1804.6512512939105
47.90313029405164 0.44777867058645116 6.989015560686596 -248110.40974271382  -1659.9268453038349 -1659.9268453038349 -1659.9268453038349 0.0 0.0 0.0 1805.6787074880212 2.7187327286958213E-4 166.61762568951974 9.83576176949038E-5 1659.9268453038349 0.7017823946250238 8.6481982125262E-9 47.90313029405164 1805.6787074880212
47.9417480050867 0.4474179789548791 6.999420461016852 -248110.38401997756  -1664.044159856806 -1664.044159856806 -1664.044159856806 0.0 0.0 0.0 1806.6943882878456 2.717769792341453E-4 166.81696781760874 9.832301621965575E-5 1664.044159856806 0.6938655827821675 8.5305385746807E-9 47.9417480050867 1806.6943882878456
47.980365716125114 0.44705786793932545 7.009823201268861 -248110.35829846794  -1668.1613635949907 -1668.1613635949907 -1668.1613635949907 0.0 0.0 0.0 1807.6983041231945 2.716800920505332E-4 167.01657832929558 9.82884147444047E-5 1668.1613635949907 0.6859563429729564 8.413480082038803E-9 47.980365716125114 1807.6983041231945
48.018983427166866 0.44669833613896553 7.020223789549268 -248110.33257818272  -1672.2784578165044 -1672.2784578165044 -1672.2784578165044 0.0 0.0 0.0 1808.6904656131953 2.7158261376189464E-4 167.21645662401755 9.825381326915064E-5 1672.2784578165044 0.6780546514690335 8.29701998261061E-9 48.018983427166866 1808.6904656131953
48.05760113821196 0.4463393821574772 7.030623526607695 -248110.30244261865  -1677.3577175602998 -1677.3577175602998 -1677.3577175602998 0.0 0.0 0.0 1809.6755768293056 2.715350944512473E-4 167.4998375773338 9.852437321737819E-5 1677.3577175602998 0.676911161447067 8.285121411093134E-9 48.05760113821196 1809.6755768293056
48.096218849260396 0.4459810046030229 7.041023763937388 -248110.27211371934  -1682.4790270085634 -1682.4790270085634 -1682.4790270085634 0.0 0.0 0.0 1810.659200787679 2.714900684691184E-4 167.78708248614916 9.880826561135407E-5 1682.4790270085634 0.6760658062529238 8.277759217293047E-9 48.096218849260396 1810.659200787679
48.134836560312166 0.44562320208823186 7.051424556566037 -248110.24178440848  -1687.6003470289927 -1687.6003470289927 -1687.6003470289927 0.0 0.0 0.0 1811.641342348994 2.714453445308818E-4 168.07455362856612 9.909215800535445E-5 1687.6003470289927 0.6752235356320349 8.270378581461338E-9 48.134836560312166 1811.641342348994
48.17345427136726 0.44526597323018174 7.061825902981397 -248110.21145468683  -1692.7216776021107 -1692.7216776021107 -1692.7216776021107 0.0 0.0 0.0 1812.62200622622 2.714009215067886E-4 168.3622504654942 9.937605039937927E-5 1692.7216776021107 0.6743843273674894 8.262979783929333E-9 48.17345427136726 1812.62200622622
48.212071982425655 0.44490931665038147 7.072227801659847 -248110.18112455512  -1697.843018708486 -1697.843018708486 -1697.843018708486 0.0 0.0 0.0 1813.6011971016735 2.7135679834024644E-4 168.65017246034446 9.965994279342833E-5 1697.843018708486 0.673548159482048 8.255563102465254E-9 48.212071982425655 1813.6011971016735
48.25068969348735 0.44455323097475263 7.082630251066563 -248110.15079401422  -1702.964370328739 -1702.964370328739 -1702.964370328739 0.0 0.0 0.0 1814.5789196273402 2.713129738711253E-4 168.938319079008 9.994383518750167E-5 1702.964370328739 0.6727150102347921 8.24812881229635E-9 48.25068969348735 1814.5789196273402
48.289307404552346 0.4441977148336126 7.093033249655674 -248110.1204630649  -1708.0857324435358 -1708.0857324435358 -1708.0857324435358 0.0 0.0 0.0 1815.5551784251943 2.712694470123015E-4 169.22668978983418 1.0022772758159925E-4 1708.0857324435358 0.6718848581178308 8.240677186130837E-9 48.289307404552346 1815.5551784251943
48.32792511562063 0.44384276686165647 7.103436795870421 -248110.09013170793  -1713.207105033591 -1713.207105033591 -1713.207105033591 0.0 0.0 0.0 1816.5299780875137 2.7122621674939427E-4 169.51528406360924 1.0051161997572102E-4 1713.207105033591 0.6710576818530628 8.233208494179673E-9 48.32792511562063 1816.5299780875137
48.366542826692196 0.44348838569793997 7.11384088814332 -248110.05979994402  -1718.3284880796648 -1718.3284880796648 -1718.3284880796648 0.0 0.0 0.0 1817.5033231771895 2.711832819643607E-4 169.8041013735355 1.007955123698669E-4 1718.3284880796648 0.6702334603889938 8.225723004178106E-9 48.366542826692196 1817.5033231771895
48.405160537767024 0.44313456998586187 7.1242455248963115 -248110.02946777412  -1723.449881562564 -1723.449881562564 -1723.449881562564 0.0 0.0 0.0 1818.4752182280326 2.7114064154773996E-4 170.09314119521056 1.0107940476403678E-4 1723.449881562564 0.6694121728976055 8.218220981407075E-9 48.405160537767024 1818.4752182280326
48.44377824884512 0.4427813183731465 7.1346507045409275 -248109.9991351989  -1728.5712854631456 -1728.5712854631456 -1728.5712854631456 0.0 0.0 0.0 1819.445667745077 2.710982944465534E-4 170.38240300660698 1.0136329715823068E-4 1728.5712854631456 0.6685937987712773 8.210702688714372E-9 48.44377824884512 1819.445667745077
48.48239595992647 0.4424286295118268 7.145056425478433 -248109.9688022191  -1733.6926997623107 -1733.6926997623107 -1733.6926997623107 0.0 0.0 0.0 1820.414676204874 2.7105623963211595E-4 170.6718862880518 1.016471895524485E-4 1733.6926997623107 0.6677783176197617 8.203168386535705E-9 48.48239595992647 1820.414676204874
48.52101367101108 0.4420765020582272 7.15546268609999 -248109.93846883558  -1738.8141244410099 -1738.8141244410099 -1738.8141244410099 0.0 0.0 0.0 1821.38224805579 2.710144760359927E-4 170.96159052220705 1.019310819466903E-4 1738.8141244410099 0.6669657092672063 8.195618332915494E-9 48.52101367101108 1821.38224805579
48.55963138209892 0.4417249346729463 7.165869484786787 -248109.90813504907  -1743.935559480235 -1743.935559480235 -1743.935559480235 0.0 0.0 0.0 1822.3483877182916 2.7097300259795455E-4 171.2515151940494 1.0221497434095581E-4 1743.935559480235 0.6661559537492294 8.18805278352755E-9 48.55963138209892 1822.3483877182916
48.598249093190006 0.44137392602083997 7.176276819910218 -248109.87780086035  -1749.0570048610311 -1749.0570048610311 -1749.0570048610311 0.0 0.0 0.0 1823.3130995852355 2.7093181824993306E-4 171.5416597908516 1.024988667352452E-4 1749.0570048610311 0.665349031310039 8.180471991695526E-9 48.598249093190006 1823.3130995852355
48.63686680428431 0.44102347477100473 7.186684689831994 -248109.84746627018  -1754.1784605644834 -1754.1784605644834 -1754.1784605644834 0.0 0.0 0.0 1824.2763880221464 2.7089092199574947E-4 171.8320238021625 1.0278275912955825E-4 1754.1784605644834 0.6645449223996036 8.172876208413233E-9 48.63686680428431 1824.2763880221464
48.67548451538183 0.4406735795967605 7.197093092904316 -248109.81713127933  -1759.2999265717274 -1759.2999265717274 -1759.2999265717274 0.0 0.0 0.0 1825.2382573674975 2.708503127673583E-4 172.12260671978856 1.0306665152389497E-4 1759.2999265717274 0.6637436076708678 8.165265682364763E-9 48.67548451538183 1825.2382573674975
48.71410222648257 0.4403242391756341 7.207502027470005 -248109.78679588856  -1764.421402863943 -1764.421402863943 -1764.421402863943 0.0 0.0 0.0 1826.1987119329833 2.7080998955247306E-4 172.41340803777513 1.0335054391825528E-4 1764.421402863943 0.6629450679770132 8.157640659944431E-9 48.71410222648257 1826.1987119329833
48.752719937586505 0.4399754521893426 7.217911491862645 -248109.75646009864  -1769.5428894223558 -1769.5428894223558 -1769.5428894223558 0.0 0.0 0.0 1827.1577560037904 2.7076995129879074E-4 172.70442725238772 1.0363443631263915E-4 1769.5428894223558 0.6621492843687646 8.150001385276563E-9 48.752719937586505 1827.1577560037904
48.79133764869364 0.4396272173237765 7.228321484406725 -248109.7261239103  -1774.664386228238 -1774.664386228238 -1774.664386228238 0.0 0.0 0.0 1828.1153938388636 2.7073019705732115E-4 172.99566386209403 1.0391832870704656E-4 1774.664386228238 0.6613562380917404 8.142348100235102E-9 48.79133764869364 1828.1153938388636
48.82995535980396 0.43927953326898384 7.238732003417774 -248109.6957873243  -1779.7858932629056 -1779.7858932629056 -1779.7858932629056 0.0 0.0 0.0 1829.0716296711696 2.70690725743383E-4 173.2871173675458 1.0420222110147733E-4 1779.7858932629056 0.6605659105838455 8.134681044463033E-9 48.82995535980396 1829.0716296711696
48.868573070917456 0.4389323987191529 7.249143047202504 -248109.66545034148  -1784.9074105077216 -1784.9074105077216 -1784.9074105077216 0.0 0.0 0.0 1830.0264677079567 2.7065153637545556E-4 173.57878727156108 1.0448611349593146E-4 1784.9074105077216 0.6597782834727063 8.127000455391666E-9 48.868573070917456 1830.0264677079567
48.907190782034135 0.4385858123725964 7.259554614058944 -248109.63511296245  -1790.028937944096 -1790.028937944096 -1790.028937944096 0.0 0.0 0.0 1830.979912131011 2.706126279476926E-4 173.87067307910675 1.04770005890409E-4 1790.028937944096 0.6589933385731483 8.119306568259741E-9 48.907190782034135 1830.979912131011
48.94580849315396 0.43823977293173544 7.269966702276559 -248109.6047751881  -1795.1504755534781 -1795.1504755534781 -1795.1504755534781 0.0 0.0 0.0 1831.9319670969073 2.70573999445819E-4 174.16277429728072 1.0505389828490967E-4 1795.1504755534781 0.6582110578847137 8.111599616132368E-9 48.94580849315396 1831.9319670969073
48.984426204276964 0.4378942791030824 7.280379310136414 -248109.57443701907  -1800.2720233173704 -1800.2720233173704 -1800.2720233173704 0.0 0.0 0.0 1832.8826367372621 2.705356499423711E-4 174.45509043529566 1.053377906794337E-4 1800.2720233173704 0.6574314235892175 8.103879829919785E-9 48.984426204276964 1832.8826367372621
49.0230439154031 0.4375493295972261 7.290792435911267 -248109.54409845616  -1805.3935812173117 -1805.3935812173117 -1805.3935812173117 0.0 0.0 0.0 1833.8319251589753 2.704975783742325E-4 174.747621004461 1.0562168307398076E-4 1805.3935812173117 0.6566544180483466 8.096147438396003E-9 49.0230439154031 1833.8319251589753
49.06166162653238 0.4372049231288146 7.301206077865729 -248109.5137595001  -1810.5151492348916 -1810.5151492348916 -1810.5151492348916 0.0 0.0 0.0 1834.7798364444766 2.7045978378086684E-4 175.04036551816705 1.059055754685509E-4 1810.5151492348916 0.6558800238012923 8.088402668217225E-9 49.06166162653238 1834.7798364444766
49.1002793376648 0.43686105841653966 7.31162023425638 -248109.48342015164  -1815.6367273517444 -1815.6367273517444 -1815.6367273517444 0.0 0.0 0.0 1835.7263746519634 2.704222652247313E-4 175.33332349186836 1.0618946786314418E-4 1815.6367273517444 0.6551082235624247 8.080645743940161E-9 49.1002793376648 1835.7263746519634
49.13889704880035 0.43651773418312134 7.32203490333189 -248109.45308041153  -1820.7583155495454 -1820.7583155495454 -1820.7583155495454 0.0 0.0 0.0 1836.6715438156373 2.7038502166439884E-4 175.62649444306675 1.0647336025776045E-4 1820.7583155495454 0.6543390002190022 8.072876888040169E-9 49.13889704880035 1836.6715438156373
49.17751475993903 0.4361749491552914 7.3324500833331525 -248109.42274028045  -1825.8799138100167 -1825.8799138100167 -1825.8799138100167 0.0 0.0 0.0 1837.6153479459376 2.7034805220818033E-4 175.91987789129604 1.0675725265239971E-4 1825.8799138100167 0.6535723368289176 8.065096320929205E-9 49.17751475993903 1837.6153479459376
49.21613247108081 0.4358327020637781 7.342865772493402 -248109.39239975918  -1831.001522114922 -1831.001522114922 -1831.001522114922 0.0 0.0 0.0 1838.5577910297714 2.703113558604157E-4 176.21347335810546 1.0704114504706178E-4 1831.001522114922 0.6528082166184803 8.05730426097369E-9 49.21613247108081 1838.5577910297714
49.2547501822257 0.4354909916432902 7.353282161356451 -248109.36204928975  -1836.1263465054287 -1836.1263465054287 -1836.1263465054287 0.0 0.0 0.0 1839.4988770307416 2.702868567740585E-4 176.52031085851914 1.319053538356011E-4 1836.1263465054287 1.7995012610819399 2.7300573751783117E-8 49.2547501822257 1839.4988770307416
49.293367893373684 0.4351498166325016 7.363700082674359 -248109.3314673511  -1841.2751268220586 -1841.2751268220586 -1841.2751268220586 0.0 0.0 0.0 1842.097702209704 2.7041320747696524E-4 176.87100102583912 1.3159552633653938E-4 1841.2751268220586 1.8032465857369904 2.7217680929319412E-8 49.293367893373684 1842.097702209704
49.33198560452477 0.4348091757740355 7.374120151988586 -248109.30088609643  -1846.424020792328 -1846.424020792328 -1846.424020792328 0.0 0.0 0.0 1844.7035833358727 2.7053831879319124E-4 177.220425823184 1.312856988374528E-4 1846.424020792328 1.807010359115146 2.713536643773516E-8 49.33198560452477 1844.7035833358727
49.370603315678935 0.43446906781444955 7.384542318517211 -248109.270305527  -1851.5730290229556 -1851.5730290229556 -1851.5730290229556 0.0 0.0 0.0 1847.3165614164104 2.706621919131018E-4 177.56858027300274 1.3097587133834148E-4 1851.5730290229556 1.8107927103255703 2.7053625701999087E-8 49.370603315678935 1847.3165614164104
49.409221026836164 0.43412949150422003 7.394966531590582 -248109.239725644  -1856.7221521254546 -1856.7221521254546 -1856.7221521254546 0.0 0.0 0.0 1849.936677784089 2.7078482797441477E-4 177.91545935920468 1.3066604383920558E-4 1856.7221521254546 1.8145937697076555 2.6972454204781217E-8 49.409221026836164 1849.936677784089
49.44783873799646 0.43379044559772634 7.405392740649221 -248109.20914644861  -1861.8713907161866 -1861.8713907161866 -1861.8713907161866 0.0 0.0 0.0 1852.5639741006967 2.709062282192976E-4 178.261058026779 1.303562163400451E-4 1861.8713907161866 1.8184136688456203 2.6891847485694093E-8 49.44783873799646 1852.5639741006967
49.48645644915983 0.4334519288532362 7.4158208952417155 -248109.17856794203  -1867.020745416408 -1867.020745416408 -1867.020745416408 0.0 0.0 0.0 1855.1984923604841 2.7102639375793127E-4 178.60537118140874 1.3004638884085996E-4 1867.020745416408 1.8222525405833172 2.681180114054811E-8 49.48645644915983 1855.1984923604841
49.52507416032626 0.4331139400328904 7.42625094502263 -248109.1479901255  -1872.1702168523198 -1872.1702168523198 -1872.1702168523198 0.0 0.0 0.0 1857.8402748936571 2.7114532577271185E-4 178.94839368908018 1.2973656134165025E-4 1872.1702168523198 1.8261105190392477 2.6732310820620495E-8 49.52507416032626 1857.8402748936571
49.563691871495735 0.43277647790268775 7.4366828397504126 -248109.11741300026  -1877.319805655119 -1877.319805655119 -1877.319805655119 0.0 0.0 0.0 1860.489364369914 2.7126302540784786E-4 179.2901203756875 1.2942673384241615E-4 1877.319805655119 1.829987739621797 2.6653372231937774E-8 49.563691871495735 1860.489364369914
49.60230958266824 0.4324395412324699 7.447116529285317 -248109.0868365675  -1882.4695124610541 -1882.4695124610541 -1882.4695124610541 0.0 0.0 0.0 1863.145803802031 2.713794937848591E-4 179.6305460266326 1.291169063431577E-4 1882.4695124610541 1.8338843390446913 2.6574981134571382E-8 49.60230958266824 1863.145803802031
49.64092729384379 0.43210312879590623 7.457551963587329 -248109.05626082854  -1887.619337911479 -1887.619337911479 -1887.619337911479 0.0 0.0 0.0 1865.8096365494923 2.714947320335379E-4 179.96966538641954 1.2880707884387486E-4 1887.619337911479 1.8378004553426739 2.649713334194627E-8 49.64092729384379 1865.8096365494923
49.67954500502236 0.4317672393704795 7.467989092714073 -248109.0256857846  -1892.769282652901 -1892.769282652901 -1892.769282652901 0.0 0.0 0.0 1868.4809063221655 2.716087412447605E-4 180.3074731582435 1.2849725134456773E-4 1892.769282652901 1.841736227887407 2.6419824720162425E-8 49.67954500502236 1868.4809063221655
49.71816271620396 0.43143187173747055 7.478427866818757 -248108.99511143693  -1897.9193473370392 -1897.9193473370392 -1897.9193473370392 0.0 0.0 0.0 1871.1596571840284 2.717215226103442E-4 180.64396400357552 1.2818742384523632E-4 1897.9193473370392 1.8456917974036096 2.6343051187328648E-8 49.71816271620396 1871.1596571840284
49.75678042738858 0.43109702468194394 7.488868236148089 -248108.9645377868  -1903.069532620878 -1903.069532620878 -1903.069532620878 0.0 0.0 0.0 1873.8459335569405 2.7183307715787717E-4 180.97913254174074 1.278775963458807E-4 1903.069532620878 1.8496673059854225 2.6266808712908812E-8 49.75678042738858 1873.8459335569405
49.79539813857619 0.43076269699273306 7.499310151040219 -248108.9339648355  -1908.219839166722 -1908.219839166722 -1908.219839166722 0.0 0.0 0.0 1876.5397802244674 2.719434059841177E-4 181.31297334949224 1.2756776884650107E-4 1908.219839166722 1.8536628971130182 2.6191093317080093E-8 49.79539813857619 1876.5397802244674
49.83401584976679 0.43042888746242547 7.509753561922676 -248108.90339258435  -1913.3702676422554 -1913.3702676422554 -1913.3702676422554 0.0 0.0 0.0 1879.2412423357555 2.7205251019213203E-4 181.6454809605789 1.2725794134709742E-4 1913.3702676422554 1.8576787156694552 2.6115901070103135E-8 49.83401584976679 1879.2412423357555
49.872633560960395 0.43009559488734844 7.5201984193103115 -248108.87282103463  -1918.5208187205988 -1918.5208187205988 -1918.5208187205988 0.0 0.0 0.0 1881.950365409455 2.721603908444297E-4 181.97664986530805 1.2694811384766973E-4 1918.5208187205988 1.861714907957772 2.604122809170374E-8 49.872633560960395 1881.950365409455
49.91125127215699 0.42976281806755445 7.530644673803229 -248108.84225018765  -1923.6714930803646 -1923.6714930803646 -1923.6714930803646 0.0 0.0 0.0 1884.667195337694 2.7226704900915305E-4 182.3064745101018 1.2663828634821805E-4 1923.6714930803646 1.865771621718336 2.5967070550466214E-8 49.91125127215699 1884.667195337694
49.94986898335656 0.42943055580680706 7.541092276084733 -248108.8116800447  -1928.8222914057146 -1928.8222914057146 -1928.8222914057146 0.0 0.0 0.0 1887.3917783901097 2.7237248574418224E-4 182.63494929704837 1.2632845884874246E-4 1928.8222914057146 1.869849006146447 2.589342466323784E-8 49.94986898335656 1887.3917783901097
49.98848669455909 0.42909880691256624 7.551541176919275 -248108.78111060715  -1933.9732143864242 -1933.9732143864242 -1933.9732143864242 0.0 0.0 0.0 1890.1241612179276 2.7247670208137227E-4 182.96206858344735 1.2601863134924308E-4 1933.9732143864242 1.8739472119102023 2.5820286694544386E-8 49.98848669455909 1890.1241612179276
50.02710440576459 0.4287675701959742 7.561991327150405 -248108.7505418763  -1939.124262717939 -1939.124262717939 -1939.124262717939 0.0 0.0 0.0 1892.8643908581 2.725796990724232E-4 183.28782668134912 1.2570880384971995E-4 1939.124262717939 1.8780663911686244 2.5747652956016526E-8 50.02710440576459 1892.8643908581
50.06572211697304 0.4284368444718412 7.572442677698713 -248108.71997385356  -1944.2754371014387 -1944.2754371014387 -1944.2754371014387 0.0 0.0 0.0 1895.6125147374958 2.726814777115217E-4 183.61221785708807 1.2539897635017314E-4 1944.2754371014387 1.8822066975900573 2.5675519805827005E-8 50.06572211697304 1895.6125147374958
50.10433982818446 0.4281066285586313 7.582895179559782 -248108.6894065402  -1949.4267382438982 -1949.4267382438982 -1949.4267382438982 0.0 0.0 0.0 1898.3685806771484 2.727820390886124E-4 183.93523633081008 1.250891488506025E-4 1949.4267382438982 1.8863682863708424 2.5603883648138244E-8 50.10433982818446 1898.3685806771484
50.142957539398815 0.42777692127844863 7.593348783802129 -248108.65883993762  -1954.578166858146 -1954.578166858146 -1954.578166858146 0.0 0.0 0.0 1901.132636896557 2.728813841433056E-4 184.25687627599325 1.247793213510083E-4 1954.578166858146 1.8905513142542552 2.5532740932560376E-8 50.142957539398815 1901.132636896557
50.181575250616106 0.42744772145702314 7.603803441565163 -248108.62827404725  -1959.7297236629322 -1959.7297236629322 -1959.7297236629322 0.0 0.0 0.0 1903.904732018051 2.7297951387951215E-4 184.57713181896295 1.2446949385139054E-4 1959.7297236629322 1.8947559395497473 2.5462088153619303E-8 50.181575250616106 1903.904732018051
50.22019296183632 0.4271190279236966 7.614259104057135 -248108.5977088704  -1964.8814093829924 -1964.8814093829924 -1964.8814093829924 0.0 0.0 0.0 1906.6849150712092 2.730764293492436E-4 184.89599703840045 1.2415966635174935E-4 1964.8814093829924 1.8989823221524633 2.5391921850234902E-8 50.22019296183632 1906.6849150712092
