# Initial state: 6.099832745882858 g/cc, 293 K, -0.0022811952985604144 MJ/kg
#rho v/v0 up us e p T s csqv cv gamma alphavol uc phi
#g/cc - km/s km/s MJ/kg GPa K MJ/kg.K (km/s)^2 - 1/K km/s deg
8.234458535271674 0.740769137370076 1.9274385036270183 7.435220035426934 1.865012113393913 87.41637359703827 1392.582 0.0010935669389604168 64.24296843596366 5.124995756223268E-4 1.2622940580940618 1.2229069159749095E-6 23.767571190181645 0.0
8.355537076871977 0.7300347888787567 2.045152629955805 7.5756154708293595 2.095990687763353 94.50657838678072 1566.65475 0.001144474498308119 65.01012807103477 5.161019180268824E-4 1.247502136840005 1.1852811534803139E-6 24.119715674627226 0.0
8.464521073033156 0.7206353074500715 2.1507010951812893 7.698542988917301 2.3133788043937855 100.99664752916365 1740.7275 0.0011903061841977889 65.6702420601068 5.195169760903551E-4 1.2330176942144515 1.1523861888801367E-6 24.40917410198639 0.0
8.5386 0.7143832415012833 2.2223167524214875 7.780764560534261 2.4670694215552045 105.4742821657859 1869.734740029662 0.0012220628992859579 72.80724302151911 5.192944329310585E-4 1.2284587566018774 1.0261550626052947E-6 22.321811414128675 0.0
8.563624401658489 0.7122956892763213 2.248200978251639 7.814276305407498 2.5263325147003233 107.16235112804782 1914.80025 0.001232220238735103 72.90077951051404 5.228008804905388E-4 1.2189265708815449 1.0207610062360332E-6 22.448561087541584 0.0
8.657268398210118 0.704590924678273 2.344668799448537 7.937023589728859 2.751485831705207 113.5161073282759 2088.873 0.0012710554813672777 73.48893376012973 5.265554797766255E-4 1.2036945306476006 9.962253660799684E-7 22.83080421975562 0.0
8.774426029345653 0.6951831066194251 2.464647136408626 8.085664508533078 3.0414486623399464 121.55945844805039 2320.97 0.001318170164002953 74.19422764452479 5.312142995226954E-4 1.1845384115856428 9.665627858593903E-7 23.27306554680231 0.0
8.909748718628146 0.6846245543524221 2.6024386178957903 8.251874563512889 3.389202255780062 130.99399141718152 2611.09125 0.001371026457767131 74.9891750351753 5.361929824760501E-4 1.163593590167225 9.338097717873983E-7 23.738733839118925 0.0
9.034112902324466 0.6751999683680484 2.7285343128104507 8.400659011949545 3.7225983929689344 139.81733440014685 2901.2125 0.0014185517061700915 76.02010930671307 5.436524315599645E-4 1.1656606787918746 9.227402776096694E-7 24.039746470367753 0.0
9.1485 0.6667576920678645 2.844662312548904 8.536318002959627 4.043776174572393 148.12198674549452 3191.3481907019104 0.0014643165640108426 83.02841604330864 5.432265302869054E-4 1.1599561448593254 8.295563588010542E-7 22.741286356079357 0.0
9.25523095376113 0.6590686689891856 2.9590785877313315 8.67939763399882 4.37851490790441 156.66222582829604 3481.455 0.001502272144035632 83.7086799414617 5.530793672399151E-4 1.1438086170229693 8.165505346291141E-7 23.158837415643813 0.0
9.454315321161396 0.6451903219506261 3.1713863587233413 8.938274672096245 5.029412116854773 172.91036661491978 4061.6975 0.0015742432785614963 85.11128911097384 5.622831597491788E-4 1.1242640556288264 7.856084593367686E-7 23.841615728829925 0.0
9.634840696552756 0.6331015673217424 3.36334539931243 9.166965840548661 5.654431070158 188.0681461179146 4641.94 0.0016371919748945781 89.27177532064614 7.632338872822115E-4 1.2560123373942242 1.1145327641721323E-6 23.76372425767299 0.0
9.7584 0.625085336313623 3.494738057412919 9.32142270203742 6.104322075309491 198.70782989507012 5071.958630559817 0.0016802231409089104 93.63676901712368 5.706914953661615E-4 1.101813015612769 6.881518205894203E-7 23.428968774390498 0.0
