# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
12.273242263213259 0.7991205412278906 0.5499554145281205 0.11084193695759764  -13.287507429278197 -13.287507429278197 -13.287507429278197 0.0 0.0 0.0 457.2985207477456 NaN 10.036771072472948 1.2233021291216303E-4 13.287507429278197 1.9492205477492313 1.9357148735274292E-6 12.273242263213259 457.2985207477456
12.28060179241269 0.7986416436089918 0.5518549069103805 0.11157530264078437  -13.347407108769268 -13.347407108769268 -13.347407108769268 0.0 0.0 0.0 457.8330665883352 NaN 10.04416957530282 1.2232729149141974E-4 13.347407108769268 1.9484122556287564 1.9322820833955593E-6 12.28060179241269 457.8330665883352
12.287961321612386 0.7981633196346237 0.5537539598616305 0.11230867525634129  -13.407307532112577 -13.407307532112577 -13.407307532112577 0.0 0.0 0.0 458.3676946334159 NaN 10.051552574830152 1.2232437007067638E-4 13.407307532112577 1.9476049488934044 1.9288607381133486E-6 12.287961321612386 458.3676946334159
12.295320850812345 0.7976855682746989 0.5556525721896057 0.11304205477302626  -13.4672086986936 -13.4672086986936 -13.4672086986936 0.0 0.0 0.0 458.90240463347055 NaN 10.058920111108803 1.223214486499329E-4 13.4672086986936 1.9467986257749588 1.9254507810447196E-6 12.295320850812345 458.90240463347055
12.302680380012568 0.7972083885015943 0.5575507427098444 0.11377544115966143  -13.527110607898827 -13.527110607898827 -13.527110607898827 0.0 0.0 0.0 459.4371963394803 NaN 10.066272224067669 1.2231852722918932E-4 13.527110607898827 1.945993284509434 1.922052155926118E-6 12.302680380012568 459.4371963394803
12.310039909213051 0.7967317792901443 0.5594484702456419 0.11450883438513251  -13.58701325911573 -13.58701325911573 -13.58701325911573 0.0 0.0 0.0 459.972069502924 NaN 10.073608953511155 1.2231560580844566E-4 13.58701325911573 1.945188923337064 1.9186648068634535E-6 12.310039909213051 459.972069502924
12.3173994384138 0.7962557396176333 0.5613457536280103 0.11524223441838936  -13.646916651732797 -13.646916651732797 -13.646916651732797 0.0 0.0 0.0 460.50702387577707 NaN 10.080930339119629 1.2231268438770186E-4 13.646916651732797 1.944385540502288 1.9152886783290726E-6 12.3173994384138 460.50702387577707
12.324758967614809 0.7957802684637887 0.563242591695632 0.11597564122844467  -13.706820785139454 -13.706820785139454 -13.706820785139454 0.0 0.0 0.0 461.04205921051016 NaN 10.088236420449856 1.2230976296695797E-4 13.706820785139454 1.9435831342537377 1.9119237151587687E-6 12.324758967614809 461.04205921051016
12.332118496816078 0.7953053648107736 0.5651389832948195 0.11670905478437468  -13.766725658726122 -13.766725658726122 -13.766725658726122 0.0 0.0 0.0 461.5771752600887 NaN 10.095527236935492 1.2230684154621398E-4 13.766725658726122 1.9427817028442276 1.908569862548804E-6 12.332118496816078 461.5771752600887
12.339478026017606 0.794831027643179 0.5670349272794734 0.1174424750553191  -13.826631271884219 -13.826631271884219 -13.826631271884219 0.0 0.0 0.0 462.1123717779721 NaN 10.102802827887512 1.223039201254699E-4 13.826631271884219 1.9419812445307387 1.9052270660529744E-6 12.339478026017606 462.1123717779721
12.346837555219397 0.7943572559480168 0.5689304225110404 0.11817590201048112  -13.886537624006172 -13.886537624006172 -13.886537624006172 0.0 0.0 0.0 462.6476485181125 NaN 10.110063232494669 1.223009987047257E-4 13.886537624006172 1.9411817575744086 1.9018952715797003E-6 12.346837555219397 462.6476485181125
12.354197084421447 0.793884048714713 0.5708254678584694 0.11890933561912624  -13.946444714485326 -13.946444714485326 -13.946444714485326 0.0 0.0 0.0 463.1830052349536 NaN 10.117308489823927 1.222980772839814E-4 13.946444714485326 1.9403832402405192 1.8985744253891475E-6 12.354197084421447 463.1830052349536
12.361556613623755 0.7934114049351 0.5727200621981718 0.11964277585058307  -14.006352542716021 -14.006352542716021 -14.006352542716021 0.0 0.0 0.0 463.71844168343006 NaN 10.124538638820928 1.2229515586323697E-4 14.006352542716021 1.9395856907984828 1.895264474090369E-6 12.361556613623755 463.71844168343006
12.36891614282632 0.7929393236034099 0.5746142044139806 0.1203762226742432  -14.066261108093586 -14.066261108093586 -14.066261108093586 0.0 0.0 0.0 464.2539576189667 NaN 10.131753718310433 1.2229223444249247E-4 14.066261108093586 1.9387891075218302 1.8919653646384792E-6 12.36891614282632 464.2539576189667
12.376275672029145 0.7924678037162668 0.576507893397109 0.12110967605956101  -14.12617041001434 -14.12617041001434 -14.12617041001434 0.0 0.0 0.0 464.78955279747754 NaN 10.138953766996753 1.2228931302174788E-4 14.12617041001434 1.9379934886881993 1.8886770443318586E-6 12.376275672029145 464.78955279747754
12.383635201232227 0.7919968442726801 0.5784011280461087 0.12184313597605308  -14.186080447875542 -14.186080447875542 -14.186080447875542 0.0 0.0 0.0 465.32522697536433 NaN 10.146138823464208 1.2228639160100316E-4 14.186080447875542 1.9371988325793232 1.8853994608093784E-6 12.383635201232227 465.32522697536433
12.390994730435565 0.7915264442740376 0.5802939072668303 0.12257660239329847  -14.245991221075425 -14.245991221075425 -14.245991221075425 0.0 0.0 0.0 465.86097990951623 NaN 10.153308926177552 1.2228347018025833E-4 14.245991221075425 1.9364051374810174 1.8821325620476597E-6 12.390994730435565 465.86097990951623
12.398354259639161 0.7910566027240977 0.5821862299723839 0.12331007528093882  -14.305902729013216 -14.305902729013216 -14.305902729013216 0.0 0.0 0.0 466.39681135730876 NaN 10.160464113482409 1.2228054875951344E-4 14.305902729013216 1.9356124016831644 1.8788762963583535E-6 12.398354259639161 466.39681135730876
12.405713788843013 0.7905873186289831 0.5840780950830972 0.12404355460867764  -14.365814971089089 -14.365814971089089 -14.365814971089089 0.0 0.0 0.0 466.9327210766027 NaN 10.167604423605733 1.222776273387684E-4 14.365814971089089 1.9348206234797112 1.875630612385448E-6 12.405713788843013 466.9327210766027
12.41307331804712 0.7901185909971735 0.5859695015264771 0.12477704034628069  -14.42572794670419 -14.42572794670419 -14.42572794670419 0.0 0.0 0.0 467.46870882574336 NaN 10.174729894656197 1.222747059180233E-4 14.42572794670419 1.9340298011686436 1.872395459102605E-6 12.41307331804712 467.46870882574336
12.420432847251485 0.7896504188394985 0.5878604482371705 0.12551053246357585  -14.485641655260649 -14.485641655260649 -14.485641655260649 0.0 0.0 0.0 468.00477436355953 NaN 10.181840564624677 1.2227178449727806E-4 14.485641655260649 1.9332399330519865 1.8691707858105149E-6 12.420432847251485 468.00477436355953
12.427792376456102 0.7891828011691312 0.5897509341569226 0.12624403093045208  -14.545556096161498 -14.545556096161498 -14.545556096161498 0.0 0.0 0.0 468.5409174493623 NaN 10.188936471384649 1.2226886307653274E-4 14.545556096161498 1.932451017435785 1.865956542134288E-6 12.427792376456102 468.5409174493623
12.435151905660977 0.78871573700158 0.5916409582345422 0.12697753571686116  -14.605471268810822 -14.605471268810822 -14.605471268810822 0.0 0.0 0.0 469.07713784294526 NaN 10.196017652692621 1.2226594165578734E-4 14.605471268810822 1.9316630526300946 1.862752678020859E-6 12.435151905660977 469.07713784294526
12.442511434866102 0.7882492253546838 0.5935305194258574 0.12771104679281522  -14.665387172613562 -14.665387172613562 -14.665387172613562 0.0 0.0 0.0 469.6134353045818 NaN 10.203084146188562 1.222630202350418E-4 14.665387172613562 1.9308760369489715 1.8595591437364285E-6 12.442511434866102 469.6134353045818
12.449870964071483 0.7877832652486025 0.5954196166936833 0.12844456412838903  -14.725303806975717 -14.725303806975717 -14.725303806975717 0.0 0.0 0.0 470.14980959502594 NaN 10.210135989396337 1.2226009881429617E-4 14.725303806975717 1.9300899687104547 1.856375889863911E-6 12.449870964071483 470.14980959502594
12.457230493277114 0.7873178557058126 0.5973082490077773 0.12917808769371772  -14.785221171304155 -14.785221171304155 -14.785221171304155 0.0 0.0 0.0 470.68626047551004 NaN 10.217173219724117 1.2225717739355044E-4 14.785221171304155 1.9293048462365603 1.8532028673004297E-6 12.457230493277114 470.68626047551004
12.464590022483002 0.7868529957510983 0.5991964153448075 0.12991161745899868  -14.845139265006793 -14.845139265006793 -14.845139265006793 0.0 0.0 0.0 471.2227877077452 NaN 10.224195874464806 1.2225425597280464E-4 14.845139265006793 1.9285206678532665 1.8500400272548175E-6 12.464590022483002 471.2227877077452
12.471949551689137 0.7863886844115466 0.601084114688308 0.13064515339448918  -14.905058087492396 -14.905058087492396 -14.905058087492396 0.0 0.0 0.0 471.7593910539189 NaN 10.231203990796452 1.222513345520587E-4 14.905058087492396 1.9277374318905045 1.8468873212451526E-6 12.471949551689137 471.7593910539189
12.47930908089553 0.7859249207165387 0.6029713460286485 0.13137869547050893  -14.964977638170797 -14.964977638170797 -14.964977638170797 0.0 0.0 0.0 472.29607027669556 NaN 10.238197605782686 1.2224841313131267E-4 14.964977638170797 1.9269551366821425 1.8437447010963056E-6 12.47930908089553 472.29607027669556
12.48666861010217 0.7854617036977447 0.6048581083629896 0.13211224365743707  -15.024897916452664 -15.024897916452664 -15.024897916452664 0.0 0.0 0.0 472.83282513921415 NaN 10.245176756373109 1.2224549171056654E-4 15.024897916452664 1.9261737805659804 1.840612118937529E-6 12.48666861010217 472.83282513921415
12.494028139309062 0.784999032389116 0.6067444006952519 0.13284579792571458  -15.084818921749697 -15.084818921749697 -15.084818921749697 0.0 0.0 0.0 473.36965540508885 NaN 10.252141479403733 1.2224257028982033E-4 15.084818921749697 1.9253933618837307 1.8374895272000431E-6 12.494028139309062 473.36965540508885
12.501387668516204 0.7845369058268787 0.6086302220360749 0.13357935824584233  -15.144740653474496 -15.144740653474496 -15.144740653474496 0.0 0.0 0.0 473.9065608384067 NaN 10.259091811597365 1.22239648869074E-4 15.144740653474496 1.924613878981015 1.834376878614676E-6 12.501387668516204 473.9065608384067
12.508747197723599 0.7840753230495273 0.6105155714027837 0.13431292458838268  -15.204663111040672 -15.204663111040672 -15.204663111040672 0.0 0.0 0.0 474.44354120372793 NaN 10.266027789564054 1.2223672744832758E-4 15.204663111040672 1.9238353302073448 1.831274126209491E-6 12.508747197723599 474.44354120372793
12.516106726931241 0.7836142830978179 0.6124004478193475 0.13504649692395715  -15.26458629386268 -15.26458629386268 -15.26458629386268 0.0 0.0 0.0 474.98059626608375 NaN 10.27294944980146 1.2223380602758107E-4 15.26458629386268 1.9230577139161154 1.8281812233074722E-6 12.516106726931241 474.98059626608375
12.523466256139134 0.783153785014761 0.6142848503163495 0.13578007522324853  -15.324510201356002 -15.324510201356002 -15.324510201356002 0.0 0.0 0.0 475.51772579097695 NaN 10.279856828695298 1.2223088460683443E-4 15.324510201356002 1.9222810284645937 1.8250981235242007E-6 12.523466256139134 475.51772579097695
12.530825785347275 0.7826938278456155 0.616168777930946 0.13651365945699936  -15.384434832937027 -15.384434832937027 -15.384434832937027 0.0 0.0 0.0 476.05492954437983 NaN 10.28674996251971 1.2222796318608773E-4 15.384434832937027 1.9215052722139032 1.8220247807655746E-6 12.530825785347275 476.05492954437983
12.538185314555664 0.7822344106378822 0.6180522297068326 0.1372472495960122  -15.444360188023078 -15.444360188023078 -15.444360188023078 0.0 0.0 0.0 476.5922072927338 NaN 10.293628887437698 1.222250417653409E-4 15.444360188023078 1.920730443529019 1.8189611492255372E-6 12.538185314555664 476.5922072927338
12.5455448437643 0.7817755324412967 0.619935204694209 0.1379808456111499  -15.504286266032441 -15.504286266032441 -15.504286266032441 0.0 0.0 0.0 477.12955880294834 NaN 10.300493639501504 1.2222212034459397E-4 15.504286266032441 1.9199565407787498 1.8159071833838338E-6 12.5455448437643 477.12955880294834
12.552904372973185 0.7813171923078228 0.6218177019497423 0.1387144474733348  -15.56421306638432 -15.56421306638432 -15.56421306638432 0.0 0.0 0.0 477.6669838424002 NaN 10.307344254653023 1.2221919892384695E-4 15.56421306638432 1.9191835623357305 1.8128628380037838E-6 12.552904372973185 477.6669838424002
12.560263902182314 0.780859389291647 0.6236997205365321 0.13944805515354894  -15.624140588498847 -15.624140588498847 -15.624140588498847 0.0 0.0 0.0 478.2044821789324 NaN 10.314180768724203 1.2221627750309984E-4 15.624140588498847 1.9184115065764122 1.8098280681300814E-6 12.560263902182314 478.2044821789324
12.567623431391693 0.7804021224491702 0.6255812595240777 0.14018166862283463  -15.684068831797147 -15.684068831797147 -15.684068831797147 0.0 0.0 0.0 478.74205358085385 NaN 10.321003217437436 1.2221335608235265E-4 15.684068831797147 1.9176403718810457 1.8068028290866038E-6 12.567623431391693 478.74205358085385
12.574982960601316 0.7799453908390033 0.6274623179882385 0.14091528785229254  -15.743997795701178 -15.743997795701178 -15.743997795701178 0.0 0.0 0.0 479.27969781693736 NaN 10.32781163640594 1.2221043466160533E-4 15.743997795701178 1.916870156633677 1.8037870764742609E-6 12.574982960601316 479.27969781693736
12.582342489811188 0.779489193521959 0.6293428950112051 0.14164891281308378  -15.803927479633929 -15.803927479633929 -15.803927479633929 0.0 0.0 0.0 479.81741465642 NaN 10.334606061134195 1.2220751324085793E-4 15.803927479633929 1.9161008592221307 1.8007807661688364E-6 12.582342489811188 479.81741465642
12.589702019021303 0.7790335295610467 0.6312229896814598 0.14238254347642787  -15.863857883019234 -15.863857883019234 -15.863857883019234 0.0 0.0 0.0 480.355203869001 NaN 10.341386527018283 1.222045918201104E-4 15.863857883019234 1.9153324780380028 1.7977838543188783E-6 12.589702019021303 480.355203869001
12.597061548231661 0.7785783980214649 0.6331026010937462 0.14311617981360375  -15.92378900528189 -15.92378900528189 -15.92378900528189 0.0 0.0 0.0 480.8930652248421 NaN 10.348153069346312 1.2220167039936282E-4 15.92378900528189 1.9145650114766475 1.7947962973435885E-6 12.597061548231661 480.8930652248421
12.604421077442264 0.7781237979705955 0.6349817283490341 0.14384982179594977  -15.983720845847646 -15.983720845847646 -15.983720845847646 0.0 0.0 0.0 481.43099849456587 NaN 10.354905723298803 1.2219874897861512E-4 15.983720845847646 1.9137984579371656 1.7918180519307347E-6 12.604421077442264 481.43099849456587
12.611780606653113 0.7776697284779974 0.6368603705544853 0.14458346939486283  -16.043653404143154 -16.043653404143154 -16.043653404143154 0.0 0.0 0.0 481.969003449255 NaN 10.361644523949058 1.2219582755786733E-4 16.043653404143154 1.9130328158223968 1.788849075034595E-6 12.611780606653113 481.969003449255
12.619140135864203 0.7772161886154003 0.6387385268234193 0.14531712258179844  -16.103586679595956 -16.103586679595956 -16.103586679595956 0.0 0.0 0.0 482.5070798604515 NaN 10.36836950626357 1.2219290613711944E-4 16.103586679595956 1.9122680835389059 1.7858893238739045E-6 12.619140135864203 482.5070798604515
12.626499665075535 0.7767631774566975 0.6406161962752817 0.14605078132827104  -16.16352067163456 -16.16352067163456 -16.16352067163456 0.0 0.0 0.0 483.04522750015553 NaN 10.375080705102377 1.2218998471637144E-4 16.16352067163456 1.911504259496973 1.7829387559298327E-6 12.626499665075535 483.04522750015553
12.633859194287114 0.7763106940779406 0.6424933780356117 0.14678444560585424  -16.223455379688428 -16.223455379688428 -16.223455379688428 0.0 0.0 0.0 483.58344614082534 NaN 10.381778155219498 1.2218706329562336E-4 16.223455379688428 1.9107413421105812 1.7799973289439667E-6 12.633859194287114 483.58344614082534
12.641218723498934 0.7758587375573327 0.644370071236005 0.1475181153861789  -16.283390803187853 -16.283390803187853 -16.283390803187853 0.0 0.0 0.0 484.1217355553752 NaN 10.388461891263239 1.221841418748752E-4 16.283390803187853 1.9099793297974088 1.7770650009163338E-6 12.641218723498934 484.1217355553752
12.648578252710994 0.7754073069752228 0.6462462750140846 0.14825179064093474  -16.343326941564065 -16.343326941564065 -16.343326941564065 0.0 0.0 0.0 484.6600955171754 NaN 10.395131947776623 1.2218122045412692E-4 16.343326941564065 1.909218220978817 1.7741417301034217E-6 12.648578252710994 484.6600955171754
12.655937781923294 0.7749564014140983 0.6481219885134679 0.14898547134186985  -16.40326379424925 -16.40326379424925 -16.40326379424925 0.0 0.0 0.0 485.1985258000512 NaN 10.401788359197772 1.2217829903337854E-4 16.40326379424925 1.9084580140798388 1.7712274750162225E-6 12.655937781923294 485.1985258000512
12.663297311135837 0.7745060199585796 0.6499972108837346 0.14971915746079073  -16.46320136067651 -16.46320136067651 -16.46320136067651 0.0 0.0 0.0 485.73702617828195 NaN 10.408431159860253 1.2217537761263008E-4 16.46320136067651 1.907698707529167 1.7683221944183008E-6 12.663297311135837 485.73702617828195
12.67065684034862 0.7740561616954145 0.6518719412803919 0.15045284896956113  -16.523139640279823 -16.523139640279823 -16.523139640279823 0.0 0.0 0.0 486.27559642659986 NaN 10.415060383993481 1.221724561918815E-4 16.523139640279823 1.9069402997591474 1.765425847323875E-6 12.67065684034862 486.27559642659986
12.678016369561643 0.7736068257134705 0.6537461788648453 0.1511865458401032  -16.583078632494093 -16.583078632494093 -16.583078632494093 0.0 0.0 0.0 486.81423632018965 NaN 10.42167606572305 1.2216953477113286E-4 16.583078632494093 1.9061827892057641 1.7625383929959163E-6 12.678016369561643 486.81423632018965
12.685375898774906 0.7731580111037302 0.6556199228043655 0.1519202480443967  -16.643018336755137 -16.643018336755137 -16.643018336755137 0.0 0.0 0.0 487.3529456346874 NaN 10.428278239071162 1.221666133503841E-4 16.643018336755137 1.9054261743086325 1.7596597909442631E-6 12.685375898774906 487.3529456346874
12.692735427988412 0.7727097169592838 0.6574931722720583 0.15265395555447953  -16.702958752499715 -16.702958752499715 -16.702958752499715 0.0 0.0 0.0 487.89172414618 NaN 10.434866937956958 1.2216369192963525E-4 16.702958752499715 1.9046704535109857 1.756790000923754E-6 12.692735427988412 487.89172414618
12.700094957202156 0.7722619423753245 0.6593659264468293 0.1533876683424462  -16.762899879165413 -16.762899879165413 -16.762899879165413 0.0 0.0 0.0 488.43057163120363 NaN 10.44144219619689 1.221607705088863E-4 16.762899879165413 1.9039156252596667 1.7539289829323833E-6 12.700094957202156 488.43057163120363
12.707454486416134 0.7718146864491411 0.6612381845133563 0.1541213863804488  -16.822841716190748 -16.822841716190748 -16.822841716190748 0.0 0.0 0.0 488.9694878667431 NaN 10.448004047505092 1.2215784908813727E-4 16.822841716190748 1.903161688005116 1.7510766972094646E-6 12.707454486416134 488.9694878667431
12.714814015630353 0.7713679482801122 0.6631099456620588 0.1548551096406978  -16.882784263015196 -16.882784263015196 -16.882784263015196 0.0 0.0 0.0 489.5084726302321 NaN 10.45455252549376 1.2215492766738813E-4 16.882784263015196 1.9024086402013622 1.74823310423381E-6 12.714814015630353 489.5084726302321
12.72217354484481 0.7709217269697007 0.6649812090890647 0.15558883809546015  -16.94272751907911 -16.94272751907911 -16.94272751907911 0.0 0.0 0.0 490.0475256995509 NaN 10.461087663673498 1.221520062466389E-4 16.94272751907911 1.9016564803060094 1.7453981647219355E-6 12.72217354484481 490.0475256995509
12.729533074059505 0.7704760216214473 0.6668519739961791 0.15632257171705963  -17.002671483823708 -17.002671483823708 -17.002671483823708 0.0 0.0 0.0 490.58664685302574 NaN 10.467609495453683 1.2214908482588958E-4 17.002671483823708 1.900905206780232 1.7425718396262776E-6 12.729533074059505 490.58664685302574
12.736892603274434 0.770030831340965 0.668722239590856 0.15705631047787724  -17.06261615669111 -17.06261615669111 -17.06261615669111 0.0 0.0 0.0 491.1258358694286 NaN 10.474118054142817 1.2214616340514017E-4 17.06261615669111 1.9001548180887584 1.7397540901334263E-6 12.736892603274434 491.1258358694286
12.7442521324896 0.7695861552359322 0.6705920050861676 0.15779005435035118  -17.122561537124383 -17.122561537124383 -17.122561537124383 0.0 0.0 0.0 491.66509252797607 NaN 10.480613372948923 1.2214324198439065E-4 17.122561537124383 1.8994053126998651 1.736944877662364E-6 12.7442521324896 491.66509252797607
12.751611661705004 0.7691419924160873 0.6724612697007741 0.1585238033069766  -17.182507624567492 -17.182507624567492 -17.182507624567492 0.0 0.0 0.0 492.20441660832864 NaN 10.487095484979863 1.2214032056364105E-4 17.182507624567492 1.8986566890853631 1.7341441638627397E-6 12.751611661705004 492.20441660832864
12.758971190920644 0.7686983419932233 0.6743300326588911 0.1592575573203044  -17.24245441846524 -17.24245441846524 -17.24245441846524 0.0 0.0 0.0 492.743807890589 NaN 10.493564423243706 1.2213739914289135E-4 17.24245441846524 1.8979089457205918 1.731351910613146E-6 12.758971190920644 492.743807890589
12.766330720136517 0.768255203081181 0.676198293190263 0.1599913163629426  -17.30240191826333 -17.30240191826333 -17.30240191826333 0.0 0.0 0.0 493.28326615530216 NaN 10.500020220649088 1.2213447772214156E-4 17.30240191826333 1.8971620810844039 1.7285680800194113E-6 12.766330720136517 493.28326615530216
12.773690249352626 0.7678125747958435 0.6780660505301325 0.16072508040755565  -17.362350123408405 -17.362350123408405 -17.362350123408405 0.0 0.0 0.0 493.8227911834544 NaN 10.50646291000557 1.2213155630139168E-4 17.362350123408405 1.89641609365916 1.7257926344129104E-6 12.773690249352626 493.8227911834544
12.781049778568969 0.7673704562551302 0.6799333039192105 0.16145884942686436  -17.422299033347965 -17.422299033347965 -17.422299033347965 0.0 0.0 0.0 494.3623827564723 NaN 10.512892524023977 1.221286348806417E-4 17.422299033347965 1.8956709819307156 1.7230255363488907E-6 12.781049778568969 494.3623827564723
12.788409307785544 0.766928846578991 0.681800052603647 0.16219262339364554  -17.482248647530394 -17.482248647530394 -17.482248647530394 0.0 0.0 0.0 494.90204065622163 NaN 10.519309095316759 1.2212571345989164E-4 17.482248647530394 1.8949267443884108 1.7202667486048105E-6 12.788409307785544 494.90204065622163
12.795768837002356 0.7664877448894003 0.6836662958350034 0.1629264022807327  -17.54219896540501 -17.54219896540501 -17.54219896540501 0.0 0.0 0.0 495.44176466500716 NaN 10.525712656398335 1.2212279203914147E-4 17.54219896540501 1.8941833795250624 1.7175162341786942E-6 12.795768837002356 495.44176466500716
12.803128366219399 0.7660471503103518 0.68553203287022 0.16366018606101443  -17.602149986421942 -17.602149986421942 -17.602149986421942 0.0 0.0 0.0 495.9815545655709 NaN 10.532103239685433 1.2211987061839122E-4 17.602149986421942 1.8934408858369525 1.714773956287505E-6 12.803128366219399 495.9815545655709
12.810487895436678 0.7656070619678516 0.6873972629715923 0.16439397470743616  -17.662101710032296 -17.662101710032296 -17.662101710032296 0.0 0.0 0.0 496.5214101410924 NaN 10.538480877497472 1.221169491976409E-4 17.662101710032296 1.8926992618238183 1.7120398783655204E-6 12.810487895436678 496.5214101410924
12.817847424654184 0.7651674789899138 0.6892619854067359 0.165127768192998  -17.722054135687934 -17.722054135687934 -17.722054135687934 0.0 0.0 0.0 497.0613311751865 NaN 10.544845602056846 1.2211402777689045E-4 17.722054135687934 1.8919585059888446 1.7093139640627418E-6 12.817847424654184 497.0613311751865
12.825206953871927 0.7647284005065531 0.691126199448566 0.16586156649075717  -17.782007262841756 -17.782007262841756 -17.782007262841756 0.0 0.0 0.0 497.6013174519045 NaN 10.551197445489326 1.221111063561399E-4 17.782007262841756 1.891218616838649 1.7065961772432925E-6 12.825206953871927 497.6013174519045
12.832566483089897 0.764289825649781 0.6929899043752606 0.16659536957382493  -17.841961090947386 -17.841961090947386 -17.841961090947386 0.0 0.0 0.0 498.14136875573064 NaN 10.557536439824357 1.221081849353893E-4 17.841961090947386 1.8904795928832767 1.7038864819838594E-6 12.832566483089897 498.14136875573064
12.839926012308101 0.763851753553598 0.6948530994702405 0.16732917741536946  -17.90191561945947 -17.90191561945947 -17.90191561945947 0.0 0.0 0.0 498.6814848715841 NaN 10.56386261699545 1.221052635146386E-4 17.90191561945947 1.8897414326361894 1.701184842572117E-6 12.839926012308101 498.6814848715841
12.847285541526535 0.7634141833539898 0.6967157840221343 0.1680629899886131  -17.96187084783342 -17.96187084783342 -17.96187084783342 0.0 0.0 0.0 499.2216655848157 NaN 10.570176008840463 1.2210234209388777E-4 17.96187084783342 1.8890041346142548 1.6984912235051956E-6 12.847285541526535 499.2216655848157
12.854645070745201 0.7629771141889201 0.6985779573247559 0.16879680726683433  -18.021826775525607 -18.021826775525607 -18.021826775525607 0.0 0.0 0.0 499.76191068120903 NaN 10.576476647101982 1.2209942067313687E-4 18.021826775525607 1.8882676973377368 1.6958055894881377E-6 12.854645070745201 499.76191068120903
12.862004599964095 0.7625405451983261 0.7004396186770724 0.16953062922336581  -18.081783401993192 -18.081783401993192 -18.081783401993192 0.0 0.0 0.0 500.30221994697797 NaN 10.582764563427629 1.2209649925238588E-4 18.081783401993192 1.8875321193302865 1.6931279054323877E-6 12.862004599964095 500.30221994697797
12.86936412918322 0.7621044755241122 0.7023007673831813 0.17026445583159625  -18.141740726694284 -18.141740726694284 -18.141740726694284 0.0 0.0 0.0 500.8425931687674 NaN 10.589039789370425 1.220935778316348E-4 18.141740726694284 1.8867973991189324 1.6904581364542768E-6 12.86936412918322 500.8425931687674
12.876723658402572 0.7616689043101443 0.7041614027522786 0.17099828706496842  -18.20169874908781 -18.20169874908781 -18.20169874908781 0.0 0.0 0.0 501.38303013365106 NaN 10.595302356389093 1.2209065641088362E-4 18.20169874908781 1.8860635352340698 1.6877962478735387E-6 12.876723658402572 501.38303013365106
12.884083187622153 0.7612338307022448 0.7060215240986355 0.17173212289698053  -18.26165746863361 -18.26165746863361 -18.26165746863361 0.0 0.0 0.0 501.9235306291317 NaN 10.601552295848423 1.2208773499013237E-4 18.26165746863361 1.8853305262094526 1.6851422052118225E-6 12.884083187622153 501.9235306291317
12.891442716841961 0.7607992538481864 0.7078797014757015 0.17246643142756787  -18.32162112775239 -18.32162112775239 -18.32162112775239 0.0 0.0 0.0 502.46409444313935 NaN 10.575207537167973 1.2450062750739695E-4 18.32162112775239 1.8616721384390382 1.700138559229344E-6 12.891442716841961 502.46409444313935
12.898802246061999 0.7603651728976866 0.7097359335629791 0.17320076342511975  -18.381573433114053 -18.381573433114053 -18.381573433114053 0.0 0.0 0.0 502.99814250803564 NaN 10.581370854077905 1.2449776925673253E-4 18.381573433114053 1.8609594144356358 1.6974897137728285E-6 12.898802246061999 502.99814250803564
12.906161775282266 0.7599315870024028 0.711591646691143 0.1739350995815539  -18.441526437773692 -18.441526437773692 -18.441526437773692 0.0 0.0 0.0 503.53224850098593 NaN 10.58752185018202 1.2449491100606803E-4 18.441526437773692 1.8602475193084513 1.6948486000056084E-6 12.906161775282266 503.53224850098593
12.91352130450276 0.7594984953159261 0.713446840217168 0.17466943987139724  -18.501480141217154 -18.501480141217154 -18.501480141217154 0.0 0.0 0.0 504.0664122213658 NaN 10.593660555864785 1.2449205275540345E-4 18.501480141217154 1.8595364516414377 1.6922151844790315E-6 12.91352130450276 504.0664122213658
12.92088083372348 0.7590658969937759 0.7153015135028568 0.17540378426923003  -18.561434542931092 -18.561434542931092 -18.561434542931092 0.0 0.0 0.0 504.60063346896027 NaN 10.599787001420292 1.2448919450473877E-4 18.561434542931092 1.8588262100217732 1.6895894339367227E-6 12.92088083372348 504.60063346896027
12.928240362944429 0.7586337911933946 0.7171556659148158 0.17613813274968637  -18.62138964240306 -18.62138964240306 -18.62138964240306 0.0 0.0 0.0 505.1349120439643 NaN 10.605901217052583 1.24486336254074E-4 18.62138964240306 1.8581167930398534 1.6869713153132024E-6 12.928240362944429 505.1349120439643
12.9355998921656 0.7582021770741425 0.7190092968244258 0.17687248528745228  -18.681345439121323 -18.681345439121323 -18.681345439121323 0.0 0.0 0.0 505.6692477469802 NaN 10.61200323287595 1.2448347800340915E-4 18.681345439121323 1.857408199289284 1.6843607957325271E-6 12.9355998921656 505.6692477469802
12.942959421387 0.7577710537972908 0.7208624056078223 0.1776068418572682  -18.741301932575112 -18.741301932575112 -18.741301932575112 0.0 0.0 0.0 506.2036403790188 NaN 10.618093078915265 1.244806197527442E-4 18.741301932575112 1.8567004273668666 1.6817578425069224E-6 12.942959421387 506.2036403790188
