#rho T p e s c^2 cv gamma alpha
1.0E-10 0.0 -3.442724942179409E-15 4.434021824484219 0.0 -1.593076017423335E-4 5.426993021286512E-4 0.6666685247302369 -2.2710814748653275E10
2.154434690031879E-10 0.0 -1.0749253686542282E-14 4.43399015652477 0.0 -1.1608202811448751E-4 5.426998115356474E-4 0.6666697136814858 -1.4466786629194117E10
4.641588833612781E-10 0.0 -3.360229566575998E-14 4.43394408602242 0.0 -1.6855710264582452E-4 5.427006469052024E-4 0.6666716634288986 -4.624434272073335E9
1.0E-9 0.0 -1.0512721633850663E-13 4.433877062735573 0.0 -2.448974339011202E-4 5.427020168077138E-4 0.6666748608026193 -1.477376817507471E9
2.154434690031879E-9 0.0 -3.290838656927921E-13 4.433779557397737 0.0 -3.559568344678901E-4 5.427042633223419E-4 0.6666801040797017 -4.717914417580816E8
4.641588833612781E-9 0.0 -1.0305447576060345E-12 4.433637706874512 0.0 -5.17525586126686E-4 5.427079473451407E-4 0.6666887024036314 -1.506228235394606E8
1.0E-8 0.0 -3.2280721117042365E-12 4.433431343149228 0.0 -7.525759589794072E-4 5.427139887310267E-4 0.6667028024688889 -4.807872652705151E7
2.154434690031879E-8 0.0 -1.0113449612463014E-11 4.43313112591076 0.0 -0.0010945296930123607 5.427238959558479E-4 0.6667259243330326 -1.5344947425807387E7
4.641588833612781E-8 0.0 -3.1689109501905736E-11 4.432694371074541 0.0 -0.0015920132841052888 5.427401427100921E-4 0.6667638398383229 -4897231.44659765
1.0E-7 0.0 -9.930202258817457E-11 4.4320589821677725 0.0 -0.0023157802932464075 5.427667856217249E-4 0.6668260121774758 -1562890.107727551
2.15443469003188E-7 0.0 -3.111942494126526E-10 4.431134621797015 0.0 -0.003368792445298859 5.428104770581962E-4 0.6669279548084053 -498792.0873552955
4.641588833612781E-7 0.0 -9.752640191714942E-10 4.429789868044353 0.0 -0.004900911064046694 5.428821262263531E-4 0.6670950940260639 -159202.47012993688
1.0E-6 0.0 -3.0564993404777075E-9 4.427833529833124 0.0 -0.004488766283655207 5.429996230106955E-4 0.6673690885393705 -80730.68201509977
1.25892541179417E-6 0.0 -4.305826691994373E-9 4.4270886696252 0.0 -0.0074282933698154195 5.430477908300933E-4 0.6674813783578402 -38760.391779929116
1.58489319246111E-6 0.0 -6.065817900228863E-9 4.426255151579327 0.0 -0.00831289494447388 5.431036637534328E-4 0.6676116055384961 -27520.37314647922
1.99526231496888E-6 0.0 -8.54520920218997E-9 4.425322423161532 0.0 -0.00930294814746958 5.43168474331778E-4 0.6677626307832674 -19540.51774536957
2.51188643150958E-6 0.0 -1.2038059108578557E-8 4.4242786758289965 0.0 -0.01041105326411464 5.432436522526803E-4 0.6679377694668815 -13875.095912544837
3.16227766016838E-6 0.0 -1.6958624468824308E-8 4.4231106955360815 0.0 -0.011651324997027313 5.433308559256418E-4 0.6681408632828332 -9852.74146013727
3.98107170553497E-6 0.0 -2.389049235221017E-8 4.4218036954473865 0.0 -0.013039577093505155 5.434320090254107E-4 0.6683763631154747 -6996.853680442185
5.01187233627272E-6 0.0 -3.365579488628577E-8 4.420341128740168 0.0 -0.014593530243052023 5.435493429683643E-4 0.6686494245883383 -4969.092575666407
6.309573444801931E-6 0.0 -4.74127160596749E-8 4.418704479126426 0.0 -0.01633304639815213 5.436854460956924E-4 0.6689660183723095 -3529.2674370839213
7.943282347242812E-6 0.0 -6.679285495406466E-8 4.416873026442735 0.0 -0.018280393153258388 5.438433207971985E-4 0.6693330571985935 -2506.862662243779
1.0E-5 0.0 -9.409473687461526E-8 4.41482358434066 0.0 -0.020460542394714346 5.440264497425831E-4 0.6697585420872623 -1780.8245490629315
1.25892541179417E-5 0.0 -1.32556423016822E-7 4.412530206757094 0.0 -0.022901508118072206 5.442388726874025E-4 0.6702517304641413 -1265.2123418499818
1.58489319246111E-5 0.0 -1.867395504085571E-7 4.409963859448806 0.0 -0.02563472912348847 5.444852756245475E-4 0.670823329051671 -899.0121570046327
1.99526231496888E-5 0.0 -2.630703494792541E-7 4.407092052433386 0.0 -0.02869550328211404 5.447710941230249E-4 0.6714857149675029 -638.9060306985662
2.51188643150958E-5 0.0 -3.706018040747618E-7 4.4038784286837425 0.0 -0.03212348123985506 5.451026332248918E-4 0.672253188496308 -454.13873598420827
3.16227766016838E-5 0.0 -5.220873460355624E-7 4.400282303869431 0.0 -0.03596322884282124 5.454872066013597E-4 0.6731422613050354 -322.87375925235887
3.98107170553497E-5 0.0 -7.35493424059631E-7 4.396258151319252 0.0 -0.040264869293570205 5.459332977950531E-4 0.674171984448737 -229.60640108827766
5.01187233627272E-5 0.0 -1.0361303363255495E-6 4.391755025684815 0.0 -0.04508481810919319 5.464507474514409E-4 0.6753643199055632 -163.3273122169601
6.309573444801932E-5 0.0 -1.4596540411341645E-6 4.386715918010446 0.0 -0.05048662649094524 5.470509703323993E-4 0.6767445601766575 -116.21875374422216
7.94328234724282E-5 0.0 -2.0562949556037504E-6 4.381077034045213 0.0 -0.05654195175103318 5.477472071519512E-4 0.6783417995011698 -82.72903440412148
1.0E-4 0.0 -2.896815269547773E-6 4.374766986662222 0.0 -0.06333167714955189 5.485548166746685E-4 0.6801894601036386 -58.91541506316057
1.25892541179417E-4 0.0 -4.0809012975359645E-6 4.367705892162815 0.0 -0.07094720795633047 5.494916145136997E-4 0.6823258757154634 -41.97759967855843
1.58489319246111E-4 0.0 -5.7489861779560805E-6 4.35980435902682 0.0 -0.07949197592104804 5.505782661182095E-4 0.6847949329421522 -29.926526319581082
