#rho T p e s c^2 cv gamma alpha
1.0E-10 0.0 -2.5369817398440755E-17 2.4855787904863287 2.4857554010060268 -9.694681094938806E-7 1.0605116182975927E-4 0.6668124893015888 -7.29433371974922E11
1.778279410038922E-10 0.0 -8.765544064446974E-17 2.485578361888462 2.485755200778761 -1.6306423038031786E-6 1.0618633043132061E-4 0.6668123036793457 -2.4418192454431418E11
3.162277660168379E-10 0.0 -2.6784583164303926E-16 2.485577733301075 2.485754831725007 -2.5936740260100977E-6 1.0633994463596186E-4 0.6668120932984677 -8.645388311611815E10
5.623413251903491E-10 0.0 -7.671812648234921E-16 2.4855768212342255 2.485754214606475 -3.983807143146943E-6 1.0651452159793351E-4 0.6668118549464519 -3.1703983074545773E10
1.0E-9 0.0 -2.1125880757851393E-15 2.4855755084848146 2.4857532370511404 -5.976758480125754E-6 1.067129219729824E-4 0.6668115850099325 -1.1905686481804844E10
1.778279410038922E-9 0.0 -5.667815333065138E-15 2.4855736306714404 2.485751740166603 -8.818863389009188E-6 1.0693839678978019E-4 0.6668112794581053 -4.546989919027176E9
3.162277660168379E-9 0.0 -1.4931706274656125E-14 2.4855709574111238 2.485749499805526 -1.285523592297332E-5 1.071946407275102E-4 0.6668109337653527 -1.7583111660561483E9
5.623413251903491E-9 0.0 -3.8821148710968603E-14 2.48556716600846 2.4857462003548108 -1.856912854107177E-5 1.0748585265217634E-4 0.666810542900917 -6.863762398180166E8
1.0E-8 0.0 -9.994373643017174E-14 2.4855618046818404 2.4857413980740386 -2.6636941441763157E-5 1.0781680442330702E-4 0.6668101012639016 -2.6990086092518306E8
1.778279410038922E-8 0.0 -2.553863087130202E-13 2.485554241169467 2.485734469826422 -3.800509930321299E-5 1.0819291908714322E-4 0.6668096026357238 -1.067477702330417E8
3.162277660168379E-8 0.0 -6.488398706857254E-13 2.4855435909065555 2.4857245413933815 -5.399748297462432E-5 1.0862035973648165E-4 0.6668090401581742 -4.241692679369271E7
5.623413251903491E-8 0.0 -1.6410667727216358E-12 2.4855286166578585 2.485710387255043 -7.64655543575521E-5 1.0910613050396643E-4 0.6668084062733856 -1.691937742377058E7
1.0E-7 0.0 -4.135994740759667E-12 2.4855075882660707 2.485690290492208 -1.0799813393189564E-4 1.0965819133196962E-4 0.6668076927008398 -6770573.05396855
1.778279410038923E-7 0.0 -1.0394840148667641E-11 2.4854780866727437 2.485661846955942 -1.5221452643066148E-4 1.1028558840418032E-4 0.6668068904270477 -2716831.74237611
3.162277660168379E-7 0.0 -2.60667761760138E-11 2.4854367300755147 2.4856216915477267 -2.1417410154745645E-4 1.1099860238124953E-4 0.66680598968169 -1092823.5592959253
5.623413251903491E-7 0.0 -6.525027665595189E-11 2.4853787912935004 2.485565115642732 -3.0094858581047944E-4 1.118089168596227E-4 0.6668049799652633 -440537.58641113277
1.0E-6 0.0 -1.6310071407027044E-10 2.4852976631286716 2.485485532371389 -3.8725213001354543E-4 1.1272980982339665E-4 0.6668038500771715 -194107.83152071745
1.258925411794167E-6 0.0 -2.352103915509111E-10 2.4852567602745204 2.4854453040157374 -4.434366191679293E-4 1.131324427967874E-4 0.6668061195301342 -135131.06111243882
1.584893192461113E-6 0.0 -3.3914665088950844E-10 2.485209971869779 2.4853992258836084 -5.076955663689534E-4 1.1355621411545488E-4 0.6668030530528527 -94103.35642462858
1.995262314968879E-6 0.0 -4.889348008766429E-10 2.485156453854411 2.485346455790903 -5.811911271189561E-4 1.140022335494101E-4 0.6668016999928198 -65552.77530753055
2.51188643150958E-6 0.0 -7.047766287930705E-10 2.485095241266979 2.485286030748462 -6.652580077411033E-4 1.1447166913102863E-4 0.6668001273620028 -45677.63171638532
3.162277660168379E-6 0.0 -1.015773861415365E-9 2.4850252309346854 2.4852168496620752 -7.614018920998905E-4 1.1496575021493104E-4 0.6667978007685734 -31838.213062767638
3.981071705534972E-6 0.0 -1.4638309303568698E-9 2.4849451616854856 2.4851376535463654 -8.713452506476733E-4 1.1548577069631018E-4 0.6667959501879206 -22198.88503508834
5.011872336272722E-6 0.0 -2.109283145256879E-9 2.4848535917275623 2.4850470029102922 -9.970953840153032E-4 1.1603309240129597E-4 0.6667931593951179 -15482.329172796626
6.309573444801932E-6 0.0 -3.0390478421270934E-9 2.484748872790713 2.484943251906169 -0.0011408809223329064 1.1660914865200952E-4 0.6667913468845135 -10801.45503093671
7.943282347242815E-6 0.0 -4.378225909703785E-9 2.4846291205661255 2.484824518774146 -0.0013053133670215885 1.1721544802089151E-4 0.6667892673869835 -7538.043985107568
1.0E-5 0.0 -6.306992005299947E-9 2.4844921809147027 2.484688652058465 -0.0014933423436316806 1.1785357827761988E-4 0.6667867474616113 -5262.236383476473
1.258925411794167E-5 0.0 -9.08474505314006E-9 2.484335591238216 2.4845331919848257 -0.0017083428851780065 1.1852521055745517E-4 0.6667851310943554 -3674.697543014335
1.584893192461113E-5 0.0 -1.308493287903723E-8 2.4841565363209615 2.484355326309738 -0.0019541861899961877 1.1923210372283818E-4 0.6667831108784957 -2566.9171865988
1.995262314968879E-5 0.0 -1.884523399424786E-8 2.4839517978503194 2.4841518398488427 -0.0022352877359940577 1.1997610898022607E-4 0.6667798568450064 -1793.6752232468198
2.511886431509581E-5 0.0 -2.713971055165379E-8 2.48371769671151 2.483919056779334 -0.002556693877814814 1.2075917472631186E-4 0.6667781160382362 -1253.7840553723179
3.162277660168379E-5 0.0 -3.9082666283596186E-8 2.483450027022201 2.483652774684317 -0.0029241928823220075 1.2158335164716232E-4 0.6667763960398484 -876.6945624852276
3.981071705534973E-5 0.0 -5.627834276552587E-8 2.483143980724608 2.4833481891532134 -0.0033443609601359913 1.2245079809248302E-4 0.6667730122045936 -613.2343706561088
5.011872336272725E-5 0.0 -8.103589159717567E-8 2.4827940613835264 2.482999807594727 -0.0038247697224302966 1.2336378572202757E-4 0.6667710730426871 -429.10062376635074
6.309573444801932E-5 0.0 -1.1667961226838848E-7 2.4823939856451873 2.4826013506817115 -0.004374022004768692 1.2432470546359697E-4 0.6667697949032416 -300.3671219518484
7.943282347242815E-5 0.0 -1.679944057454891E-7 2.48193657059078 2.4821456397650232 -0.0050019865996055205 1.253360737663864E-4 0.6667658503211666 -210.33275511170348
1.0E-4 0.0 -2.418681523776247E-7 2.481413604965569 2.481624468052072 -0.00571994228267491 1.2640053919343476E-4 0.6667648004871028 -147.34314811540332
1.258925411794167E-4 0.0 -3.482153071294041E-7 2.4808157019756005 2.481028453468575 -0.006540757396240518 1.2752088936080115E-4 0.6667620149959351 -103.2581030401667
1.584893192461114E-4 0.0 -5.013064663921946E-7 2.4801321310136153 2.4803468703539684 -0.00747918079773919 1.2870005823009765E-4 0.6667598560504077 -72.39259684737816
1.99526231496888E-4 0.0 -7.216828675926216E-7 2.479350625298078 2.47956745716132 -0.008552031174768287 1.2994113380509464E-4 0.6667565202669656 -50.77438221537931
