#rho T p e s c^2 cv gamma alpha
0.0 300.0 0.0 4.636720582548061 NaN NaN 7.415359742144128E-4 NaN NaN
9.69999974E-7 300.0 1.0511471480390226E-7 4.636720582548061 NaN 0.0564037399948205 7.415359742144128E-4 0.501575962848313 6798.127659744862
1.93999995E-6 300.0 2.100041248607408E-7 4.634472903854776 NaN 0.19246040916341015 7.212227405611368E-4 0.514425899798423 993.6858698326458
4.8500001E-6 300.0 5.236495973351725E-7 4.631557153403914 NaN 0.14504101354110535 6.965145974194693E-4 0.5309482191600137 525.714332986477
9.70000019E-6 300.0 1.0435932258918557E-6 4.629285463662601 NaN 0.16667856859682256 6.794637977874258E-4 0.5429651082172364 228.1848146125558
1.94000004E-5 300.0 2.0747852396615306E-6 4.62682648359086 NaN 0.19188416942070502 6.637602277820565E-4 0.5545004805544771 98.87176055932623
4.84999982E-5 300.0 5.111638524151956E-6 4.622842513088773 NaN 0.14317467473802623 6.4518303584222E-4 0.5687504444691546 52.844131076698325
9.69999965E-5 300.0 1.0017345908992484E-5 4.618729211969002 NaN 0.15879458662301618 6.327418998580864E-4 0.5786850255448742 23.771764924467064
1.93999993E-4 300.0 1.9344502506566028E-5 4.61282882737429 NaN 0.16974646275552488 6.21646291916003E-4 0.5878092905359932 11.096278443094922
4.84999997E-4 300.0 4.418159242577742E-5 4.599965712018805 NaN 0.11482327399623156 6.090242916661235E-4 0.5984986282405759 6.54524809356413
9.69999994E-4 300.0 7.699858487291899E-5 4.583350637211397 NaN 0.09244103941496881 6.00942650940376E-4 0.6055226544933213 4.058138574134698
0.00145500002 300.0 1.0068603540156615E-4 4.569152850063703 NaN 0.07886913960293815 5.968316224868899E-4 0.6091401517291473 3.1681005034214884
0.0024250003 300.0 1.243375156633914E-4 4.544304385865924 NaN 0.03474177390197714 5.921864737096188E-4 0.6132743631386772 4.310716950434928
0.00387999997 300.0 1.080317854754203E-4 4.511827346026116 NaN -0.01639232760306611 5.885014795065628E-4 0.6165835727507997 -5.705151239725923
0.00582000008 300.0 2.114599213437793E-6 4.473532281110736 NaN -0.10758903108535633 5.85771535123847E-4 0.6190479826671795 -0.5791107002420629
0.00970000122 300.0 -4.566065065739169E-4 4.406567113759395 NaN -0.1763884753898642 5.828995793243245E-4 0.6216520915365122 -0.21178692548356162
0.0145500004 300.0 -0.0014215213987734813 4.333463618839492 NaN -0.37413502197486126 5.810570822227949E-4 0.6233271298461234 -0.06653397334496393
0.0242500007 300.0 -0.004541308670543072 4.203308629246185 NaN -0.5428210626458824 5.945259753203009E-4 0.645629141568329 -0.029159865230774393
0.0388000049 300.0 -0.011980632822164597 4.02766360235518 NaN -0.822957096644196 6.243762717483983E-4 0.689477460919033 -0.01348209827994208
0.0582000017 300.0 -0.026408007958245383 3.816303971408261 NaN -1.4145821689083002 6.51529556546202E-4 0.7319819992279739 -0.005792730801781746
0.0970000029 300.0 -0.06820328712914227 3.441762031736779 NaN -1.4702558347601817 6.883264304062744E-4 0.7983862132945624 -0.0038533886686897916
0.121250004 300.0 -0.10160706040295157 3.2301439694902903 NaN -2.1298333778300456 7.055547265844907E-4 0.8345506974329319 -0.0022801112614872577
0.145500004 300.0 -0.13959382643234888 3.0316210029998363 NaN -2.7579998263741574 7.203023605275237E-4 0.8683148429858294 -0.0015586005429093217
0.194000006 300.0 -0.2263103717575009 2.666646732298226 NaN -2.8807437490588823 7.449395334104656E-4 0.9309451929509145 -0.0012409056580587885
0.242500007 300.0 -0.32264215241398314 2.337264310571725 NaN -3.292710086363766 7.653228865301553E-4 0.9879793170325946 -9.469505578944873E-4
0.291000009 300.0 -0.42315426481163865 2.038336768707884 NaN -3.781205477093798 7.828706552216765E-4 1.0397510035843076 -7.397689211550515E-4
0.388000011 300.0 -0.6154027578033149 1.5205808250555612 NaN -3.474376946063696 8.121166409602139E-4 1.1269826416012676 -6.789330712720264E-4
0.485000014 300.0 -0.7619258444663031 1.0983305792409588 NaN -3.1025361399178824 8.390941307964713E-4 1.195606028300335 -6.667149279656799E-4
0.582000017 300.0 -0.8404751870007198 0.7520282388639707 NaN -2.2702896542743782 9.097554881031652E-4 1.302889464974919 -8.970734206673973E-4
0.67900002 300.0 -0.8208957009313798 0.4780205188389813 NaN -0.9526696145198171 9.937856002521978E-4 1.3867646495691153 -0.002130508942178499
0.776000023 300.0 -0.6689012396413657 0.27622521297763436 NaN 0.6063911142415904 0.001042862186434999 1.396682835856662 0.003095352784055764
0.873000026 300.0 -0.4443872662850237 0.09698889153654115 NaN 1.8595446780250777 0.0012458878807598695 1.4650484474902041 0.0011243721345338272
0.921500027 300.0 -0.26476421891932717 0.03200162596658873 NaN 4.195339969408334 0.001348721296731133 1.4589157569108309 5.089673437860927E-4
0.970000029 300.0 0.0034930414095577043 0.002557111671522325 NaN 6.066818671662645 0.001384160428457676 1.403784279645619 3.3018249260984375E-4
1.01849997 300.0 0.32474231424379135 -0.00961046143499289 NaN 7.531339390397745 0.001416802055965147 1.3448649057747901 2.4840172058151664E-4
1.06700003 300.0 0.6951409755316613 -0.005263475084045163 NaN 9.843919709854065 0.0014470974311332901 1.2921376736066204 1.780221603841234E-4
1.16400003 300.0 1.5857657387521815 0.04966399212121827 NaN 13.693175221980455 0.0015021660381745695 1.202557729817891 1.1333569603962895E-4
1.35800004 300.0 3.9872170555462763 0.3236369333337363 NaN 17.18955950799322 0.0010925059923075047 0.9654603338481544 4.5184942357520366E-5
