#rho T p e s c^2 cv gamma alpha
7.285186663379472 0.0 -0.9275827908009047 -0.052495216521231625 0.0 6.907115453188734 6.283516973182072E-5 2.460291021951569 3.072216909017837E-6
7.285186663379472 29.012125 -0.8949082495970383 -0.05067223472257582 8.73475602738983E-5 6.9048603814943785 1.1254956554736424E-4 2.453559342255978 5.489651866708624E-6
7.285186663379472 72.53031250000001 -0.8073591120448398 -0.045774281626042086 1.5400770913539356E-4 6.9221924546483535 1.8789679397372453E-4 2.453045945071035 9.139884317633943E-6
7.285186663379472 116.0485 -0.6612300706382359 -0.03759735371524467 2.417343141426665E-4 6.972104445718766 1.9844097730750544E-4 2.4460159281199325 9.556218466780155E-6
7.285186663379472 145.060625 -0.5586386929695543 -0.03184015927647716 2.860939975991967E-4 7.0100815156020015 2.0454464626137308E-4 2.443465973753266 9.786573462597844E-6
7.285186663379472 185.6776 -0.41074737748023066 -0.023532174492895123 3.3658639907734506E-4 7.067743098978004 2.0770348199137628E-4 2.4372492521508673 9.831556603069986E-6
7.285186663379472 217.5909375 -0.2930527517920244 -0.016903663172179166 3.695025738430678E-4 7.11427800089504 2.088325928851371E-4 2.435271717844502 9.8123761925398E-6
7.285186663379472 232.097 -0.23930801577887895 -0.013874324527750307 3.828393463521902E-4 7.135746592172636 2.102907531130083E-4 2.432088860284955 9.838287559251975E-6
7.285186663379472 261.109125 -0.13120947318785678 -0.0077733429120915715 4.077080945078643E-4 7.179138449295059 2.1154546494066257E-4 2.4271548267855625 9.817212403948418E-6
7.285186663379472 298.1518062 0.007352576143941594 6.286830501116918E-5 4.3581249387961065E-4 7.234864317706305 2.1242555322492187E-4 2.4235943750274194 9.767774371333895E-6
7.285186663379472 319.133375 0.08604724915472614 0.004519889664877927 4.5024081952730737E-4 7.2665761640311315 2.129562057940753E-4 2.4213407568700167 9.740375483999096E-6
7.285186663379472 330.012921875 0.12691659668107835 0.00683675668813672 4.5739932984436026E-4 7.283056304983372 2.132351809972811E-4 2.4198180952589423 9.724946656688762E-6
7.285186663379472 340.89246875 0.16781374916425046 0.00915665883519574 4.643232957092545E-4 7.2995474671570255 2.1347435085713757E-4 2.4184037115423878 9.708181371903328E-6
7.285186663379472 351.772015625 0.20873284170842932 0.011479163041956168 4.710135261103515E-4 7.316043177703385 2.1376424494175988E-4 2.4170037553499357 9.693831054390281E-6
7.285186663379472 362.6515625 0.24968378234475277 0.01380482116499903 4.775199527446896E-4 7.332551478488041 2.1405261676089133E-4 2.4155307821631986 9.679152069380573E-6
7.285186663379472 373.531109375 0.2906649765024945 0.01613361664276556 4.838553767239607E-4 7.349070541213804 2.1431597499045214E-4 2.41403317890186 9.663282570274808E-6
7.285186663379472 384.41065625 0.3316711524402947 0.018465277338735504 4.900185238650034E-4 7.365595815249997 2.1455713437870522E-4 2.412546941710431 9.646508807129074E-6
7.285186663379472 395.2902031250001 0.37269819614190736 0.02079956173957433 4.960098205654928E-4 7.382124310383479 2.1477852418312537E-4 2.4110946099585213 9.629041711193006E-6
7.285186663379472 406.1697500000001 0.41374285001318767 0.023136254761167954 5.018309778813582E-4 7.398653148976509 2.1501279645800764E-4 2.409673759841312 9.612341778286574E-6
7.285186663379472 417.049296875 0.4548080599752646 0.02547549655895766 5.075051409583171E-4 7.415182905755248 2.1526208526015527E-4 2.4082256728361484 9.596263686524558E-6
7.285186663379472 427.9288437500001 0.4958961748680251 0.027817450505955795 5.130519504197873E-4 7.4317153452920515 2.1549630700138273E-4 2.4067553543967803 9.579482053074767E-6
7.285186663379472 438.808390625 0.5370038835580143 0.030161952679366708 5.184696736375882E-4 7.448248015056082 2.1571665372962224E-4 2.4052848977685883 9.562146337301313E-6
7.285186663379472 449.6879375000001 0.5781284839347466 0.032508852125336295 5.237577618898089E-4 7.4647792457044435 2.1592420172370782E-4 2.4038298002929652 9.544372586286666E-6
7.285186663379472 460.567484375 0.6192677490123131 0.03485800959943631 5.289165977868378E-4 7.481307652032783 2.161282160501089E-4 2.4023976789668318 9.526605251603817E-6
7.285186663379472 471.4470312500001 0.6604213516545534 0.03720938665696362 5.339536624213611E-4 7.497831187808435 2.1634949405344E-4 2.4009621119301245 9.509656909067158E-6
7.285186663379472 482.326578125 0.7015924717276005 0.039563171118900536 5.388896637606106E-4 7.514352002706917 2.165639836494507E-4 2.3995123705810775 9.492421310652105E-6
7.285186663379472 493.2061250000002 0.7427795245221306 0.04191928913045151 5.437250112122416E-4 7.530869054207366 2.1676998593527888E-4 2.398059412221674 9.474871047074478E-6
7.285186663379472 504.0856718750001 0.7839807922969566 0.044277648353527446 5.484591873977922E-4 7.547381360487617 2.1696794368618566E-4 2.396612050878568 9.457064104494458E-6
7.285186663379472 514.9652187500002 0.8251947957651607 0.04663816126723368 5.530922738727825E-4 7.5638882181939975 2.1715952535758494E-4 2.3951769465171515 9.439102469707145E-6
7.285186663379472 525.844765625 0.8664204900425773 0.049000758502714244 5.576259661983183E-4 7.64218123773424 0.0011915747997096934 2.9133274908678617 6.235231751385374E-5
7.285186663379472 536.7243125000002 1.1415657962324708 0.06196455239122481 5.819865879125714E-4 0.42629986689079236 0.0019054057730724038 2.723124675467971 0.001670702495567982
7.285186663379472 547.6038593750001 1.5528163481733375 0.08269450381526135 6.202129652974368E-4 0.7010801722829195 0.002257765453355446 2.4629695393751168 0.0010887533283597526
