#state rho e tau(6) p c^2 T s cv gamma alphavol
1.0E-6 1440.7228766240357 1.0E-6 41.59478877762944  -1.766585441243868E-6 -1.766585441243868E-6 -1.766585441243868E-6 0.0 0.0 0.0 1.766585441243868E-6 2.1580004567669593 1440.7228766240357 -0.10483435350777837 0.005809115327469737 0.2832986370894421 762.6108001075758
1.149756995397735E-6 1449.2693984981286 1.149756995397735E-6 41.559696770198364  -2.030891368073287E-6 -2.030891368073287E-6 -2.030891368073287E-6 0.0 0.0 0.0 2.030891368073287E-6 2.157470818060376 1449.2693984981286 -0.10483435350778175 0.005739116130713731 0.28511990640700013 659.6621437434173
1.3219411484660292E-6 1457.8818432355374 1.3219411484660292E-6 41.52339586210929  -2.3342000382120475E-6 -2.3342000382120475E-6 -2.3342000382120475E-6 0.0 0.0 0.0 2.3342000382120475E-6 2.1570297199512707 1457.8818432355374 -0.10483435350777859 0.005668557581934244 0.2873189976513845 571.1742960857483
1.519911082952933E-6 1466.53179941601 1.519911082952933E-6 41.48606814810155  -2.6822048116254234E-6 -2.6822048116254234E-6 -2.6822048116254234E-6 0.0 0.0 0.0 2.6822048116254234E-6 2.1540965226149043 1466.53179941601 -0.10483435350777792 0.005660597741906664 0.2882137655422414 498.3031951342239
1.7475284000076846E-6 1475.2362551229492 1.7475284000076846E-6 41.447522752007984  -3.0814312061879013E-6 -3.0814312061879013E-6 -3.0814312061879013E-6 0.0 0.0 0.0 3.0814312061879013E-6 2.1530619763396595 1475.2362551229492 -0.10483435350777776 0.005591419730965765 0.29024510480741866 431.3265828697291
2.0092330025650475E-6 1484.00338003994 2.0092330025650475E-6 41.407649282406446  -3.539395573635082E-6 -3.539395573635082E-6 -3.539395573635082E-6 0.0 0.0 0.0 3.539395573635082E-6 2.1525717232994332 1484.00338003994 -0.1048343535077807 0.0055233930123369575 0.2922674317264659 373.2488131432518
2.3101297000831586E-6 1492.8263880320333 2.3101297000831586E-6 41.36642251863864  -4.064968780844499E-6 -4.064968780844499E-6 -4.064968780844499E-6 0.0 0.0 0.0 4.064968780844499E-6 2.147603105565315 1492.8263880320333 -0.104834353507777 0.005515623442140691 0.2932811662013063 326.0531470414056
2.656087782946686E-6 1501.678204277487 2.656087782946686E-6 41.32403118152218  -4.667238587622725E-6 -4.667238587622725E-6 -4.667238587622725E-6 0.0 0.0 0.0 4.667238587622725E-6 2.1442747119940213 1501.678204277487 -0.10483435350778139 0.005447301742507195 0.2953501731378769 282.4852750334893
3.053855508833414E-6 1510.5887987904784 3.053855508833414E-6 41.28017104441542  -5.357263517328949E-6 -5.357263517328949E-6 -5.357263517328949E-6 0.0 0.0 0.0 5.357263517328949E-6 2.1406750284021014 1510.5887987904784 -0.10483435350778048 0.00537954855743706 0.2974122684770184 244.74029754468455
3.511191734215133E-6 1519.556575024325 3.511191734215133E-6 41.23479245396152  -6.147759333934373E-6 -6.147759333934373E-6 -6.147759333934373E-6 0.0 0.0 0.0 6.147759333934373E-6 2.1372700630564143 1519.556575024325 -0.10483435350777937 0.005312372582667439 0.2994957411682324 212.01433677865919
4.037017258596554E-6 1528.559066801566 4.037017258596554E-6 41.188018331029454  -7.053583630303726E-6 -7.053583630303726E-6 -7.053583630303726E-6 0.0 0.0 0.0 7.053583630303726E-6 2.1314758704277974 1528.559066801566 -0.10483435350778142 0.005303076237977379 0.3003930198141738 185.1299487362226
4.641588833612781E-6 1537.5989254221884 4.641588833612781E-6 41.13972025638935  -8.091401961338085E-6 -8.091401961338085E-6 -8.091401961338085E-6 0.0 0.0 0.0 8.091401961338085E-6 2.1253205171417147 1537.5989254221884 -0.1048343535077787 0.005236805355558548 0.3026440921304282 160.659914386629
5.3366992312063105E-6 1546.6908271324792 5.3366992312063105E-6 41.08973633809792  -9.278479275869949E-6 -9.278479275869949E-6 -9.278479275869949E-6 0.0 0.0 0.0 9.278479275869949E-6 2.118887830922073 1546.6908271324792 -0.10483435350778003 0.005171097941960543 0.30478444808012256 139.37820670191434
6.13590727341317E-6 1555.832683681568 6.13590727341317E-6 41.03800899743638  -1.0636317435128716E-5 -1.0636317435128716E-5 -1.0636317435128716E-5 0.0 0.0 0.0 1.0636317435128716E-5 2.1122041180635467 1555.832683681568 -0.10483435350778203 0.005105841098686633 0.3069402172064372 120.92230527391168
7.054802310718644E-6 1564.9865713994766 7.054802310718644E-6 40.984756950943954  -1.21895621241746E-5 -1.21895621241746E-5 -1.21895621241746E-5 0.0 0.0 0.0 1.21895621241746E-5 2.1042889921467722 1564.9865713994766 -0.10483435350778152 0.005094590960013486 0.30790054838890274 105.66460922230384
8.11130830789687E-6 1574.1840772714288 8.11130830789687E-6 40.92963494129955  -1.3967051620293404E-5 -1.3967051620293404E-5 -1.3967051620293404E-5 0.0 0.0 0.0 1.3967051620293404E-5 2.0957935817134334 1574.1840772714288 -0.10483435350778109 0.005029442209666297 0.31011362265918674 91.74898142455109
9.326033468832206E-6 1583.4249378484656 9.326033468832206E-6 40.872587307458325  -1.599788355781246E-5 -1.599788355781246E-5 -1.599788355781246E-5 0.0 0.0 0.0 1.599788355781246E-5 2.086196484692153 1583.4249378484656 -0.10483435350777781 0.004966145063194103 0.3123288676284999 79.72221360022247
1.072267222010323E-5 1592.6944959386233 1.072267222010323E-5 40.81361848979841  -1.8316880630046765E-5 -1.8316880630046765E-5 -1.8316880630046765E-5 0.0 0.0 0.0 1.8316880630046765E-5 2.0740751988166206 1592.6944959386233 -0.10483435350778073 0.004953938731689738 0.3132945713886614 69.78723185331383
