# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
20.859245178636755 0.349590958404101 6.368577809532708 8.162322778046398  -453.90155002611476 -453.90155002611476 -453.90155002611476 0.0 0.0 0.0 1590.199855287489 5.30155072039795E-4 87.26881925877677 2.2715497677970326E-4 453.90155002611476 1.2571660667179148 1.5687625657378214E-7 20.859245178636755 1590.199855287489
20.865808817665876 0.34948098956086754 6.371516965049825 8.168780308952515  -454.29854263839377 -454.29854263839377 -454.29854263839377 0.0 0.0 0.0 1590.8289019975034 5.301592377349338E-4 87.28106868756068 2.2715094572297583E-4 454.29854263839377 1.2570205828409415 1.567839707343518E-7 20.865808817665876 1590.8289019975034
20.87237245669503 0.34937108988042687 6.374455402256719 8.175237829808067  -454.6955364776584 -454.6955364776584 -454.6955364776584 0.0 0.0 0.0 1591.457926787119 5.301633178165456E-4 87.29330719991074 2.2714691466624835E-4 454.6955364776584 1.2568751993328449 1.5669178773466337E-7 20.87237245669503 1591.457926787119
20.878936095724217 0.3492612592975516 6.3773931214070805 8.181695340612823  -455.0925315438248 -455.0925315438248 -455.0925315438248 0.0 0.0 0.0 1592.0869296541396 5.301673123900453E-4 87.30553480976009 2.271428836095209E-4 455.0925315438248 1.256729916099438 1.5659970740542124E-7 20.878936095724217 1592.0869296541396
20.88549973475344 0.34915149774709625 6.380330122754636 8.18815284136655  -455.489527836809 -455.489527836809 -455.489527836809 0.0 0.0 0.0 1592.7159105963847 5.301712215606812E-4 87.31775153101984 2.2713885255279338E-4 455.489527836809 1.256584733046655 1.565077295776993E-7 20.88549973475344 1592.7159105963847
20.8920633737827 0.3490418051639973 6.383266406553145 8.194610332069026  -455.88652535652716 -455.88652535652716 -455.88652535652716 0.0 0.0 0.0 1593.3448696116911 5.301750454335334E-4 87.32995737757909 2.2713482149606585E-4 455.88652535652716 1.2564396500805457 1.5641585408293936E-7 20.8920633737827 1593.3448696116911
20.89862701281199 0.34893218148327304 6.386201973056402 8.20106781272002  -456.283524102895 -456.283524102895 -456.283524102895 0.0 0.0 0.0 1593.9738066979112 5.301787841135081E-4 87.342152363305 2.2713079043933833E-4 456.283524102895 1.2562946671072797 1.563240807529508E-7 20.89862701281199 1593.9738066979112
20.905190651841316 0.3488226266400231 6.389136822518245 8.207525283319322  -456.6805240758296 -456.6805240758296 -456.6805240758296 0.0 0.0 0.0 1594.6027218529148 5.301824377053441E-4 87.3543365020428 2.2712675938261074E-4 456.6805240758296 1.2561497840331433 1.562324094199089E-7 20.905190651841316 1594.6027218529148
20.91175429087068 0.3487131405694289 6.392070955192538 8.213982743866719  -457.07752527524696 -457.07752527524696 -457.07752527524696 0.0 0.0 0.0 1595.231615074588 5.30186006313613E-4 87.36650980761581 2.2712272832588318E-4 457.07752527524696 1.2560050007645411 1.5614083991635446E-7 20.91175429087068 1595.231615074588
20.91831792990007 0.34860372320675315 6.395004371333177 8.220440194361982  -457.4745277010632 -457.4745277010632 -457.4745277010632 0.0 0.0 0.0 1595.8604863608325 5.301894900427105E-4 87.37867229382552 2.2711869726915556E-4 457.4745277010632 1.2558603172079958 1.560493720751926E-7 20.91831792990007 1595.8604863608325
20.924881568929496 0.34849437448733955 6.397937071194099 8.22689763480492  -457.87153135319545 -457.87153135319545 -457.87153135319545 0.0 0.0 0.0 1596.4893357095675 5.301928889968735E-4 87.3908239744516 2.2711466621242796E-4 457.87153135319545 1.2557157332701454 1.5595800572969143E-7 20.924881568929496 1596.4893357095675
20.931445207958955 0.3483850943466132 6.400869055029271 8.233355065195328  -458.26853623156 -458.26853623156 -458.26853623156 0.0 0.0 0.0 1597.1181631187283 5.301962032801684E-4 87.40296486325202 2.271106351557003E-4 458.26853623156 1.255571248857748 1.558667407134816E-7 20.931445207958955 1597.1181631187283
20.93800884698845 0.3482758827200799 6.403800323092692 8.239812485533  -458.66554233607377 -458.66554233607377 -458.66554233607377 0.0 0.0 0.0 1597.7469685862661 5.30199432996485E-4 87.41509497396304 2.2710660409897264E-4 458.66554233607377 1.255426863877676 1.5577557686055485E-7 20.93800884698845 1597.7469685862661
20.94457248601798 0.34816673954332655 6.406730875638392 8.246269895817745  -459.06254966665375 -459.06254966665375 -459.06254966665375 0.0 0.0 0.0 1598.375752110149 5.302025782495582E-4 87.42721432029916 2.2710257304224494E-4 459.06254966665375 1.25528257823692 1.5568451400526345E-7 20.94457248601798 1598.375752110149
20.95113612504754 0.3480576647520206 6.409660712920431 8.252727296049368  -459.45955822321656 -459.45955822321656 -459.45955822321656 0.0 0.0 0.0 1599.004513688361 5.302056391429497E-4 87.43932291595328 2.2709854198551722E-4 459.45955822321656 1.2551383918425867 1.5559355198231898E-7 20.95113612504754 1599.004513688361
20.957699764077134 0.34794865828191024 6.412589835192903 8.259184686227679  -459.8565680056792 -459.8565680056792 -459.8565680056792 0.0 0.0 0.0 1599.6332533189018 5.30208615780053E-4 87.45142077459674 2.270945109287895E-4 459.8565680056792 1.2549943046018992 1.5550269062679133E-7 20.957699764077134 1599.6332533189018
20.964263403106763 0.34783972006882385 6.415518242709932 8.265642066352495  -460.2535790139589 -460.2535790139589 -460.2535790139589 0.0 0.0 0.0 1600.261970999789 5.30211508264099E-4 87.46350790987934 2.2709047987206176E-4 460.2535790139589 1.254850316422197 1.5541192977410783E-7 20.964263403106763 1600.261970999789
20.970827042136428 0.34773085004867044 6.4184459357256705 8.27209943642364  -460.6505912479732 -460.6505912479732 -460.6505912479732 0.0 0.0 0.0 1600.8906667290546 5.302143166981524E-4 87.47558433542926 2.2708644881533398E-4 460.6505912479732 1.2547064272109354 1.553212692600523E-7 20.970827042136428 1600.8906667290546
20.977390681166124 0.34762204815743913 6.421372914494299 8.278556796440924  -461.0476047076387 -461.0476047076387 -461.0476047076387 0.0 0.0 0.0 1601.5193405047476 5.302170411851065E-4 87.48765006485333 2.270824177586062E-4 461.0476047076387 1.254562636875686 1.5523070892076412E-7 20.977390681166124 1601.5193405047476
20.983954320195856 0.3475133143311991 6.4242991792700295 8.285014146404185  -461.4446193928732 -461.4446193928732 -461.4446193928732 0.0 0.0 0.0 1602.147992324933 5.302196818276967E-4 87.49970511173693 2.2707838670187836E-4 461.4446193928732 1.2544189453241357 1.5514024859273693E-7 20.983954320195856 1602.147992324933
20.99051795922562 0.3474046485060995 6.4272247303071 8.291471486313245  -461.84163530359405 -461.84163530359405 -461.84163530359405 0.0 0.0 0.0 1602.7766221876916 5.302222387284877E-4 87.51174948964399 2.2707435564515055E-4 461.84163530359405 1.2542753524640868 1.5504988811281822E-7 20.99051795922562 1602.7766221876916
20.997081598255416 0.3472960506183694 6.430149567859776 8.297928816167937  -462.2386524397186 -462.2386524397186 -462.2386524397186 0.0 0.0 0.0 1603.4052300911205 5.302247119898829E-4 87.5237832121171 2.270703245884227E-4 462.2386524397186 1.2541318582034575 1.5495962731820805E-7 20.997081598255416 1603.4052300911205
21.003645237285244 0.34718752060431746 6.433073692182353 8.3043861359681  -462.63567080116457 -462.63567080116457 -462.63567080116457 0.0 0.0 0.0 1604.0338160333329 5.3022710171412E-4 87.53580629267753 2.2706629353169482E-4 462.63567080116457 1.2539884624502806 1.5486946604645817E-7 21.003645237285244 1604.0338160333329
21.010208876315108 0.347079058400332 6.435997103529152 8.310843445713578  -463.0326903878498 -463.0326903878498 -463.0326903878498 0.0 0.0 0.0 1604.6623800124578 5.302294080032735E-4 87.54781874482542 2.2706226247496693E-4 463.0326903878498 1.2538451651127038 1.547794041354708E-7 21.010208876315108 1604.6623800124578
21.016772515345004 0.34697066394288084 6.438919802154518 8.317300745404212  -463.429711199692 -463.429711199692 -463.429711199692 0.0 0.0 0.0 1605.2909220266401 5.302316309592533E-4 87.55982058203948 2.2705823141823902E-4 463.429711199692 1.2537019660989903 1.546894414234983E-7 21.016772515345004 1605.2909220266401
21.02333615437493 0.346862337168511 6.441841788312825 8.323758035039853  -463.82673323660896 -463.82673323660896 -463.82673323660896 0.0 0.0 0.0 1605.919442074041 5.302337706838055E-4 87.57181181777733 2.2705420036151107E-4 463.82673323660896 1.2535588653175167 1.5459957774914156E-7 21.02333615437493 1605.919442074041
21.029899793404894 0.3467540780138489 6.444763062258471 8.330215314620347  -464.2237564985189 -464.2237564985189 -464.2237564985189 0.0 0.0 0.0 1606.5479401528373 5.302358272785107E-4 87.58379246547544 2.2705016930478313E-4 464.2237564985189 1.2534158626767749 1.5450981295134959E-7 21.029899793404894 1606.5479401528373
21.036463432434893 0.34664588641559985 6.44768362424588 8.336672584145559  -464.62078098533993 -464.62078098533993 -464.62078098533993 0.0 0.0 0.0 1607.1764162612217 5.302378008447935E-4 87.59576253854921 2.2704613824805513E-4 464.62078098533993 1.2532729580853712 1.5442014686941818E-7 21.036463432434893 1607.1764162612217
21.04302707146492 0.3465377623105484 6.450603474529495 8.343129843615337  -465.01780669698974 -465.01780669698974 -465.01780669698974 0.0 0.0 0.0 1607.8048703974025 5.302396914839127E-4 87.60772205039285 2.2704210719132716E-4 465.01780669698974 1.253130151452025 1.543305793429894E-7 21.04302707146492 1607.8048703974025
21.049590710494982 0.34642970563555764 6.453522613363789 8.349587093029548  -465.414833633387 -465.414833633387 -465.414833633387 0.0 0.0 0.0 1608.433302559604 5.302414992969583E-4 87.61967101437962 2.2703807613459913E-4 465.414833633387 1.252987442685571 1.5424111021205024E-7 21.049590710494982 1608.433302559604
21.05615434952508 0.3463217163275696 6.456441041003257 8.356044332388063  -465.8118617944499 -465.8118617944499 -465.8118617944499 0.0 0.0 0.0 1609.0617127460666 5.302432243848694E-4 87.63160944386179 2.270340450778711E-4 465.8118617944499 1.2528448316949559 1.5415173931693185E-7 21.05615434952508 1609.0617127460666
21.06271798855521 0.34621379432360483 6.459358757702413 8.362501561690745  -466.2088911800969 -466.2088911800969 -466.2088911800969 0.0 0.0 0.0 1609.6901009550456 5.302448668484177E-4 87.64353735217067 2.2703001402114302E-4 466.2088911800969 1.2527023183892416 1.5406246649830884E-7 21.06271798855521 1609.6901009550456
21.069281627585372 0.3461059395607624 6.462275763715796 8.36895878093747  -466.60592179024627 -466.60592179024627 -466.60592179024627 0.0 0.0 0.0 1610.3184671848128 5.302464267882137E-4 87.65545475261663 2.2702598296441494E-4 466.60592179024627 1.2525599026776022 1.5397329159719787E-7 21.069281627585372 1610.3184671848128
21.07584526661557 0.34599815197621975 6.46519205929797 8.375415990128117  -467.00295362481694 -467.00295362481694 -467.00295362481694 0.0 0.0 0.0 1610.9468114336555 5.302479043047097E-4 87.6673616584892 2.2702195190768686E-4 467.00295362481694 1.252417584469325 1.5388421445495726E-7 21.07584526661557 1610.9468114336555
21.082408905645796 0.3458904315072325 6.468107644703513 8.381873189262556  -467.399986683727 -467.399986683727 -467.399986683727 0.0 0.0 0.0 1611.5751336998758 5.302492994981914E-4 87.67925808305706 2.2701792085095873E-4 467.399986683727 1.2522753636738115 1.5379523491328576E-7 21.082408905645796 1611.5751336998758
21.088972544676054 0.3457827780911344 6.471022520187029 8.388330378340683  -467.7970209668956 -467.7970209668956 -467.7970209668956 0.0 0.0 0.0 1612.2034339817924 5.302506124687944E-4 87.69114403956807 2.270138897942306E-4 467.7970209668956 1.2521332402005743 1.5370635281422172E-7 21.088972544676054 1612.2034339817924
21.095536183706347 0.3456751916653371 6.473936686003143 8.394787557362381  -468.1940564742417 -468.1940564742417 -468.1940564742417 0.0 0.0 0.0 1612.8317122777394 5.302518433164825E-4 87.7030195412494 2.2700985873750246E-4 468.1940564742417 1.2519912139592402 1.5361756800014213E-7 21.095536183706347 1612.8317122777394
21.102099822736673 0.3455676721673303 6.476850142406498 8.40124472632754  -468.591093205684 -468.591093205684 -468.591093205684 0.0 0.0 0.0 1613.4599685860665 5.302529921410688E-4 87.71488460130749 2.2700582768077427E-4 468.591093205684 1.2518492848595475 1.5352888031376174E-7 21.102099822736673 1613.4599685860665
21.108663461767037 0.34546021953468126 6.4797628896517585 8.407701885236069  -468.98813116114195 -468.98813116114195 -468.98813116114195 0.0 0.0 0.0 1614.0882029051386 5.302540590422067E-4 87.726739232928 2.2700179662404608E-4 468.98813116114195 1.251707452811347 1.5344028959813228E-7 21.108663461767037 1614.0882029051386
21.11522710079743 0.3453528337050351 6.482674927993602 8.414159034087843  -469.3851703405341 -469.3851703405341 -469.3851703405341 0.0 0.0 0.0 1614.7164152333357 5.30255044119383E-4 87.73858344927608 2.2699776556731784E-4 469.3851703405341 1.251565717724602 1.5335179569664143E-7 21.11522710079743 1614.7164152333357
21.121790739827855 0.3452455146161143 6.485586257686731 8.420616172882776  -469.7822107437797 -469.7822107437797 -469.7822107437797 0.0 0.0 0.0 1615.344605569054 5.302559474719327E-4 87.75041726349617 2.269937345105896E-4 469.7822107437797 1.2514240795093872 1.5326339845301204E-7 21.121790739827855 1615.344605569054
21.128354378858315 0.34513826220571864 6.488496878985864 8.427073301620773  -470.1792523707983 -470.1792523707983 -470.1792523707983 0.0 0.0 0.0 1615.972773910705 5.302567691990299E-4 87.76224068871225 2.2698970345386133E-4 470.1792523707983 1.2512825380758892 1.5317509771130087E-7 21.128354378858315 1615.972773910705
21.134918017888804 0.3450310764117255 6.491406792145734 8.433530420301741  -470.5762952215089 -470.5762952215089 -470.5762952215089 0.0 0.0 0.0 1616.600920256715 5.302575093996946E-4 87.77405373802775 2.2698567239713306E-4 470.5762952215089 1.2511410933344072 1.5308689331589835E-7 21.134918017888804 1616.600920256715
21.14148165691933 0.3449239571720889 6.494315997421098 8.439987528925592  -470.9733392958313 -470.9733392958313 -470.9733392958313 0.0 0.0 0.0 1617.2290446055263 5.302581681727815E-4 87.7858564245255 2.2698164134040476E-4 470.9733392958313 1.25099974519535 1.5299878511152707E-7 21.14148165691933 1617.2290446055263
21.148045295949885 0.3448169044248403 6.497224495066723 8.446444627492244  -471.3703845936847 -471.3703845936847 -471.3703845936847 0.0 0.0 0.0 1617.8571469555964 5.302587456169936E-4 87.79764876126806 2.2697761028367644E-4 471.3703845936847 1.250858493569239 1.5291077294324115E-7 21.148045295949885 1617.8571469555964
21.154608934980477 0.34470991810808793 6.500132285337396 8.45290171600162  -471.7674311149892 -471.7674311149892 -471.7674311149892 0.0 0.0 0.0 1618.485227305398 5.302592418308766E-4 87.80943076129748 2.269735792269481E-4 471.7674311149892 1.250717338366706 1.528228566564254E-7 21.154608934980477 1618.485227305398
21.161172574011097 0.3446029981600169 6.503039368487916 8.459358794453632  -472.1644788596638 -472.1644788596638 -472.1644788596638 0.0 0.0 0.0 1619.1132856534184 5.30259656912816E-4 87.82120243763543 2.2696954817021973E-4 472.1644788596638 1.2505762794984951 1.5273503609679463E-7 21.161172574011097 1619.1132856534184
21.16773621304175 0.34449614451888877 6.505945744773101 8.465815862848213  -472.56152782762865 -472.56152782762865 -472.56152782762865 0.0 0.0 0.0 1619.7413219981615 5.302599909610442E-4 87.83296380328326 2.2696551711349136E-4 472.56152782762865 1.250435316875459 1.5264731111039218E-7 21.16773621304175 1619.7413219981615
21.174299852072437 0.3443893571230418 6.508851414447783 8.472272921185292  -472.9585780188038 -472.9585780188038 -472.9585780188038 0.0 0.0 0.0 1620.3693363381458 5.302602440736334E-4 87.8447148712221 2.2696148605676295E-4 472.9585780188038 1.2502944504085625 1.5255968154358958E-7 21.174299852072437 1620.3693363381458
21.180863491103153 0.34428263591089076 6.5117563777668055 8.478729969464801  -473.3556294331087 -473.3556294331087 -473.3556294331087 0.0 0.0 0.0 1620.9973286719041 5.302604163485059E-4 87.85645565441268 2.2695745500003457E-4 473.3556294331087 1.2501536800088797 1.5247214724308545E-7 21.180863491103153 1620.9973286719041
21.18742713013391 0.3441759808209265 6.514660634985033 8.485187007686683  -473.7526820704641 -473.7526820704641 -473.7526820704641 0.0 0.0 0.0 1621.6252989979862 5.302605078834218E-4 87.86818616579566 2.269534239433061E-4 473.7526820704641 1.2500130055875964 1.5238470805590467E-7 21.18742713013391 1621.6252989979862
21.193990769164696 0.34406939179171625 6.517564186357335 8.491644035850877  -474.1497359307898 -474.1497359307898 -474.1497359307898 0.0 0.0 0.0 1622.253247314955 5.302605187759931E-4 87.87990641829144 2.2694939288657765E-4 474.1497359307898 1.2498724270560073 1.5229736382939767E-7 21.193990769164696 1622.253247314955
21.20055440819552 0.3439628687619033 6.520467032138599 8.49810105395732  -474.546791014006 -474.546791014006 -474.546791014006 0.0 0.0 0.0 1622.8811736213897 5.302604491236678E-4 87.89161642480023 2.2694536182984917E-4 474.546791014006 1.249731944325517 1.5221011441123926E-7 21.20055440819552 1622.8811736213897
21.207118047226366 0.343856411670207 6.5233691725837195 8.50455806200596  -474.9438473200323 -474.9438473200323 -474.9438473200323 0.0 0.0 0.0 1623.5090779158836 5.302602990237499E-4 87.90331619820225 2.2694133077312065E-4 474.9438473200323 1.249591557307641 1.5212295964942818E-7 21.207118047226366 1623.5090779158836
21.21368168625725 0.34375002045542224 6.526270607947612 8.51101505999675  -475.3409048487901 -475.3409048487901 -475.3409048487901 0.0 0.0 0.0 1624.1369601970464 5.302600685733771E-4 87.91500575135754 2.2693729971639214E-4 475.3409048487901 1.2494512659140022 1.5203589939228566E-7 21.21368168625725 1624.1369601970464
21.22024532528816 0.34364369505641995 6.5291713384851935 8.51747204792964  -475.7379636001991 -475.7379636001991 -475.7379636001991 0.0 0.0 0.0 1624.7648204635016 5.302597578695445E-4 87.92668509710623 2.2693326865966363E-4 475.7379636001991 1.249311070056335 1.5194893348845513E-7 21.22024532528816 1624.7648204635016
21.22680896431911 0.3435374354121464 6.532071364451403 8.523929025804593  -476.13502357418037 -476.13502357418037 -476.13502357418037 0.0 0.0 0.0 1625.3926587138883 5.302593670090832E-4 87.93835424826833 2.2692923760293503E-4 476.13502357418037 1.249170969646482 1.518620617869011E-7 21.22680896431911 1625.3926587138883
21.233372603350087 0.3434312414616235 6.534970686101182 8.530385993621568  -476.53208477065425 -476.53208477065425 -476.53208477065425 0.0 0.0 0.0 1626.0204749468603 5.302588960886804E-4 87.95001321764396 2.269252065462065E-4 476.53208477065425 1.2490309645963948 1.5177528413690834E-7 21.233372603350087 1626.0204749468603
21.2399362423811 0.3433251131439486 6.537869303689485 8.536842951380528  -476.92914718954154 -476.92914718954154 -476.92914718954154 0.0 0.0 0.0 1626.648269161086 5.302583452048622E-4 87.96166201801333 2.2692117548947787E-4 476.92914718954154 1.2488910548181344 1.5168860038808104E-7 21.2399362423811 1626.648269161086
21.246499881412145 0.34321905039829415 6.540767217471278 8.543299899081447  -477.3262108307633 -477.3262108307633 -477.3262108307633 0.0 0.0 0.0 1627.2760413552498 5.302577144540089E-4 87.97330066213675 2.2691714443274924E-4 477.3262108307633 1.2487512402238694 1.5160201039034194E-7 21.246499881412145 1627.2760413552498
21.253063520443224 0.3431130531639078 6.5436644277015334 8.549756836724285  -477.72327569424 -477.72327569424 -477.72327569424 0.0 0.0 0.0 1627.9037915280494 5.302570039323383E-4 87.98492916275465 2.269131133760206E-4 477.72327569424 1.2486115207258786 1.515155139939317E-7 21.253063520443224 1627.9037915280494
21.259627159474334 0.3430071213801123 6.5465609346352345 8.556213764309023  -478.12034177989284 -478.12034177989284 -478.12034177989284 0.0 0.0 0.0 1628.5315196781985 5.302562137359258E-4 87.9965475325877 2.2690908231929195E-4 478.12034177989284 1.2484718962365473 1.5142911104940773E-7 21.259627159474334 1628.5315196781985
21.266190798505473 0.3429012549863053 6.54945673852737 8.562670681835636  -478.5174090876424 -478.5174090876424 -478.5174090876424 0.0 0.0 0.0 1629.1592258044243 5.302553439606931E-4 88.00815578433682 2.2690505126256327E-4 478.5174090876424 1.2483323666683708 1.5134280140764345E-7 21.266190798505473 1629.1592258044243
21.272754437536648 0.3427954539219591 6.552351839632943 8.569127589304106  -478.91447761741045 -478.91447761741045 -478.91447761741045 0.0 0.0 0.0 1629.78690990547 5.30254394702404E-4 88.01975393068311 2.2690102020583457E-4 478.91447761741045 1.248192931933951 1.512565849198277E-7 21.272754437536648 1629.78690990547
21.27931807656785 0.3426897181266209 6.5552462382069585 8.575584486714416  -479.3115473691176 -479.3115473691176 -479.3115473691176 0.0 0.0 0.0 1630.4145719800931 5.30253366056677E-4 88.03134198428803 2.2689698914910583E-4 479.3115473691176 1.248053591945999 1.5117046143746364E-7 21.27931807656785 1630.4145719800931
21.285881715599086 0.34258404753991223 6.558139934504431 8.582041374066554  -479.70861834268544 -479.70861834268544 -479.70861834268544 0.0 0.0 0.0 1631.0422120270655 5.302522581189772E-4 88.04291995779339 2.2689295809237713E-4 479.70861834268544 1.2479143466173315 1.5108443081236792E-7 21.285881715599086 1631.0422120270655
21.292445354630356 0.3424784421015291 6.561032928780383 8.588498251360518  -480.1056905380356 -480.1056905380356 -480.1056905380356 0.0 0.0 0.0 1631.6698300451746 5.30251070984619E-4 88.05448786382132 2.2688892703564835E-4 480.1056905380356 1.2477751958608756 1.5099849289667008E-7 21.292445354630356 1631.6698300451746
21.299008993661655 0.3423729017512422 6.563925221289841 8.594955118596289  -480.50276395508905 -480.50276395508905 -480.50276395508905 0.0 0.0 0.0 1632.2974260332214 5.302498047487651E-4 88.06604571497446 2.2688489597891956E-4 480.50276395508905 1.2476361395896631 1.509126475428115E-7 21.299008993661655 1632.2974260332214
21.305572632692986 0.34226742642889596 6.566816812287838 8.601411975773877  -480.8998385937676 -480.8998385937676 -480.8998385937676 0.0 0.0 0.0 1632.924999990022 5.302484595064332E-4 88.07759352383579 2.2688086492219078E-4 480.8998385937676 1.2474971777168347 1.5082689460354471E-7 21.305572632692986 1632.924999990022
21.31213627172435 0.34216201607440916 6.569707702029414 8.607868822893275  -481.2969144539928 -481.2969144539928 -481.2969144539928 0.0 0.0 0.0 1633.5525519144069 5.302470353524819E-4 88.08913130296882 2.2687683386546196E-4 481.2969144539928 1.2473583101556374 1.507412339319325E-7 21.31213627172435 1633.5525519144069
21.318699910755743 0.3420566706277746 6.5725978907696145 8.614325659954492  -481.6939915356864 -481.6939915356864 -481.6939915356864 0.0 0.0 0.0 1634.1800818052213 5.302455323816293E-4 88.10065906491758 2.2687280280873313E-4 481.6939915356864 1.2472195368194252 1.5065566538134725E-7 21.318699910755743 1634.1800818052213
21.325263549787174 0.34195139002905883 6.575487378763489 8.62078248695754  -482.0910698387705 -482.0910698387705 -482.0910698387705 0.0 0.0 0.0 1634.8075896613254 5.30243950688439E-4 88.11217682220669 2.2686877175200426E-4 482.0910698387705 1.247080857621659 1.5057018880546973E-7 21.325263549787174 1634.8075896613254
21.33182718881864 0.3418461742184022 6.57837616626609 8.627239303902428  -482.48814936316677 -482.48814936316677 -482.48814936316677 0.0 0.0 0.0 1635.4350754815935 5.302422903673283E-4 88.12368458734127 2.268647406952754E-4 482.48814936316677 1.2469422724759056 1.5048480405828885E-7 21.33182718881864 1635.4350754815935
21.338390827850134 0.34174102313601884 6.581264253532473 8.633696110789161  -482.88523010879686 -482.88523010879686 -482.88523010879686 0.0 0.0 0.0 1636.062539264913 5.302405515125611E-4 88.1351823728072 2.2686070963854647E-4 482.88523010879686 1.2468037812958397 1.5039951099410057E-7 21.338390827850134 1636.062539264913
21.344954466881656 0.3416359367221964 6.584151640817699 8.640152907617763  -483.2823120755829 -483.2823120755829 -483.2823120755829 0.0 0.0 0.0 1636.6899810101877 5.302387342182587E-4 88.14667019107088 2.2685667858181758E-4 483.2823120755829 1.24666538399524 1.5031430946750685E-7 21.344954466881656 1636.6899810101877
21.351518105913215 0.3415309149172957 6.587038328376833 8.646609694388257  -483.67939526344725 -483.67939526344725 -483.67939526344725 0.0 0.0 0.0 1637.317400716335 5.302368385783909E-4 88.15814805457953 2.2685264752508863E-4 483.67939526344725 1.2465270804879935 1.5022919933341532E-7 21.351518105913215 1637.317400716335
21.3580817449448 0.3414259576617512 6.5899243164649395 8.65306647110066  -484.07647967231173 -484.07647967231173 -484.07647967231173 0.0 0.0 0.0 1637.9447983822865 5.30234864686778E-4 88.169615975761 2.268486164683597E-4 484.07647967231173 1.2463888706880908 1.5014418044703817E-7 21.3580817449448 1637.9447983822865
21.36464538397642 0.34132106489607034 6.592809605337088 8.659523237755005  -484.47356530209896 -484.47356530209896 -484.47356530209896 0.0 0.0 0.0 1638.5721740069882 5.30232812637098E-4 88.18107396702408 2.2684458541163074E-4 484.47356530209896 1.2462507545096309 1.5005925266389132E-7 21.36464538397642 1638.5721740069882
21.37120902300807 0.3412162365608337 6.595694195248349 8.665979994351323  -484.87065215273117 -484.87065215273117 -484.87065215273117 0.0 0.0 0.0 1639.1995275894012 5.302306825228758E-4 88.19252204075815 2.2684055435490173E-4 484.87065215273117 1.246112731866816 1.4997441583979398E-7 21.37120902300807 1639.1995275894012
21.37777266203975 0.3411114725966949 6.598578086453793 8.672436740889644  -485.2677402241307 -485.2677402241307 -485.2677402241307 0.0 0.0 0.0 1639.8268591284996 5.302284744374946E-4 88.20396020933362 2.2683652329817273E-4 485.2677402241307 1.2459748026739548 1.4988966983086737E-7 21.37777266203975 1639.8268591284996
21.384336301071464 0.34100677294438025 6.601461279208496 8.678893477370012  -485.6648295162204 -485.6648295162204 -485.6648295162204 0.0 0.0 0.0 1640.4541686232728 5.30226188474185E-4 88.21538848510168 2.268324922414437E-4 485.6648295162204 1.2458369668454612 1.4980501449353426E-7 21.384336301071464 1640.4541686232728
21.39089994010321 0.34090213754468907 6.604343773767529 8.685350203792465  -486.0619200289227 -486.0619200289227 -486.0619200289227 0.0 0.0 0.0 1641.0814560727238 5.302238247260376E-4 88.2268068803944 2.2682846118471465E-4 486.0619200289227 1.245699224295854 1.4972044968451833E-7 21.39089994010321 1641.0814560727238
21.39746357913499 0.34079756633849306 6.607225570385967 8.691806920157044  -486.45901176216034 -486.45901176216034 -486.45901176216034 0.0 0.0 0.0 1641.70872147587 5.302213832859894E-4 88.23821540752493 2.2682443012798557E-4 486.45901176216034 1.2455615749397566 1.496359752608427E-7 21.39746357913499 1641.70872147587
21.4040272181668 0.3406930592667366 6.610106669318881 8.698263626463795  -486.8561047158561 -486.8561047158561 -486.8561047158561 0.0 0.0 0.0 1642.3359648317435 5.302188642468365E-4 88.2496140787873 2.2682039907125648E-4 486.8561047158561 1.2454240186918981 1.4955159107983E-7 21.4040272181668 1642.3359648317435
21.41059085719864 0.3405886162704366 6.612987070821344 8.704720322712772  -487.2531988899325 -487.2531988899325 -487.2531988899325 0.0 0.0 0.0 1642.963186139389 5.302162677012316E-4 88.26100290645657 2.2681636801452737E-4 487.2531988899325 1.245286555467111 1.4946729699910108E-7 21.41059085719864 1642.963186139389
21.41715449623051 0.340484237290682 6.615866775148429 8.711177008904025  -487.65029428431285 -487.65029428431285 -487.65029428431285 0.0 0.0 0.0 1643.5903853978673 5.302135937416762E-4 88.27238190278888 2.2681233695779826E-4 487.65029428431285 1.2451491851803336 1.493830928765743E-7 21.41715449623051 1643.5903853978673
21.423718135262416 0.340379922268634 6.618745782555206 8.717633685037619  -488.04739089892036 -488.04739089892036 -488.04739089892036 0.0 0.0 0.0 1644.2175626062522 5.302108424605299E-4 88.28375108002146 2.268083059010691E-4 488.04739089892036 1.245011907746607 1.4929897857046472E-7 21.423718135262416 1644.2175626062522
21.43028177429435 0.3402756711455261 6.6216240932967425 8.7240903511136  -488.4444887336776 -488.4444887336776 -488.4444887336776 0.0 0.0 0.0 1644.8447177636308 5.302080139500051E-4 88.29511045037269 2.2680427484433993E-4 488.4444887336776 1.244874723081078 1.4921495393928356E-7 21.43028177429435 1644.8447177636308
21.436845413326317 0.3401714838626635 6.624501707628105 8.73054700713204  -488.84158778850804 -488.84158778850804 -488.84158778850804 0.0 0.0 0.0 1645.4718508691058 5.302051083021736E-4 88.30646002604203 2.2680024378761074E-4 488.84158778850804 1.2447376310989955 1.4913101884183722E-7 21.436845413326317 1645.4718508691058
