#rho T p e s c^2 cv gamma alpha
0.0 293.0 0.0 2.516203502019707 0.0019018229761266665 NaN 1.2727924543217277E-4 NaN NaN
7.29E-6 293.0 1.4865901735855078E-7 2.516203502019707 0.0019018229761266665 0.031448971239014634 1.2727924543217277E-4 0.5504778894344222 305.6071424203617
1.458E-5 293.0 2.9608851557003725E-7 2.5156545163591226 0.0018503405104974887 0.03135439061281369 1.250849975479662E-4 0.5601239879321325 153.2616539919539
3.645E-5 293.0 7.330396180892806E-7 2.514855635898031 0.0017826193430135972 0.031099413925100957 1.2243553075731874E-4 0.5722311235652414 61.80579629547455
7.29E-5 293.0 1.4471451713821456E-6 2.5141303996789377 0.0017316444515124096 0.030537591234655454 1.2062184039196668E-4 0.5808250183445258 31.47088525165806
1.458E-4 293.0 2.832797451673301E-6 2.513205113267973 0.0016808845404881446 0.0292274926103848 1.1896929582116023E-4 0.588882916704468 16.440490230786754
3.645E-4 293.0 6.7225710469029185E-6 2.511417366193638 0.0016141100878388948 0.026883702328774524 1.1702960211666377E-4 0.5986304445651963 7.149372374162346
7.29E-4 293.0 1.2497344851312622E-5 2.509308289893111 0.0015638395620854767 0.02329737150273002 1.1574389774940732E-4 0.6052709448289368 4.124900497368739
0.001458 293.0 2.191684895079577E-5 2.5060694101768264 0.0015137717786699483 0.015999084842985498 1.1461025962037644E-4 0.6112491760335294 3.0032336235144808
0.003645 293.0 3.681186370876719E-5 2.498766005417593 0.0014478823565912317 0.0033468957096207093 1.1333396141218627E-4 0.6181222466700129 5.742417058417079
0.00729 293.0 2.6257066670561185E-5 2.4893113878684154 0.0013982567392874206 -0.010773310995915523 1.12531825069664E-4 0.6225212579148098 -0.8919752901396639
0.010935 293.0 -2.1184442996006298E-5 2.481299883034443 0.001369311034385923 -0.027193709653826444 1.1212513933118255E-4 0.6247754818959051 -0.23558071210344028
0.018225 293.0 -2.1060290598471704E-4 2.4674263915533876 0.001332929560297202 -0.05195392417903292 1.1167704036459293E-4 0.6272781357950825 -0.0739840587322689
0.02916 293.0 -6.994551079269695E-4 2.449517276881167 0.0012995405475097561 -0.08259131610038915 1.113285552353261E-4 0.6292382440569732 -0.029087056677882226
0.04374 293.0 -0.00168357454471632 2.4286163652662482 0.0012707985835693101 -0.1255119823257137 1.1107458894055983E-4 0.6306744007770081 -0.012760155015240473
0.0729 293.0 -0.004635645704565872 2.3923829181216383 0.0012346723267942078 -0.18535730363057437 1.108178138621863E-4 0.6321330092786206 -0.00518418888052536
0.10935 293.0 -0.009926747087311939 2.3529870584589 0.0012060593181587515 -0.26500701495400836 1.1066052198003243E-4 0.633029760447225 -0.00241735639936218
0.18225 293.0 -0.02505647425699164 2.2848395683176026 0.0011700525627383487 -0.38641688612101893 1.1242692026786423E-4 0.6478663948269977 -0.001034265728418647
0.2916 293.0 -0.057571212167953474 2.1967841355972024 0.0011354071784805684 -0.546022377858249 1.18402052173077E-4 0.6946694742991347 -5.165822545417464E-4
0.4374 293.0 -0.1171847930139481 2.0932780782339577 0.0011017655493710233 -0.7734349459896203 1.23966579106865E-4 0.7430956736383982 -2.7229946004864755E-4
0.729 293.0 -0.284665414794604 1.9126984175040413 0.001053067523524689 -1.0551979198339798 1.316028778953636E-4 0.8239138387743614 -1.409567018195713E-4
0.91125 293.0 -0.41834029201691736 1.8110426349442739 0.0010289625612426114 -1.2435392362306243 1.3523705196316984E-4 0.8703670443085227 -1.0387262320209987E-4
1.0935 293.0 -0.5721533971243629 1.7153699550249695 0.0010076565437929887 -1.472658516631332 1.3837962357870928E-4 0.9153325835147266 -7.865570473995678E-5
1.458 293.0 -0.9343672107176265 1.5375225987471368 9.704413050784751E-4 -1.8107644251658501 1.4371683500174877E-4 1.0023322642229302 -5.4563205557277125E-5
1.8225 293.0 -1.3602542432070135 1.3734222512600665 9.378418881550334E-4 -2.122004167180892 1.4823126878876197E-4 1.0860884492790537 -4.162854689655612E-5
2.187 293.0 -1.8382534778184565 1.2201706101943686 9.082271470652642E-4 -2.4280310264596077 1.5219707528417415E-4 1.166516608379301 -3.343445268081021E-5
2.916 293.0 -2.8935036920120973 0.9406424720886275 8.544873546492168E-4 -2.759368710416261 1.5874470260961662E-4 1.3179148235976892 -2.600095678380991E-5
3.645 293.0 -3.951735629946205 0.6938747947456305 8.057951439804816E-4 -2.8795438173924603 1.7531565714422169E-4 1.5551910092077748 -2.5976654413490486E-5
4.374 293.0 -4.821782328333636 0.4786194455296281 7.549770320710946E-4 -2.59237328926543 1.9762632179315425E-4 1.8102435611493484 -3.155044451141393E-5
5.103 293.0 -5.256855720686521 0.2962903617449946 6.985985933020331E-4 -1.8169538911003755 2.5830752458562607E-4 2.217899149087701 -6.178874540382791E-5
5.832 293.0 -4.915818560186201 0.15138294668541236 6.351067591903234E-4 -0.027811943064180167 2.722267326424244E-4 2.311622480163474 -0.0038797061472916443
6.561 293.0 -3.51565388016358 0.04273295118504686 5.52351404928744E-4 2.944874926634617 2.1202813439658548E-4 2.0012089943554834 2.1960844969318852E-5
6.9255 293.0 -2.051382626848365 0.01320698341844502 5.292836601694533E-4 4.996176467071666 2.115370185824093E-4 1.9884661062273294 1.2156699142736718E-5
7.29 293.0 -0.015586577001188928 -0.0010870202035596459 5.076120926164336E-4 7.115269253474914 2.1098815914586874E-4 1.9682677736407732 8.006144003889484E-6
7.6545 293.0 2.5794629937510543 9.387861386400756E-4 4.8726947127610844E-4 9.14290505285257 2.1037811426903808E-4 1.943617880167482 5.842657204914277E-6
8.019 293.0 5.673314247616539 0.01946163598045796 4.6815654462095137E-4 12.015383637492553 2.0970368828757022E-4 1.917971147530437 4.174363681715179E-6
8.748 293.0 13.443324097730251 0.1055421307798231 4.3322555547601656E-4 18.16956729466773 2.0815093195995392E-4 1.8656543087996986 2.443184002503835E-6
10.206 293.0 35.75445395876893 0.46806583135569096 3.742544127299614E-4 27.886762263818934 2.0418696750402638E-4 1.7642525980995216 1.2657126673882078E-6
11.664 293.0 67.40194072650439 1.0678121289216285 3.2647146214124525E-4 37.01591046107445 1.990721464223331E-4 1.672717080212855 7.712533149346696E-7
13.122 293.0 107.27809099216114 1.875455887974531 2.870369253668193E-4 42.423190447214495 1.9289197331360261E-4 1.5922695061485286 5.517309842685011E-7
14.58 293.0 150.1515878903504 2.825039194879661 2.5400301852505447E-4 53.8062661152808 1.8580573886878594E-4 1.5220239910337858 3.604875269678896E-7
18.225 293.0 289.1418481153161 5.347601271253403 1.9128751877326835E-4 81.65971713239007 1.6545629757732427E-4 1.3821647942529482 1.5366243833390983E-7
21.87 293.0 506.86318046083323 8.859494763478853 1.4757508369237356E-4 114.54912515032814 1.437838538850902E-4 1.2790356465571697 7.340949029169024E-8
25.515 293.0 816.3453956776551 13.19652590963841 1.1598984467573367E-4 150.97153914301524 1.2304235865813584E-4 1.2002391073664906 3.833820415049657E-8
29.16 293.0 1226.6638459952464 17.833581014130253 9.258384924348866E-5 207.17469750777965 1.0442665537997449E-4 1.1380917034334657 1.9672719188131358E-8
36.45 293.0 2387.9534043197164 30.072311900394286 6.13450031981292E-5 295.38122546220563 7.476981969326701E-5 1.0459494660206878 7.263678530293422E-9
43.74 293.0 4041.746820313097 43.75152541723506 4.2517954632687624E-5 392.02229365216624 5.4055367173647074E-5 0.9802025712933856 3.090047212864407E-9
51.03 293.0 6239.300903406094 60.119218262960686 3.0645428597434164E-5 494.5005417980016 3.9857292628738415E-5 0.9301650286776142 1.4691815386124435E-9
58.32 293.0 9015.127066864241 78.4597065532853 2.2865329115813E-5 601.8398886130927 3.007619361173502E-5 0.8900727627465934 7.626932441307262E-10
65.61 293.0 12399.524972989255 98.62893400362924 1.758950534493453E-5 713.5137742337502 2.323386609713746E-5 0.8565862542110134 4.251284640966449E-10
72.9 293.0 16420.90009264121 120.83662743821814 1.3898506646785064E-5 1016.2079601837128 1.835507428737288E-5 0.8279269120243933 2.05134177975161E-10
109.35 293.0 46664.02768815677 248.51020487242036 5.783024599291517E-6 1635.286418967379 7.4008182091824245E-6 0.7223943457998366 2.9897953166578856E-11
145.8 293.0 95033.60774146061 402.67993123679025 3.293570563824631E-6 2273.215281595331 4.030277877560042E-6 0.646964270189795 7.86714575439327E-12
182.25 293.0 162521.46758662106 573.2654335729001 2.2222243659266327E-6 2908.3095471930433 2.6062899078151556E-6 0.5775756265034186 2.8400331821063335E-12
218.7 293.0 249755.66288948795 757.6326203755624 1.6599366290392936E-6 3827.268292085726 1.8681677030111904E-6 0.5275931201924238 1.177544404182605E-12
291.6 293.0 484840.3982260068 1155.9170142791806 1.0941210708464894E-6 5688.4937465730345 1.1104493342796708E-6 0.4639715965270838 3.1060277972327667E-13
437.4 293.0 1201746.6996634812 2035.217036634812 6.630688754435623E-7 7811.262390799705 6.532054904906502E-7 0.22862368568412056 4.3709017359741573E-14
583.2 293.0 2249046.169663481 2976.477087644368 5.311442167301894E-7 10378.39109612488 4.572438437890204E-7 0.2449539430052959 1.85048152632956E-14
729.0 293.0 3624487.409663481 3957.2601279808873 4.3105219540292707E-7 14433.314905189409 3.9192329637369444E-7 0.22862368979424366 8.51586353570965E-15
1093.5 293.0 8471108.85 6497.889268653925 2.9797900939732153E-7 21248.61008230453 2.612821956021732E-7 0.0 0.0
1822.5 293.0 2.39613456E7 11727.89799663481 3.29811640575277E-7 33686.15555555556 6.532054860349983E-7 0.0 0.0
2916.0 293.0 6.07971567E7 19593.54279663481 3.298116343671221E-7 49819.72379972564 6.532054741532596E-7 0.0 0.0
4374.0 293.0 1.33434314E8 29893.9366 3.4129693212206937E-7 NaN 0.0 NaN NaN
7290.0 293.0 3.52203069E8 49711.0565 0.0 NaN 0.0 NaN NaN
14580.0 293.0 1.27589429E9 95564.047 0.0 NaN 0.0 NaN NaN
36450.0 293.0 6.70649279E9 214938.508 0.0 NaN 0.0 NaN NaN
72900.0 293.0 2.29580573E10 384058.361 0.0 NaN 0.0 NaN NaN
145800.0 293.0 7.73182304E10 670873.315 0.0 NaN 0.0 NaN NaN
