#rho T p e s c^2 cv gamma alpha
0.0 0.0 0.0 2.48107731 0.0 NaN 1.1234323580227314E-4 NaN NaN
7.29E-6 0.0 -9.82202729E-10 2.48107731 0.0 -3.870263501905575E-4 1.1234323580227314E-4 0.6235437896947275 -24828.23366814461
1.458E-5 0.0 -3.19117841E-9 2.48095711 0.0 -6.842247204745573E-4 1.1162512225491884E-4 0.6275554796863824 -7021.950907035727
3.645E-5 0.0 -1.51512108E-8 2.48067597 0.0 -0.0011977422852480727 1.1075803651059744E-4 0.6324695645639246 -1604.5526223203706
7.29E-5 0.0 -4.92262374E-8 2.48030513 0.0 -0.0019480308127043716 1.1016462944372461E-4 0.6358790616434287 -493.27982390624663
1.458E-4 0.0 -1.5993575E-7 2.4797027 0.0 -0.00344176552405109 1.0962430363167389E-4 0.6390202236834616 -139.59910905674488
3.645E-4 0.0 -7.59346602E-7 2.47829368 0.0 -0.006024238038862608 1.0899167158558632E-4 0.6427581105649313 -31.903712431835658
7.29E-4 0.0 -2.46710518E-6 2.47643511 0.0 -0.009794850498519263 1.0857598331731985E-4 0.6452824777501144 -9.812017261592992
0.001458 0.0 -8.01557145E-6 2.47341588 0.0 -0.017296170449571237 1.0821792612571404E-4 0.6475806557091895 -2.77898110318053
0.003645 0.0 -3.80562027E-5 2.46635426 0.0 -0.030271562076131544 1.0785276845456764E-4 0.6504334566070481 -0.6357725966910148
0.00729 0.0 -1.23643019E-4 2.4570397 0.0 -0.04473080332802147 1.07705312864878E-4 0.6527708957128948 -0.21560741034690342
0.010935 0.0 -2.46331515E-4 2.4490876 0.0 -0.06147764372637012 1.0771055205366729E-4 0.6544810664922734 -0.10486229007275955
0.018225 0.0 -5.87023996E-4 2.43525421 0.0 -0.08684835628434678 1.078910972567492E-4 0.6575131327605103 -0.044818869852228986
0.02916 0.0 -0.00130512518 2.41732817 0.0 -0.11845460515358042 1.0836317574117547E-4 0.6620618309413087 -0.02077020609256728
0.04374 0.0 -0.00260015654 2.39634346 0.0 -0.16307183856764723 1.0919986040319185E-4 0.6686489840911236 -0.010236760105013945
0.0729 0.0 -0.00619627 2.35983903 0.0 -0.22680313912665415 1.1132979745537466E-4 0.6838789533595354 -0.004604834942187181
0.10935 0.0 -0.0123444951 2.31998806 0.0 -0.31393851080610063 1.146275910502948E-4 0.7064501371665732 -0.0023588878757544794
0.18225 0.0 -0.0294167657 2.25066543 0.0 -0.450039070194271 1.2092716407364019E-4 0.749595341914353 -0.0011051799350021943
0.2916 0.0 -0.0653981357 2.16083744 0.0 -0.6235224211588885 1.2705287875327932E-4 0.7961448878111037 -5.563358236556036E-4
0.4374 0.0 -0.130274509 2.05569156 0.0 -0.8695328932327944 1.3268231816869765E-4 0.8467904876158404 -2.95409343407332E-4
0.729 0.0 -0.310286824 1.87283451 0.0 -1.1825633996375604 1.4059404473129776E-4 0.9367640126922749 -1.5277249162635428E-4
0.91125 0.0 -0.453142621 1.77006746 0.0 -1.3929854840930838 1.4454846034201295E-4 0.9909498060210539 -1.1284465549601952E-4
1.0935 0.0 -0.617205907 1.67340633 0.0 -1.6492164033340697 1.4815757204961712E-4 1.0451312126632084 -8.586145373646096E-5
1.458 0.0 -1.0033249 1.4937781 0.0 -2.0430951780342776 1.5499119764581166E-4 1.155761179229158 -6.0135235247489836E-5
1.8225 0.0 -1.4581321 1.32799355 0.0 -2.4243033735433 1.619975096619088E-4 1.2718664847188146 -4.663321511051905E-5
2.187 0.0 -1.97088081 1.17302283 0.0 -2.831627610582404 1.698037630818139E-4 1.3956846402820864 -3.826922684069175E-5
2.916 0.0 -3.11822798 0.889590467 0.0 -3.4256249078739835 1.900406330111978E-4 1.6728174799331172 -3.18249477216966E-5
3.645 0.0 -4.31145197 0.637624152 0.0 -3.7061887879032134 2.089785150174284E-4 1.924885268270125 -2.9777032640929486E-5
4.374 0.0 -5.35345352 0.417072508 0.0 -3.437779321370599 2.2273599744934212E-4 2.124004314074066 -3.1462195983961446E-5
5.103 0.0 -5.96446825 0.231133219 0.0 -2.0638787330012613 1.8573812845491315E-4 2.0009254562643433 -3.528760881426991E-5
5.832 0.0 -5.76411351 0.0852667212 0.0 0.0688774795602315 1.7815429100763902E-4 2.0260339077196146 8.985623855380281E-4
6.561 0.0 -4.25411565 -0.0132639862 0.0 2.6352520115570996 1.6978851221687485E-4 2.021171110421935 1.9848111617944905E-5
6.9255 0.0 -2.8158832 -0.0420780503 0.0 4.710521368853797 1.653817457356192E-4 2.007507431062152 1.0177113584668034E-5
7.29 0.0 -0.801376769 -0.0556364777 0.0 6.85307295839937 1.6087067803547653E-4 1.9863604422362056 6.396200461287161E-6
7.6545 0.0 1.77615948 -0.0528560051 0.0 8.901518927028734 1.5629040961322207E-4 1.9607646588928709 4.497558831220214E-6
8.019 0.0 4.85492357 -0.0335627715 0.0 11.796694199213691 1.5166744869601933E-4 1.934205290382051 3.1010903037579606E-6
8.748 0.0 12.6010392 0.0540945519 0.0 17.99164217136185 1.4238088454396222E-4 1.88016692425443 1.7008597959748871E-6
10.206 0.0 34.8841773 0.419850093 0.0 27.769404302115614 1.241442741612344E-4 1.775710551367709 7.778157651364509E-7
11.664 0.0 66.5227971 1.02283414 0.0 36.9430799225822 1.0704062525581963E-4 1.681536704610377 4.177095247987085E-7
13.122 0.0 106.403242 1.8336385 0.0 42.378658048565484 9.155530661749264E-5 1.5987334851439625 2.632160447904044E-7
14.58 0.0 149.290167 2.78625267 0.0 53.775755461445065 7.788840010857432E-5 1.5263027914482092 1.5162451945277554E-7
18.225 0.0 288.337296 5.31565663 0.0 81.60299307801803 5.1475994950382036E-5 1.381195510853644 4.7806426582714054E-8
21.87 0.0 506.13017 8.83326471 0.0 114.37498466873386 3.418405235742608E-5 1.2724890885386442 1.738992784790828E-8
25.515 0.0 815.686136 13.1749621 0.0 150.54500734024495 2.3169623045536636E-5 1.1872650417174064 7.161511914114809E-9
29.16 0.0 1226.07474 17.8157879 0.0 206.31356623572574 1.616082930844082E-5 1.1177623897820157 3.002602417681613E-9
36.45 0.0 2387.48558 30.0599953 0.0 292.88352154930277 8.65293390263026E-6 1.0078239134211175 8.168749434563587E-10
43.74 0.0 4041.37344 43.7427715 0.0 386.622372100523 5.218507779026964E-6 0.9217430487386177 2.844398536307526E-10
51.03 0.0 6238.99922 60.112819 0.0 484.6575432998902 3.4661370030604885E-6 0.8496413812011006 1.1907506741906556E-10
58.32 0.0 9014.87958 78.4548974 0.0 585.9868929442199 2.479652903771659E-6 0.7875027695607784 5.7139648702248565E-11
65.61 0.0 12399.3187 98.6252246 0.0 690.2581025552769 1.8764568262250647E-6 0.7335219884824594 3.03927615344083E-11
72.9 0.0 16420.7255 120.833697 0.0 983.4915942305942 1.482138933271449E-6 0.6826809582445247 1.4112648482880138E-11
109.35 0.0 46663.9358 248.509012 0.0 1542.048832974954 6.755796066640929E-7 0.5039052660836908 2.018870740838958E-12
145.8 0.0 95033.5481 402.679272 0.0 2092.787529099246 4.3430117548871127E-7 0.3701526339483268 5.268526711339133E-13
182.25 0.0 162521.424 573.265002 0.0 2712.365590173702 3.1710879501276106E-7 0.35784576813182023 2.2955587380415813E-13
218.7 0.0 249755.629 757.632307 0.0 3507.0142731269666 2.5506577005490513E-7 0.24716074180201084 8.219499124515976E-14
291.6 0.0 484840.374 1155.91682 0.0 5297.18320779784 2.068100847602922E-7 0.22862368180965364 3.060979448609783E-14
437.4 0.0 1201746.69 2035.21692 0.0 7183.12393689986 1.378733887952355E-7 0.0 0.0
583.2 0.0 2249046.16 2976.477 0.0 9433.753360768178 1.378733887952355E-7 0.0 0.0
729.0 0.0 3624487.4 3957.26006 0.0 13296.629492455415 6.893669283017878E-8 0.0 0.0
1093.5 0.0 8471108.85 6497.88922 0.0 21248.61008230453 6.893669283017878E-8 0.0 0.0
1822.5 0.0 2.39613456E7 11727.8979 0.0 NaN 0.0 NaN NaN
2916.0 0.0 6.07971567E7 19593.5427 0.0 NaN 0.0 NaN NaN
4374.0 0.0 1.33434314E8 29893.9366 0.0 NaN 0.0 NaN NaN
7290.0 0.0 3.52203069E8 49711.0565 0.0 NaN 0.0 NaN NaN
14580.0 0.0 1.27589429E9 95564.047 0.0 NaN 0.0 NaN NaN
36450.0 0.0 6.70649279E9 214938.508 0.0 NaN 0.0 NaN NaN
72900.0 0.0 2.29580573E10 384058.361 0.0 NaN 0.0 NaN NaN
145800.0 0.0 7.73182304E10 670873.315 0.0 NaN 0.0 NaN NaN
