# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
2.9425333987228006 0.3289682286767443 NaN -18465.829692699594  -27.1815387736636 -27.1815387736636 -27.1815387736636 0.0 0.0 0.0 384.8151711985117 0.0011177374629507885 43.546911459179654 0.001084413380608672 27.1815387736636 0.4550791565712149 3.851261897367476E-6 2.9425333987228006 384.8151711985117
2.944276146751322 0.3287735089210566 NaN -18465.824505323617  -27.242506677460966 -27.242506677460966 -27.242506677460966 0.0 0.0 0.0 384.9185160174993 0.001117459669836006 43.58276794397334 0.0010836703169631104 27.242506677460966 0.4519534430998967 3.816783513477593E-6 2.944276146751322 384.9185160174993
2.946018894779903 0.32857901954234386 NaN -18465.81931890863  -27.303471424322602 -27.303471424322602 -27.303471424322602 0.0 0.0 0.0 385.02111525391706 0.0011171792453460701 43.61867375810636 0.0010829272533175237 27.303471424322602 0.44882751020912426 3.782428850425559E-6 2.946018894779903 385.02111525391706
2.9477616428085445 0.32838476013200196 NaN -18465.81413345271  -27.364433037218745 -27.364433037218745 -27.364433037218745 0.0 0.0 0.0 385.1229691608981 0.0011168961967593732 43.654628288383215 0.0010821841896719111 27.364433037218745 0.44570135022314633 3.748197584913765E-6 2.9477616428085445 385.1229691608981
2.9495043908372462 0.3281907302823928 NaN -18465.808948953905  -27.42539153911212 -27.42539153911212 -27.42539153911212 0.0 0.0 0.0 385.22407799353704 0.0011166105313961678 43.69063092190817 0.0010814411260262728 27.42539153911212 0.4425749554622017 3.7140893925171443E-6 2.9495043908372462 385.22407799353704
2.9512471388660075 0.32799692958684107 NaN -18465.803765410285  -27.48634695295785 -27.48634695295785 -27.48634695295785 0.0 0.0 0.0 385.3244420088818 0.0011163222564865242 43.7266810460879 0.001080698062380609 27.48634695295785 0.4394483182424551 3.68010394770748E-6 2.9512471388660075 385.3244420088818
2.9529898868948288 0.3278033576396313 NaN -18465.79858281991  -27.547299301703422 -27.547299301703422 -27.547299301703422 0.0 0.0 0.0 385.42406146592555 0.0011160313792367067 43.76277804863406 0.0010799549987349198 27.547299301703422 0.4363214308759283 3.646240923877475E-6 2.9529898868948288 385.42406146592555
2.954732634923709 0.32761001403600554 NaN -18465.793401180836  -27.60824860828848 -27.60824860828848 -27.60824860828848 0.0 0.0 0.0 385.5229366255984 0.0011157379068105207 43.798921317565934 0.0010792119350892053 27.60824860828848 0.43319428567044177 3.6124999933647574E-6 2.954732634923709 385.5229366255984
2.9564753829526493 0.32741689837215987 NaN -18465.78822049112  -27.669194895644814 -27.669194895644814 -27.669194895644814 0.0 0.0 0.0 385.62106775075955 0.0011154418463861573 43.83511024121294 0.0010784688714434653 27.669194895644814 0.430066874929543 3.5788808274755596E-6 2.9564753829526493 385.62106775075955
2.9582181309816495 0.327224010245242 NaN -18465.783040748818  -27.730138186696177 -27.730138186696177 -27.730138186696177 0.0 0.0 0.0 385.7184551061891 0.0011151432050337511 43.8713442082172 0.0010777258077977 27.730138186696177 0.4269391909524474 3.54538309650835E-6 2.9582181309816495 385.7184551061891
2.9599608790107084 0.3270313492533487 NaN -18465.777861951985  -27.791078504358154 -27.791078504358154 -27.791078504358154 0.0 0.0 0.0 385.8150989585799 0.0011148419898665708 43.90762260753613 0.0010769827441519091 27.791078504358154 0.4238112260339749 3.512006469777224E-6 2.9599608790107084 385.8150989585799
2.961703627039827 0.32683891499552226 NaN -18465.772684098676  -27.852015871538192 -27.852015871538192 -27.852015871538192 0.0 0.0 0.0 385.9109995765297 0.001114538207880891 43.943944828444906 0.001076239680506093 27.852015871538192 0.4206829724644767 3.478750615635039E-6 2.961703627039827 385.9109995765297
2.963446375069004 0.32664670707174853 NaN -18465.767507186945  -27.9129503111353 -27.9129503111353 -27.9129503111353 0.0 0.0 0.0 386.00615723053306 0.0011142318661165425 43.98031026053899 0.0010754966168602521 27.9129503111353 0.41755442252978225 3.445615201496539E-6 2.963446375069004 386.00615723053306
2.96518912309824 0.32645472508295353 NaN -18465.762331214843  -27.97388184604013 -27.97388184604013 -27.97388184604013 0.0 0.0 0.0 386.1005721929734 0.0011139229715251275 44.016718293736744 0.001074753553214386 27.97388184604013 0.41442556851112233 3.4125998938610743E-6 2.96518912309824 386.1005721929734
2.966931871127536 0.32626296863100085 NaN -18465.757156180414  -28.034810499134778 -28.034810499134778 -28.034810499134778 0.0 0.0 0.0 386.1942447381149 0.0011136115310833527 44.05316831828179 0.0010740104895684943 28.034810499134778 0.41129640268507023 3.379704358335318E-6 2.966931871127536 386.1942447381149
2.96867461915689 0.3260714373186894 NaN -18465.751982081707  -28.095736293292592 -28.095736293292592 -28.095736293292592 0.0 0.0 0.0 386.2871751420946 0.0011132975516801671 44.089659724745516 0.0010732674259225782 28.095736293292592 0.40816691732348087 3.34692825965578E-6 2.96867461915689 386.2871751420946
2.970417367186303 0.3258801307497498 NaN -18465.746808916778  -28.156659251378297 -28.156659251378297 -28.156659251378297 0.0 0.0 0.0 386.37936368291474 0.0011129810401829577 44.126191904029604 0.0010725243622766365 28.156659251378297 0.40503710469341375 3.3142712617109626E-6 2.970417367186303 386.37936368291474
2.972160115215774 0.3256890485288424 NaN -18465.741636683662  -28.21757939624763 -28.21757939624763 -28.21757939624763 0.0 0.0 0.0 386.4708106404345 0.0011126620034659967 44.162764247368415 0.00107178129863067 28.21757939624763 0.40190695705708035 3.281733027563601E-6 2.972160115215774 386.4708106404345
2.9739028632453035 0.32549819026155397 NaN -18465.736465380414  -28.278496750747443 -28.278496750747443 -28.278496750747443 0.0 0.0 0.0 386.5615162963622 0.001112340448307091 44.1993761463315 0.001071038234984679 28.278496750747443 0.3987764666717678 3.2493132194724586E-6 2.9739028632453035 386.5615162963622
2.9756456112748926 0.3253075555543954 NaN -18465.731295005076  -28.339411337715532 -28.339411337715532 -28.339411337715532 0.0 0.0 0.0 386.6514809342476 0.0011120163815101906 44.236026992826005 0.0010702951713386622 28.339411337715532 0.39564562578977874 3.217011498914118E-6 2.9756456112748926 386.6514809342476
2.977388359304539 0.325117144014799 NaN -18465.726125555684  -28.40032317998041 -28.40032317998041 -28.40032317998041 0.0 0.0 0.0 386.74070483947395 0.0011116898098302837 44.27271617909898 0.0010695521076926212 28.40032317998041 0.3925144266583698 3.1848275266045762E-6 2.977388359304539 386.74070483947395
2.979131107334244 0.3249269552511155 NaN -18465.72095703029  -28.461232300361434 -28.461232300361434 -28.461232300361434 0.0 0.0 0.0 386.8291882992501 0.0011113607399548218 44.309443097739965 0.001068809044046555 28.461232300361434 0.38938286151967505 3.152760962520492E-6 2.979131107334244 386.8291882992501
2.980873855364007 0.32473698887261143 NaN -18465.715789426922  -28.52213872166852 -28.52213872166852 -28.52213872166852 0.0 0.0 0.0 386.916931602603 0.0011110291785979994 44.346207141683294 0.0010680659804004644 28.52213872166852 0.386250922610649 3.12081146592046E-6 2.980873855364007 386.916931602603
2.982616603393828 0.32454724448946687 NaN -18465.710622743638  -28.5830424667021 -28.5830424667021 -28.5830424667021 0.0 0.0 0.0 387.00393504036936 0.0011106951323786951 44.383007704210414 0.0010673229167543488 28.5830424667021 0.3831186021629981 3.088978695365985E-6 2.982616603393828 387.00393504036936
2.984359351423707 0.32435772171277216 NaN -18465.705456978456  -28.643943558253078 -28.643943558253078 -28.643943558253078 0.0 0.0 0.0 387.0901989051885 0.001110358607980527 44.419844178952346 0.0010665798531082086 28.643943558253078 0.37998589240311187 3.0572623087422715E-6 2.984359351423707 387.0901989051885
2.9861020994536434 0.3241684201545257 NaN -18465.700292129422  -28.70484201910261 -28.70484201910261 -28.70484201910261 0.0 0.0 0.0 387.1757234914943 0.0011100196119452378 44.456715959892 0.0010658367894620438 28.70484201910261 0.37685278555200213 3.025661963278897E-6 2.9861020994536434 387.1757234914943
2.987844847483638 0.323979339427631 NaN -18465.69512819458  -28.765737872022143 -28.765737872022143 -28.765737872022143 0.0 0.0 0.0 387.26050909550753 0.0011096781508233347 44.49362244136653 0.0010650937258158543 28.765737872022143 0.3737192738252299 2.994177315570212E-6 2.987844847483638 387.26050909550753
2.9895875955136897 0.3237904791458944 NaN -18465.689965171954  -28.826631139773177 -28.826631139773177 -28.826631139773177 0.0 0.0 0.0 387.3445560152282 0.0011093342311836447 44.530563018069614 0.0010643506621696402 28.826631139773177 0.3705853494328458 2.9628080215956637E-6 2.9895875955136897 387.3445560152282
2.991330343543799 0.32360183892402206 NaN -18465.68480305959  -28.887521845107276 -28.887521845107276 -28.887521845107276 0.0 0.0 0.0 387.4278645504277 0.0011089878594913976 44.56753708505384 0.001063607598523402 28.887521845107276 0.3674510045793188 2.931553736739837E-6 2.991330343543799 387.4278645504277
2.993073091573966 0.32341341837761745 NaN -18465.679641855513  -28.94841001076595 -28.94841001076595 -28.94841001076595 0.0 0.0 0.0 387.51043500264166 0.0011086390422117784 44.604544037732985 0.0010628645348771388 28.94841001076595 0.36431623146346925 2.9004141158123553E-6 2.993073091573966 387.51043500264166
2.99481583960419 0.323225217123179 NaN -18465.674481557755  -29.009295659480458 -29.009295659480458 -29.009295659480458 0.0 0.0 0.0 387.5922676751616 0.0011082877858194866 44.64158327188425 0.0010621214712308515 29.009295659480458 0.3611810222784082 2.869388813067663E-6 2.99481583960419 387.5922676751616
2.996558587634471 0.3230372347780972 NaN -18465.669322164355  -29.070178813971825 -29.070178813971825 -29.070178813971825 0.0 0.0 0.0 387.6733628730279 0.0011079340966956726 44.67865418365065 0.0010613784075845399 29.070178813971825 0.3580453692114633 2.838477482224493E-6 2.996558587634471 387.6733628730279
2.99830133566481 0.322849470960652 NaN -18465.664163673337  -29.13105949695076 -29.13105949695076 -29.13105949695076 0.0 0.0 0.0 387.753720903022 0.0011075779812126448 44.71575616954318 0.0010606353439382035 29.13105949695076 0.3549092644441136 2.80767977648525E-6 2.99830133566481 387.753720903022
3.000044083695205 0.3226619252900104 NaN -18465.659006082726  -29.191937731117402 -29.191937731117402 -29.191937731117402 0.0 0.0 0.0 387.8333420736587 0.0011072194457246698 44.752888626443124 0.0010598922802918431 29.191937731117402 0.3517727001519269 2.776995348555231E-6 3.000044083695205 387.8333420736587
3.001786831725657 0.32247459738622397 NaN -18465.65384939056  -29.252813539161412 -29.252813539161412 -29.252813539161412 0.0 0.0 0.0 387.91222669517884 0.0011068584965494037 44.79005095160427 0.0010591492166454586 29.252813539161412 0.3486356685044864 2.746423850661567E-6 3.001786831725657 387.91222669517884
3.0035295797561656 0.3222874868702258 NaN -18465.64869359487  -29.313686943761773 -29.313686943761773 -29.313686943761773 0.0 0.0 0.0 387.99037507954176 0.0011064951399493447 44.8272425426552 0.0010584061529990499 29.313686943761773 0.3454981616653263 2.715964934572071E-6 3.0035295797561656 387.99037507954176
3.005272327786731 0.32210059336382846 NaN -18465.64353869368  -29.37455796758669 -29.37455796758669 -29.37455796758669 0.0 0.0 0.0 388.06778754041767 0.0011061293822070544 44.86446279760142 0.001057663089352617 29.37455796758669 0.3423601717918651 2.6856182516138905E-6 3.005272327786731 388.06778754041767
3.0070150758173533 0.3219139164897212 NaN -18465.638384685004  -29.43542663329358 -29.43542663329358 -29.43542663329358 0.0 0.0 0.0 388.14446439318016 0.0011057612295503232 44.90171111482764 0.00105692002570616 29.43542663329358 0.33922169103533434 2.6553834526919346E-6 3.0070150758173533 388.14446439318016
3.0087578238480317 0.32172745587146745 NaN -18465.63323156688  -29.496292963528838 -29.496292963528838 -29.496292963528838 0.0 0.0 0.0 388.2204059548988 0.0011053906881711335 44.93898689309991 0.0010561769620596785 29.496292963528838 0.3360827115407175 2.625260188307222E-6 3.0087578238480317 388.2204059548988
3.010500571878767 0.32154121113350226 NaN -18465.62807933733  -29.557156980927903 -29.557156980927903 -29.557156980927903 0.0 0.0 0.0 388.2956125443318 0.001105017764225861 44.97628953156789 0.0010554338984131734 29.557156980927903 0.33294322544667354 2.5952481085749085E-6 3.010500571878767 388.2956125443318
3.012243319909558 0.32135518190113005 NaN -18465.622927994376  -29.618018708115027 -29.618018708115027 -29.618018708115027 0.0 0.0 0.0 388.37008448191835 0.001104642463863577 45.0136184297669 0.001054690834766644 29.618018708115027 0.32980322488547725 2.5653468632422947E-6 3.012243319909558 388.37008448191835
3.013986067940406 0.3211693678005216 NaN -18465.617777536045  -29.678878167703274 -29.678878167703274 -29.678878167703274 0.0 0.0 0.0 388.4438220897714 0.001104264793188758 45.050972987620206 0.0010539477711200907 29.678878167703274 0.3266627019829442 2.535556101706518E-6 3.013986067940406 388.4438220897714
3.01572881597131 0.3209837684587118 NaN -18465.612627960356  -29.739735382294402 -29.739735382294402 -29.739735382294402 0.0 0.0 0.0 388.5168256916703 0.0011038847582708563 45.08835260544106 0.0010532047074735137 29.739735382294402 0.3235216488583664 2.5058754730321643E-6 3.01572881597131 388.5168256916703
3.0174715640022693 0.32079838350359746 NaN -18465.607479265327  -29.800590374478723 -29.800590374478723 -29.800590374478723 0.0 0.0 0.0 388.58909561305325 0.001103502365191308 45.1257566839349 0.0010524616438269126 29.800590374478723 0.320380057624445 2.4763046259686813E-6 3.0174715640022693 388.58909561305325
3.019214312033285 0.3206132125639342 NaN -18465.602331448983  -29.8614431668351 -29.8614431668351 -29.8614431668351 0.0 0.0 0.0 388.6606321810101 0.00110311761994072 45.16318462420148 0.0010517185801802878 29.8614431668351 0.3172379203872169 2.446843208967564E-6 3.019214312033285 388.6606321810101
3.0209570600643567 0.3204282552693345 NaN -18465.597184509345  -29.92229378193081 -29.92229378193081 -29.92229378193081 0.0 0.0 0.0 388.7314357242751 0.001102730528531421 45.200635827736946 0.001050975516533639 29.92229378193081 0.3140952292459891 2.4174908701994316E-6 3.0209570600643567 388.7314357242751
3.0226998080954837 0.320243511250265 NaN -18465.592038444425  -29.983142242321396 -29.983142242321396 -29.983142242321396 0.0 0.0 0.0 388.8015065732194 0.001102341096941461 45.23810969643592 0.0010502324528869665 29.983142242321396 0.31095197629327304 2.3882472575709392E-6 3.0226998080954837 388.8015065732194
3.0244425561266666 0.32005898013804407 NaN -18465.586893252243  -30.043988570550706 -30.043988570550706 -30.043988570550706 0.0 0.0 0.0 388.87084505984393 0.001101949331096094 45.27560563259368 0.0010494893892402702 30.043988570550706 0.3078081536147084 2.3591120187414174E-6 3.0244425561266666 388.87084505984393
3.026185304157905 0.31987466156483924 NaN -18465.581748930825  -30.104832789150695 -30.104832789150695 -30.104832789150695 0.0 0.0 0.0 388.93945151777206 0.0011015552368866927 45.313123038908145 0.0010487463255935505 30.104832789150695 0.304663753289 2.330084801139458E-6 3.026185304157905 388.93945151777206
3.027928052189199 0.31969055516366507 NaN -18465.57660547818  -30.16567492064138 -30.16567492064138 -30.16567492064138 0.0 0.0 0.0 389.0073262822424 0.0011011588202083466 45.350661318481976 0.001048003261946807 30.16567492064138 0.3015187673878464 2.3011652519792606E-6 3.027928052189199 389.0073262822424
3.029670800220548 0.3195066605683804 NaN -18465.571462892327  -30.226514987530738 -30.226514987530738 -30.226514987530738 0.0 0.0 0.0 389.07446969010164 0.0011007600869226161 45.388219874824614 0.0010472601983000397 30.226514987530738 0.29837318797587103 2.272353018276826E-6 3.029670800220548 389.07446969010164
3.031413548251952 0.31932297741368604 NaN -18465.566321171278  -30.28735301231463 -30.28735301231463 -30.28735301231463 0.0 0.0 0.0 389.1408820797972 0.001100359042839023 45.425798111854384 0.0010465171346532493 30.28735301231463 0.295227007110552 2.2436477468659703E-6 3.031413548251952 389.1408820797972
3.033156296283412 0.31913950533512236 NaN -18465.56118031305  -30.348189017476752 -30.348189017476752 -30.348189017476752 0.0 0.0 0.0 389.20656379137023 0.0010999556937806851 45.46339543390046 0.001045774071006435 30.348189017476752 0.292080216842151 2.215049084414161E-6 3.033156296283412 389.20656379137023
3.034899044314926 0.318956243969067 NaN -18465.55604031566  -30.409023025488406 -30.409023025488406 -30.409023025488406 0.0 0.0 0.0 389.27151516644824 0.001099550045481658 45.501011245704895 0.0010450310073595976 30.409023025488406 0.28893280921365033 2.1865566774382606E-6 3.034899044314926 389.27151516644824
3.036641792346496 0.31877319295273215 NaN -18465.550901177117  -30.469855058808616 -30.469855058808616 -30.469855058808616 0.0 0.0 0.0 389.33573654823823 0.0010991421036992974 45.538644952424654 0.0010442879437127363 30.469855058808616 0.28578477626067245 2.1581701723199482E-6 3.036641792346496 389.33573654823823
3.0383845403781202 0.31859035192416246 NaN -18465.54576289544  -30.53068513988386 -30.53068513988386 -30.53068513988386 0.0 0.0 0.0 389.39922828151936 0.0010987318741676824 45.57629595963362 0.001043544880065852 30.53068513988386 0.28263611001141936 2.1298892153211446E-6 3.0383845403781202 389.39922828151936
3.0401272884097987 0.3184077205222326 NaN -18465.540625468628  -30.59151329114809 -30.59151329114809 -30.59151329114809 0.0 0.0 0.0 389.4619907126359 0.0010983193625604267 45.61396367332451 0.0010428018164189443 30.59151329114809 0.279486802486598 2.1017134525991515E-6 3.0401272884097987 389.4619907126359
3.041870036441533 0.3182252983866445 NaN -18465.53548889471  -30.652339535022687 -30.652339535022687 -30.652339535022687 0.0 0.0 0.0 389.52402418949026 0.0010979045745282416 45.651647499911 0.0010420587527720131 30.652339535022687 0.276336845699346 2.073642530221634E-6 3.041870036441533 389.52402418949026
3.0436127844733214 0.31804308515792573 NaN -18465.53035317169  -30.713163893916164 -30.713163893916164 -30.713163893916164 0.0 0.0 0.0 389.58532906153573 0.0010974875156991074 45.68934684622946 0.0010413156891250588 30.713163893916164 0.2731862316551732 2.0456760941815654E-6 3.0436127844733214 389.58532906153573
3.045355532505164 0.3178610804774265 NaN -18465.525218297575  -30.773986390224344 -30.773986390224344 -30.773986390224344 0.0 0.0 0.0 389.64590567976967 0.001097068191706456 45.727061119541155 0.0010405726254780812 30.773986390224344 0.2700349523518773 2.0178137904117934E-6 3.045355532505164 389.64590567976967
3.0470982805370617 0.3176792839873175 NaN -18465.520084270374  -30.834807046330113 -30.834807046330113 -30.834807046330113 0.0 0.0 0.0 389.7057543967263 0.0010966466081239732 45.76478972753402 0.0010398295618310803 30.834807046330113 0.2668829997794811 1.9900552647996268E-6 3.0470982805370617 389.7057543967263
3.0488410285690133 0.31749769533058764 NaN -18465.514951088106  -30.895625884603383 -30.895625884603383 -30.895625884603383 0.0 0.0 0.0 389.76487556647 0.001096222770475133 45.80253207832464 0.0010390864981840563 30.895625884603383 0.26373036592015964 1.9624001632011715E-6 3.0488410285690133 389.76487556647
3.050583776601019 0.3173163141510416 NaN -18465.509818748775  -30.956442927401 -30.956442927401 -30.956442927401 0.0 0.0 0.0 389.8232695445878 0.0010957966843173766 45.84028758046018 0.0010383434345370092 30.956442927401 0.26057704274816884 1.9348481314555185E-6 3.050583776601019 389.8232695445878
3.0523265246330786 0.31713514009329774 NaN -18465.50468725038  -31.017258197066678 -31.017258197066678 -31.017258197066678 0.0 0.0 0.0 389.880936688183 0.0010953683551582626 45.87805564292028 0.0010376003708899393 31.017258197066678 0.2574230222297744 1.9073988153987795E-6 3.0523265246330786 389.880936688183
3.054069272665192 0.31695417280278526 NaN -18465.49955659095  -31.078071715930903 -31.078071715930903 -31.078071715930903 0.0 0.0 0.0 389.9378773558679 0.0010949377884183341 45.91583567511898 0.0010368573072428464 31.078071715930903 0.25426829632317993 1.8800518608779453E-6 3.054069272665192 389.9378773558679
3.05581202069736 0.3167734119257424 NaN -18465.494426768466  -31.138883506310894 -31.138883506310894 -31.138883506310894 0.0 0.0 0.0 389.99409190775697 0.001094504989627228 45.9536270869066 0.0010361142435957303 31.138883506310894 0.25111285697845365 1.8528069137645832E-6 3.05581202069736 389.99409190775697
3.057554768729581 0.316592857109214 NaN -18465.48929778096  -31.199693590510407 -31.199693590510407 -31.199693590510407 0.0 0.0 0.0 390.04958070545996 0.001094069964115957 45.99142928857153 0.0010353711799485912 31.199693590510407 0.2479566961374627 1.8256636199684378E-6 3.057554768729581 390.04958070545996
3.059297516761857 0.31641250800104886 NaN -18465.48416962642  -31.26050199081981 -31.26050199081981 -31.26050199081981 0.0 0.0 0.0 390.10434411207507 0.001093632717352922 46.02924169084228 0.001034628116301429 31.26050199081981 0.24479980573379206 1.7986216254507403E-6 3.059297516761857 390.10434411207507
3.0610402647941855 0.3162323642498983 NaN -18465.47904230286  -31.321308729515835 -31.321308729515835 -31.321308729515835 0.0 0.0 0.0 390.15838249218194 0.00109319325467356 46.0670637048891 0.0010338850526542443 31.321308729515835 0.24164217769268329 1.7716805762375355E-6 3.0610402647941855 390.15838249218194
3.062783012826568 0.3160524255052128 NaN -18465.472677602327  -31.39635830581082 -31.39635830581082 -31.39635830581082 0.0 0.0 0.0 390.21224482222686 0.0010931440536142976 46.13101816535372 0.0010337243040028999 31.39635830581082 0.2435437313193083 1.7818552168376472E-6 3.062783012826568 390.21224482222686
3.0645257608590044 0.31587269141724034 NaN -18465.466283602174  -31.471741262694533 -31.471741262694533 -31.471741262694533 0.0 0.0 0.0 390.266532113209 0.0010931051515084425 46.19560200424459 0.001033577142099606 31.471741262694533 0.24556167220851186 1.7928318992093004E-6 3.0645257608590044 390.266532113209
3.0662685088914934 0.3156931616370244 NaN -18465.459889179532  -31.54712528212909 -31.54712528212909 -31.54712528212909 0.0 0.0 0.0 390.3212436942563 0.001093067426176971 46.2602058938544 0.0010334299801963078 31.54712528212909 0.2475779330705042 1.8037454358185633E-6 3.0662685088914934 390.3212436942563
3.068011256924036 0.31551383581640086 NaN -18465.453494335266  -31.622510372139146 -31.622510372139146 -31.622510372139146 0.0 0.0 0.0 390.3763788957368 0.0010930308750598905 46.32482990801578 0.0010332828182930051 31.622510372139146 0.24959251703035762 1.8145961556976264E-6 3.068011256924036 390.3763788957368
3.069754004956632 0.31533471360799653 NaN -18465.447099070265  -31.697896540733698 -31.697896540733698 -31.697896540733698 0.0 0.0 0.0 390.4319370510551 0.0010929954955263426 46.3894741204528 0.0010331356563896977 31.697896540733698 0.2516054272061951 1.825384385894918E-6 3.069754004956632 390.4319370510551
3.0714967529892805 0.31515579466522664 NaN -18465.44070338539  -31.773283795906252 -31.773283795906252 -31.773283795906252 0.0 0.0 0.0 390.4879174966389 0.0010929612850051722 46.454138604781654 0.001032988494486386 31.773283795906252 0.2536166667092114 1.8361104514894726E-6 3.0714967529892805 390.4879174966389
3.0732395010219826 0.31497707864229224 NaN -18465.434307281517  -31.848672145634996 -31.848672145634996 -31.848672145634996 0.0 0.0 0.0 390.54431957192634 0.001092928240854555 46.51882343451153 0.0010328413325830699 31.848672145634996 0.25562623864369616 1.846774675605177E-6 3.0732395010219826 390.54431957192634
3.0749822490547376 0.31479856519417865 NaN -18465.427910759507  -31.924061597882723 -31.924061597882723 -31.924061597882723 0.0 0.0 0.0 390.60114261935297 0.0010928963605204714 46.583528683045195 0.0010326941706797492 31.924061597882723 0.2576341461070484 1.8573773794248514E-6 3.0749822490547376 390.60114261935297
3.076724997087545 0.3146202539766529 NaN -18465.421513820223  -31.999452160597038 -31.999452160597038 -31.999452160597038 0.0 0.0 0.0 390.65838598433874 0.0010928656413970402 46.648254423679745 0.0010325470087764242 31.999452160597038 0.259640392189799 1.867918882204258E-6 3.076724997087545 390.65838598433874
3.078467745120406 0.3144421446462611 NaN -18465.41511646453  -32.074843841710475 -32.074843841710475 -32.074843841710475 0.0 0.0 0.0 390.7160490152755 0.0010928360808545733 46.713000729607465 0.0010323998468730945 32.074843841710475 0.26164497997563224 1.8783995012859722E-6 3.078467745120406 390.7160490152755
3.080210493153319 0.31426423686032723 NaN -18465.40871869327  -32.15023664914044 -32.15023664914044 -32.15023664914044 0.0 0.0 0.0 390.7741310635138 0.0010928076763793235 46.77776767391628 0.0010322526849697604 32.15023664914044 0.26364791254139897 1.8888195521131056E-6 3.080210493153319 390.7741310635138
3.0819532411862847 0.31408653027694994 NaN -18465.402320507306  -32.22563059078944 -32.22563059078944 -32.22563059078944 0.0 0.0 0.0 390.8326314833507 0.0010927804253314665 46.8425553295907 0.001032105523066422 32.22563059078944 0.2656491929571429 1.89917934824297E-6 3.0819532411862847 390.8326314833507
3.0836959892193025 0.31390902455500097 NaN -18465.39592190748  -32.30102567454513 -32.30102567454513 -32.30102567454513 0.0 0.0 0.0 390.891549632017 0.0010927543251593353 46.907363769512465 0.001031958361163079 32.30102567454513 0.2676488242861163 1.90947920136057E-6 3.0836959892193025 390.891549632017
3.085438737252373 0.31373171935412264 NaN -18465.389522894635  -32.376421908280385 -32.376421908280385 -32.376421908280385 0.0 0.0 0.0 390.95088486966466 0.0010927293732598555 46.97219306646118 0.0010318111992597316 32.376421908280385 0.26964680958480014 1.9197194212920147E-6 3.085438737252373 390.95088486966466
3.087181485285496 0.3135546143347259 NaN -18465.383123469615  -32.45181929985342 -32.45181929985342 -32.45181929985342 0.0 0.0 0.0 391.0106365593542 0.0010927055670903148 47.037043293115104 0.00103166403735638 32.45181929985342 0.27164315190292354 1.9299003160177956E-6 3.087181485285496 391.0106365593542
3.088924233318671 0.3133777091579881 NaN -18465.376723633257  -32.52721785710779 -32.52721785710779 -32.52721785710779 0.0 0.0 0.0 391.07080406704273 0.0010926829040474643 47.10191452205174 0.0010315168754530238 32.52721785710779 0.2736378542834814 1.9400221916859584E-6 3.088924233318671 391.07080406704273
3.0906669813518985 0.3132010034858508 NaN -18465.3703233864  -32.60261758787261 -32.60261758787261 -32.60261758787261 0.0 0.0 0.0 391.13138676157115 0.0010926613815792608 47.16680682574868 0.0010313697135496632 32.60261758787261 0.2756309197627559 1.9500853526251683E-6 3.0906669813518985 391.13138676157115
3.0924097293851776 0.3130244969810176 NaN -18465.363922729874  -32.678018499962484 -32.678018499962484 -32.678018499962484 0.0 0.0 0.0 391.19238401465213 0.0010926409970919103 47.23172027658409 0.0010312225516462983 32.678018499962484 0.2776223513703328 1.9600901013576534E-6 3.0924097293851776 391.19238401465213
3.0941524774185085 0.31284818930695196 NaN -18465.357521664497  -32.753420601177766 -32.753420601177766 -32.753420601177766 0.0 0.0 0.0 391.2537952008579 0.0010926217480708592 47.29665494683764 0.0010310753897429291 32.753420601177766 0.2796121521291236 1.970036738612052E-6 3.0941524774185085 391.2537952008579
3.095895225451892 0.3126720801278751 NaN -18465.351120191106  -32.828823899304545 -32.828823899304545 -32.828823899304545 0.0 0.0 0.0 391.31561969760804 0.0010926036319134688 47.36161090869101 0.0010309282278395551 32.828823899304545 0.2816003250553827 1.9799255633361403E-6 3.095895225451892 391.31561969760804
3.0976379734853263 0.31249616910876415 NaN -18465.344718310516  -32.90422840211467 -32.90422840211467 -32.90422840211467 0.0 0.0 0.0 391.3778568851574 0.0010925866460778895 47.42658823422858 0.0010307810659361772 32.90422840211467 0.28358687315872383 1.989756872709443E-6 3.0976379734853263 391.3778568851574
3.099380721518813 0.3123204559153493 NaN -18465.338316023546  -32.979634117365975 -32.979634117365975 -32.979634117365975 0.0 0.0 0.0 391.4405061465843 0.0010925707880087422 47.49158699543825 0.0010306339040327948 32.979634117365975 0.28557179944214484 1.999530962155776E-6 3.099380721518813 391.4405061465843
3.1011234695523506 0.3121449402141126 NaN -18465.33191333101  -33.055041052802245 -33.055041052802245 -33.055041052802245 0.0 0.0 0.0 391.5035668677781 0.0010925560551464986 47.55660726421185 0.001030486742129408 33.055041052802245 0.2875551069020391 2.009248125355629E-6 3.1011234695523506 391.5035668677781
3.1028662175859396 0.31196962167228515 NaN -18465.325510233724  -33.13044921615338 -33.13044921615338 -33.13044921615338 0.0 0.0 0.0 391.56703843742787 0.0010925424449554364 47.621649112346134 0.0010303395802260169 33.13044921615338 0.28953679852822084 2.018908654258496E-6 3.1028662175859396 391.56703843742787
