# initial state: 6.1224942204124115 g/cc, 293 K, 0.0014217600995446189 MJ/kg
#rho v/v0 up us e p T s csqv cv gamma alphavol uc phi
#g/cc - km/s km/s MJ/kg GPa K MJ/kg.K (km/s)^2 - 1/K km/s deg
9.036754000249482 0.677510333936653 2.7535435173633838 8.538393031243682 3.8134696378201705 143.9450636128789 2910.41785552706 -0.5174996882467725 85.53839491426409 5.444515348280084E-4 1.1151744217768198 7.854679508868896E-7 22.798062362391825 40.20283412486966
9.188920120083194 0.6662909395665723 2.9203557557248296 8.751203074713692 4.286424961420112 156.47039793469793 3310.76672041744 -0.8403764468639393 86.5758547315305 5.516900816585036E-4 1.0980581147435602 7.614812917213509E-7 23.440421832528223 39.64420686505417
9.34939438230869 0.6548546322955044 3.0949612679453002 8.96712387748204 4.806289414470676 169.91707780771225 3766.18644508649 -1.2545300722097268 87.63910373346906 5.597621812261144E-4 1.080840994123545 7.383868507355667E-7 24.057457077146125 39.11341877267949
9.517313132433225 0.6433007021223348 3.276691519319892 9.186145133494705 5.376978643821319 184.28818054157787 4284.25242155532 -1.7798078944111226 88.6180921460123 5.633408451959672E-4 1.0579717777390143 7.066568438907998E-7 24.67729762822422 38.57935733642791
9.690540184906338 0.6318011280680312 3.463566110055175 9.406780884149827 5.9992105996383955 199.47713127223858 4873.58209138824 -2.4419672539655983 89.48650398116028 5.578434122410056E-4 1.0251159744591736 6.594468248219664E-7 25.305050959225337 38.03887776200385
9.86760807662938 0.6204638624544723 3.6546053800741647 9.629136776562605 6.677245340771477 215.45492848382742 5543.97828708643 -3.2682622601029365 90.75457802919689 5.468632792421169E-4 0.9846815268674253 6.013040363906399E-7 25.825580769986374 37.61784522216075
10.0 0.6122494220412412 3.7968596440199325 9.792015434271686 7.209499754652949 227.62775210718655 6096.57749270395 -4.008205535877959 120.13584583309958 5.517792144421823E-4 0.9852290689537361 4.5251183603280184E-7 21.61453640514831 43.13903258837321
10.039696280867705 0.6098286291867049 3.8504991763568306 9.868738365735634 7.419107259551241 232.65224257907897 6306.59229111922 -4.2855843295277785 119.06663656271995 5.164000413032398E-4 0.9171881553675806 3.962178576474754E-7 22.00567572336044 42.68571955055696
10.193256387738233 0.6006416386992227 4.053542375880401 10.15013774264631 8.233442859168724 251.9040859295559 7174.1093248954 -5.508899764495793 120.77628759617431 5.300577610210014E-4 0.9011455749849112 3.8799267632754863E-7 22.79644044494958 42.014043145166575
10.364143145471289 0.5907380990861454 4.277223151217146 10.451066032939764 9.169333698084317 273.68503134534916 8160.95955307383 -6.963162742420137 122.42109674389253 5.366650943174092E-4 0.8740158266812019 3.696859770627337E-7 23.644481222503984 41.30085568582593
10.551921447269962 0.5802255305830057 4.519256520329888 10.765915627518938 10.226013568326815 297.8835334568673 9283.5581130314 -8.696621000637801 123.57664471476548 5.560186905729066E-4 0.8420709488617738 3.5906256290309125E-7 24.57559881260817 40.50143804668502
10.94981827476234 0.5591411717328522 5.022766726707018 11.393140852933913 12.58313740574304 350.3603766830262 11795.952961057 -12.835441196788452 126.4022447597325 5.897740055809469E-4 0.8035725005877784 3.424120146854947E-7 26.288687777239492 39.11509555754905
11.413591638268937 0.5364213487263849 5.5998355035417315 12.079580213965839 15.577694667562529 414.1480318721807 14988.2733069933 -18.538277514959905 129.67989176368462 6.33518911041879E-4 0.7677961478241617 3.2863252439940954E-7 28.027661442067252 37.783888100158265
11.939308196909746 0.5128014219447906 6.250476519912105 12.829422747625097 19.390376633456285 490.96294742606057 19044.5263275276 -26.397637038099315 133.53828921210194 6.887525621460955E-4 0.7358387236799655 3.178783098495658E-7 29.788486316317428 36.52028067598563
12.5132408119403 0.48928125914193604 6.970817356855765 13.649033801156428 24.262006662015168 582.5243346764212 24198.5167744884 -37.24401889278503 138.17854638130564 7.572891880423217E-4 0.7085252382970013 3.1031777956301653E-7 31.603774280714386 35.326887899559715
