#rho T p e s c^2 cv gamma alpha
0.0 0.0 0.0 4.64722013 NaN NaN 5.422568187371874E-4 NaN NaN
1.01099999E-4 0.0 -1.28873E-6 4.64722013 NaN -0.008498635720525253 5.422568187371874E-4 0.6667122382861167 -420.76836787937526
1.11251997E-4 0.0 -1.50432004E-6 4.64595985 NaN -0.03092941150338409 5.422568187371874E-4 0.666720288134975 -105.06769882694942
1.22422003E-4 0.0 -1.75598996E-6 4.64462996 NaN -0.03281060924134228 5.422567793461734E-4 0.6667392351686823 -90.00926747906271
1.34714996E-4 0.0 -2.04976004E-6 4.64320993 NaN -0.03480261264159807 5.422962491423334E-4 0.6667051496978682 -77.11566711395328
1.48242005E-4 0.0 -2.39267001E-6 4.64171982 NaN -0.036919421655224535 5.422567793461734E-4 0.6667698074930588 -66.06246078830445
1.63126999E-4 0.0 -2.79295E-6 4.64012003 NaN -0.0391631800879066 5.422962491423334E-4 0.6667401105942131 -56.596475537669974
1.79506998E-4 0.0 -3.26019995E-6 4.63844013 NaN -0.041543954558552 5.422962491423334E-4 0.6667614714970648 -48.486169837653385
1.97531001E-4 0.0 -3.80561005E-6 4.63665009 NaN -0.044069403110817064 5.422962491423369E-4 0.6667883662495951 -41.53863122272631
2.17366003E-4 0.0 -4.44226998E-6 4.63474989 NaN -0.046747882155905814 5.422962491423334E-4 0.6668141072593907 -35.5867084079988
2.39191999E-4 0.0 -5.18543993E-6 4.63273001 NaN -0.049589748493022494 5.423356795474795E-4 0.6668001380584396 -30.487745053086883
2.63208989E-4 0.0 -6.05293008E-6 4.63059998 NaN -0.052605093749755576 5.423356795474795E-4 0.6668390012695795 -26.11924706648747
2.89638003E-4 0.0 -7.06556011E-6 4.62833023 NaN -0.05580196239341759 5.423732585749655E-4 0.6668347283308654 -22.377494637685007
3.18720995E-4 0.0 -8.2475899E-6 4.62592983 NaN -0.059194705161803696 5.423751493436465E-4 0.6668811648523847 -19.171438465442737
3.50724004E-4 0.0 -9.62736976E-6 4.62338018 NaN -0.06279448938775109 5.423732585749655E-4 0.6669408690074092 -16.42474273782199
3.85941006E-4 0.0 -1.12380003E-5 4.62066984 NaN -0.06661040779669705 5.424145797487926E-4 0.6669525904768994 -14.072242200812116
4.24694008E-4 0.0 -1.31180004E-5 4.61780024 NaN -0.07066001356990663 5.424521193852612E-4 0.6669773388852233 -12.056538544364036
