#rho T p e s c^2 cv gamma alpha
0.0 0.0 0.0 3.969857 0.0 NaN 6.504866723994424E-5 NaN NaN
2.145E-5 0.0 -1.4243070000000001E-8 3.969857 0.0 -4.2377820031351695E-4 6.504866723994424E-5 0.6382080827184685 -4567.039777235121
4.29E-5 0.0 -4.317691E-8 3.9692860000000003 0.0 -0.0031613382719276007 6.482806980971105E-5 0.6396406230944748 -305.75309898823457
1.0725E-4 0.0 -1.87049E-7 3.968057 0.0 -0.0035610458574887676 6.455232302192418E-5 0.6415290817682551 -108.43097353510377
2.145E-4 0.0 -5.670265E-7 3.966558 0.0 -0.006460330231239912 6.437308760985932E-5 0.6428356251444354 -29.862231798976765
4.29E-4 0.0 -1.718903E-6 3.9642850000000003 0.0 -0.012602747008408261 6.42352142159567E-5 0.6439434215352144 -7.650650754584934
0.0010725 0.0 -7.44655E-6 3.959391 0.0 -0.014204939354703594 6.408355348267484E-5 0.6455867425746964 -2.7155918980718035
0.002145 0.0 -2.257371E-5 3.953424 0.0 -0.025764819318010872 6.398704210694667E-5 0.6471899141582543 -0.749323542461573
0.00429 0.0 -6.843064000000001E-5 3.944378 0.0 -0.05024728867144721 6.39732547675613E-5 0.6486430954103093 -0.1925015904037126
0.010725 0.0 -2.964518E-4 3.9248950000000002 0.0 -0.05671077837187594 6.402840412511501E-5 0.6513776203698862 -0.06857133451460565
0.02145 0.0 -8.986727E-4 3.901136 0.0 -0.07715307550068877 6.4180064858403E-5 0.6540877668697113 -0.025366213249484012
0.032175 0.0 -0.0017192820000000001 3.881904 0.0 -0.13847353704685195 6.43179382522995E-5 0.6561784053745279 -0.009472589275829581
0.053625 0.0 -0.00389318 3.8499630000000002 0.0 -0.1649443390488705 6.456611036130953E-5 0.6595098971780597 -0.004814167772564805
0.0858 0.0 -0.008258396 3.810543 0.0 -0.2125530270888967 6.488321916727089E-5 0.6636124889418403 -0.002360980268916594
0.1287 0.0 -0.01579941 3.76636 0.0 -0.319626424254277 6.524168999140057E-5 0.668398005676085 -0.0010600811803287123
0.2145 0.0 -0.03577646 3.692978 0.0 -0.35831095866528306 6.587590760331714E-5 0.6767614971884638 -5.800626025848064E-4
0.32175 0.0 -0.06844498 3.616415 0.0 -0.557785771015132 6.655148723340817E-5 0.6868448633519925 -2.5470087264288174E-4
0.53625 0.0 -0.1549873 3.489256 0.0 -0.6705209978218599 6.775098576029611E-5 0.7075545537084162 -1.3332017068814055E-4
0.858 0.0 -0.3287626 3.332328 0.0 -0.8765628114367869 6.943304116582488E-5 0.7429954213115398 -6.859334717132755E-5
1.287 0.0 -0.6289543000000001 3.156437 0.0 -1.0839133003746015 7.180446354083005E-5 0.8022592700011942 -4.1294583826200324E-5
1.716 0.0 -0.9965716 3.002987 0.0 -1.374520779343774 7.410694921888391E-5 0.8707215265354904 -2.7357072616333586E-5
2.145 0.0 -1.424123 2.864322 0.0 -1.7013971031462771 7.614747544854237E-5 0.9421925771735283 -1.9659035297265127E-5
2.68125 0.0 -2.0350360000000003 2.705801 0.0 -1.952980436391659 7.864298387805254E-5 1.0400912785204453 -1.562054691268131E-5
3.2175 0.0 -2.7240420000000003 2.5595760000000003 0.0 -2.2877489597047607 8.126257836206162E-5 1.1492334532715482 -1.2687379636920472E-5
3.75375 0.0 -3.485415 2.4228520000000002 0.0 -2.6313366846754795 8.403383357936481E-5 1.2694114744976717 -1.0799778051123369E-5
4.29 0.0 -4.314487 2.2937790000000002 0.0 -3.2260495101945983 8.694296219056451E-5 1.399747308405725 -8.793378219843625E-6
5.3625 0.0 -6.159893 2.053743 0.0 -3.689649435898502 9.316105225526192E-5 1.6862975217273597 -7.939920925167274E-6
6.435 0.0 -8.230459 1.832614 0.0 -4.5082120531905 9.969625112591149E-5 1.988717961612372 -6.834380229227086E-6
7.5075 0.0 -10.494390000000001 1.626382 0.0 -5.339205692984406 1.0605221458449622E-4 2.290481229638788 -6.0600259759573136E-6
8.58 0.0 -12.9108 1.4326050000000001 0.0 -6.127719074227722 1.1136034024947487E-4 2.5695281978555817 -5.442492039807624E-6
9.6525 0.0 -15.42167 1.249853 0.0 -6.788391824372169 1.1421431950311474E-4 2.79885359557018 -4.878586685472464E-6
10.725 0.0 -17.94224 1.077449 0.0 -7.193608077504477 1.125874134551458E-4 2.9403856001945963 -4.2909164214250395E-6
11.7975 0.0 -20.34982 0.9153509000000001 0.0 -7.295238865549031 1.0782940263180881E-4 3.0153770655619896 -3.7778901360872233E-6
12.87 0.0 -22.47116 0.7641020000000001 0.0 -7.728750995493697 1.0211868665665414E-4 3.067111090927389 -3.148812964167698E-6
13.9425 0.0 -25.476670000000002 0.5668745000000001 0.0 -7.816338660804693 9.555315563934513E-5 3.0968090326667292 -2.715285110614817E-6
15.015 0.0 -27.12685 0.4319502 0.0 -6.75572781694729 8.82238060198555E-5 3.104408861648381 -2.7000215074183044E-6
16.0875 0.0 -27.949920000000002 0.309351 0.0 -5.568046889731954 8.028919220116437E-5 3.089856989640619 -2.769516926135237E-6
17.16 0.0 -27.55739 0.201045 0.0 -4.184691040144462 7.19740478153204E-5 3.0532366317666138 -3.060241565996486E-6
17.69625 0.0 -26.75429 0.1530149 0.0 -2.613025083321155 6.775925816393162E-5 3.0265612223637213 -4.434996508714042E-6
18.2325 0.0 -25.45044 0.1095463 0.0 -1.2063757805429811 6.355274091617701E-5 2.9943109133782864 -8.651717833822161E-6
18.76875 0.0 -23.562630000000002 0.0710467 0.0 0.43636352308454285 5.939447935628572E-5 2.956691087799075 2.1442145710072276E-5
