Ariadne V0.5
WXMaths V0.8
WXCloud V0.5
#state rho e tau(6) p c^2 T s cv gamma alphavol
1.0E-10 293.0 1.0E-10 5.285452730878187  -1.3310391295561851E-11 -1.3310391295561851E-11 -1.3310391295561851E-11 0.0 0.0 0.0 1.3310391295561851E-11 0.1693228423995702 293.0 0.014355112192005037 0.0018304641534103406 0.27205158730158524 2.9410129866518214E7
1.778279E-10 293.0 1.778279E-10 5.278984599433428  -2.36701962751023E-11 -2.36701962751023E-11 -2.36701962751023E-11 0.0 0.0 0.0 2.36701962751023E-11 0.17016330131369511 293.0 0.014071157809254014 0.0017892787099585933 0.2783178902932231 1.6457100285297219E7
3.162278E-10 293.0 3.162278E-10 5.272516479823733  -4.209359667988669E-11 -4.209359667988669E-11 -4.209359667988669E-11 0.0 0.0 0.0 4.209359667988669E-11 0.1710449594469538 293.0 0.01378720342650299 0.0017481174789956725 0.28487695348618186 9206988.579326732
5.623413E-10 293.0 5.623413E-10 5.266049360214039  -7.485733944538874E-11 -7.485733944538874E-11 -7.485733944538874E-11 0.0 0.0 0.0 7.485733944538874E-11 0.17197132753601738 293.0 0.013503239162102613 0.0017069562480327301 0.2917537161949164 5149709.867886961
1.0E-9 293.0 1.0E-9 5.259584228769279  -1.3312453544224112E-10 -1.3312453544224112E-10 -1.3312453544224112E-10 0.0 0.0 0.0 1.3312453544224112E-10 0.17294719230187433 293.0 0.01321926477935159 0.0016657708045810045 0.2989767144393727 2879645.9516577055
1.778279E-9 293.0 1.778279E-9 5.2531201091595845  -2.3674931482530693E-10 -2.3674931482530693E-10 -2.3674931482530693E-10 0.0 0.0 0.0 2.3674931482530693E-10 0.17397582569333506 293.0 0.012935280514951212 0.001624609573618062 0.3065648466002017 1609839.4111280814
3.162278E-9 293.0 3.162278E-9 5.246658001384954  -4.2104488514951214E-10 -4.2104488514951214E-10 -4.2104488514951214E-10 0.0 0.0 0.0 4.2104488514951214E-10 0.17506248132991245 293.0 0.01265128613220019 0.0015834725551439465 0.31454599370126834 899707.9791455939
5.623413E-9 293.0 5.623413E-9 5.240198881775259  -7.488235666603715E-10 -7.488235666603715E-10 -7.488235666603715E-10 0.0 0.0 0.0 7.488235666603715E-10 0.17621435601130306 293.0 0.012367271749449167 0.0015423113241810043 0.32296323774080865 502671.04546998977
1.0E-8 293.0 1.0E-8 5.233742774000629  -1.331819981680831E-9 -1.331819981680831E-9 -1.331819981680831E-9 0.0 0.0 0.0 1.331819981680831E-9 0.17743747037009422 293.0 0.01208323748504879 0.0015011743057068887 0.3318435483870954 280749.6112936406
1.778279E-8 293.0 1.778279E-8 5.227291666225999  -2.3688135802958768E-9 -2.3688135802958768E-9 -2.3688135802958768E-9 0.0 0.0 0.0 2.3688135802958768E-9 0.17874022016085017 293.0 0.011799163220648409 0.0014600372872327517 0.34123302115693 156744.68017121573
3.162278E-8 293.0 3.162278E-8 5.220845570286434  -4.213479153478124E-9 -4.213479153478124E-9 -4.213479153478124E-9 0.0 0.0 0.0 4.213479153478124E-9 0.18013262499406754 293.0 0.011515058956248032 0.001418924481247441 0.35117342449691674 87475.91622338034
5.623413E-8 293.0 5.623413E-8 5.214407474346868  -7.495196241045013E-9 -7.495196241045013E-9 -7.495196241045013E-9 0.0 0.0 0.0 7.495196241045013E-9 0.18162274319807586 293.0 0.011230894691847654 0.001377811675262109 0.3617224544343307 48797.22420155034
1.0E-7 293.0 1.0E-7 5.207978390242367  -1.3334017214353165E-8 -1.3334017214353165E-8 -1.3334017214353165E-8 0.0 0.0 0.0 1.3334017214353165E-8 0.18323632833826747 293.0 0.010946670545797923 0.001336723081765582 0.3729350818721897 27205.900514356847
1.778279E-7 293.0 1.778279E-7 5.201572341643059  -2.3724750123386845E-8 -2.3724750123386845E-8 -2.3724750123386845E-8 0.0 0.0 0.0 2.3724750123386845E-8 0.1839326534042093 293.0 0.01066237639974819 0.001295707125735449 0.384637603998726 15237.013487557746
3.162278E-7 293.0 3.162278E-7 5.195292766446333  -4.20788703871577E-8 -4.20788703871577E-8 -4.20788703871577E-8 0.0 0.0 0.0 4.20788703871577E-8 0.18455123296013484 293.0 0.010378753673906201 0.0012556596692574128 0.39492185073326447 8497.009644960419
5.623413E-7 293.0 5.623413E-7 5.189276043374252  -7.456608230343092E-8 -7.456608230343092E-8 -7.456608230343092E-8 0.0 0.0 0.0 7.456608230343092E-8 0.1852043366730223 293.0 0.010096933788479697 0.0012173555119730861 0.4043193130373217 4725.96804618755
1.0E-6 293.0 1.0E-6 5.183582160591753  -1.321584067485049E-7 -1.321584067485049E-7 -1.321584067485049E-7 0.0 0.0 0.0 1.321584067485049E-7 0.1861473465907353 293.0 0.009817096554107648 0.0011807704413936857 0.4137613550146557 2624.5723441143073
1.258925E-6 293.0 1.258925E-6 5.181396284419264  -1.661980608813346E-7 -1.661980608813346E-7 -1.661980608813346E-7 0.0 0.0 0.0 1.661980608813346E-7 0.18636319201092844 293.0 0.009705703529052565 0.001166702985399875 0.4175260651565571 2076.27035647637
1.584893E-6 293.0 1.584893E-6 5.1792655147623545  -2.0897912191375513E-7 -2.0897912191375513E-7 -2.0897912191375513E-7 0.0 0.0 0.0 2.0897912191375513E-7 0.18675914947036693 293.0 0.009594622882719547 0.001152853441805267 0.42136092977301587 1641.1433959119188
