Ariadne V0.5
WXMaths V0.8
WXCloud V0.5
# Isentrope
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
12.219073034021001 0.29329463266164807 19.4246127996004 84.90020723023049  -2420.2584812469877 -2420.2584812469877 -2420.2584812469877 0.0 0.0 0.0 1311.8734422050015 8.920897939605806E-4 685.2632874510647 0.0010426520410587298 2420.2584812469877 0.6616206902920634 8.238587333061709E-8 12.219073034021001 84.90020723023049
12.2222987660411 0.2932172257919577 19.43152266969961 84.95250209295658  -2422.0439627537207 -2422.0439627537207 -2422.0439627537207 0.0 0.0 0.0 1311.6046063126003 8.917054959138921E-4 685.3166019903651 0.0010425862422612897 2422.0439627537207 0.661577008281308 8.234708783833895E-8 12.2222987660411 84.95250209295658
12.22552449806121 0.29313985977021895 19.438430985024088 85.0048079049706  -2423.8295319166355 -2423.8295319166355 -2423.8295319166355 0.0 0.0 0.0 1311.346239192911 8.913293835710284E-4 685.3698918639345 0.0010425204434638493 2423.8295319166355 0.661533365845234 8.230833403616864E-8 12.22552449806121 85.0048079049706
12.22875023008133 0.29306253456410686 19.445337746259515 85.05712464933058  -2425.615188651093 -2425.615188651093 -2425.615188651093 0.0 0.0 0.0 1311.0983265763134 8.909614442594684E-4 685.4231570954104 0.001042454644666409 2425.615188651093 0.6614897629556515 8.226961188729863E-8 12.22875023008133 85.05712464933058
12.231975962101458 0.29298525014133064 19.452242954091172 85.10945230911494  -2427.400932872528 -2427.400932872528 -2427.400932872528 0.0 0.0 0.0 1310.8608542091476 8.906016653219489E-4 685.4763977084018 0.0010423888458689682 2427.400932872528 0.6614461995844026 8.22309213549767E-8 12.231975962101458 85.10945230911494
12.2352016941216 0.29290800646963344 19.459146609203945 85.16179086742261  -2429.1867644964445 -2429.1867644964445 -2429.1867644964445 0.0 0.0 0.0 1310.633807853692 8.902500341164424E-4 685.5296137264904 0.0010423230470715272 2429.1867644964445 0.6614026757033579 8.219226240250565E-8 12.2352016941216 85.16179086742261
12.23842742614175 0.2928308035167925 19.46604871228229 85.21414030737276  -2430.9726834384146 -2430.9726834384146 -2430.9726834384146 0.0 0.0 0.0 1310.4171732882312 8.899065380162089E-4 685.5828051732285 0.0010422572482740862 2430.9726834384146 0.6613591912844203 8.215363499324368E-8 12.23842742614175 85.21414030737276
12.241653158161908 0.2927536412506191 19.47294926401027 85.2665006121049  -2432.75868961408 -2432.75868961408 -2432.75868961408 0.0 0.0 0.0 1310.2109363068844 8.89571164409655E-4 685.6359720721404 0.001042191449476645 2432.75868961408 0.6613157462995221 8.211503909060385E-8 12.241653158161908 85.2665006121049
12.244878890182076 0.29267651963895824 19.479848265071542 85.31887176477892  -2434.544782939155 -2434.544782939155 -2434.544782939155 0.0 0.0 0.0 1310.0150827197385 8.892439007004354E-4 685.6891144467226 0.0010421256506792035 2434.544782939155 0.6612723407206259 8.20764746580541E-8 12.244878890182076 85.31887176477892
12.248104622202254 0.2925994386496889 19.48674571614935 85.37125374857492  -2436.3309633294202 -2436.3309633294202 -2436.3309633294202 0.0 0.0 0.0 1309.8295983526832 8.889247343073202E-4 685.7422323204441 0.0010420598518817617 2436.3309633294202 0.6612289745197258 8.203794165911721E-8 12.248104622202254 85.37125374857492
12.251330354222443 0.29252239825072385 19.49364161792654 85.42364654669328  -2438.1172307007278 -2438.1172307007278 -2438.1172307007278 0.0 0.0 0.0 1309.6544690475034 8.886136526642631E-4 685.7953257167443 0.0010419940530843198 2438.1172307007278 0.6611856476688442 8.199944005737064E-8 12.251330354222443 85.42364654669328
12.254556086242644 0.2924453984100097 19.500535971085544 85.47605014235461  -2439.903584968999 -2439.903584968999 -2439.903584968999 0.0 0.0 0.0 1309.4896806617799 8.883106432203201E-4 685.8483946590355 0.0010419282542868777 2439.903584968999 0.6611423601400355 8.19609698164465E-8 12.254556086242644 85.47605014235461
12.25778181826285 0.2923684390955269 19.50742877630838 85.52846451879961  -2441.690026050219 -2441.690026050219 -2441.690026050219 0.0 0.0 0.0 1309.335219068998 8.880156934397301E-4 685.9014391707021 0.0010418624554894354 2441.690026050219 0.6610991119053837 8.192253090003144E-8 12.25778181826285 85.52846451879961
12.261007550283068 0.2922915202752894 19.514320034276682 85.58088965928927  -2443.4765538604497 -2443.4765538604497 -2443.4765538604497 0.0 0.0 0.0 1309.1910701582717 8.877287908016958E-4 685.9544592750999 0.0010417966566919929 2443.4765538604497 0.6610559029370028 8.188412327186644E-8 12.261007550283068 85.58088965928927
12.264233282303296 0.29221464191734475 19.521209745671666 85.63332554710472  -2445.2631683158193 -2445.2631683158193 -2445.2631683158193 0.0 0.0 0.0 1309.0572198346617 8.874499228006281E-4 686.0074549955576 0.0010417308578945504 2445.2631683158193 0.661012733207037 8.184574689574675E-8 12.264233282303296 85.63332554710472
12.267459014323535 0.29213780398977435 19.528097911174147 85.68577216554714  -2447.0498693325235 -2447.0498693325235 -2447.0498693325235 0.0 0.0 0.0 1308.9336540188167 8.871790769458622E-4 686.0604263553752 0.0010416650590971072 2447.0498693325235 0.6609696026876609 8.180740173552188E-8 12.267459014323535 85.68577216554714
12.270684746343784 0.292061006460693 19.53498453146453 85.73822949793782  -2448.8366568268284 -2448.8366568268284 -2448.8366568268284 0.0 0.0 0.0 1308.8203586472328 8.869162407618569E-4 686.113373377826 0.0010415992602996642 2448.8366568268284 0.6609265113510785 8.176908775509543E-8 12.270684746343784 85.73822949793782
12.273910478364042 0.2919842492982492 19.541869607222818 85.7906975276181  -2450.623530715067 -2450.623530715067 -2450.623530715067 0.0 0.0 0.0 1308.7173196720455 8.866614017880273E-4 686.1662960861538 0.0010415334615022209 2450.623530715067 0.6608834591695243 8.173080491842504E-8 12.273910478364042 85.7906975276181
12.277136210384311 0.29190753247062456 19.548753139128614 85.84317623794936  -2452.410490913643 -2452.410490913643 -2452.410490913643 0.0 0.0 0.0 1308.6245230610937 8.864145475787912E-4 686.2191945035761 0.0010414676627047773 2452.410490913643 0.6608404461152632 8.169255318952225E-8 12.277136210384311 85.84317623794936
12.280361942404587 0.29183085594603464 19.555635127861105 85.89566561231298  -2454.197537339026 -2454.197537339026 -2454.197537339026 0.0 0.0 0.0 1308.5419547979004 8.861756657035516E-4 686.2720686532821 0.0010414018639073336 2454.197537339026 0.660797472160589 8.165433253245243E-8 12.280361942404587 85.89566561231298
12.283587674424874 0.2917542196927279 19.56251557409909 85.94816563411034  -2455.984669907759 -2455.984669907759 -2455.984669907759 0.0 0.0 0.0 1308.4696008815845 8.859447437466214E-4 686.3249185584333 0.0010413360651098898 2455.984669907759 0.6607545372778258 8.16161429113345E-8 12.283587674424874 85.94816563411034
12.28681340644517 0.2916776236789864 19.569394478520955 86.00067628676274  -2457.7718885364475 -2457.7718885364475 -2457.7718885364475 0.0 0.0 0.0 1308.4074473269177 8.857217693072666E-4 686.3777442421639 0.0010412702663124456 2457.7718885364475 0.6607116414393284 8.157798429034118E-8 12.28681340644517 86.00067628676274
12.290039138465476 0.29160106787312545 19.576271841804687 86.05319755371147  -2459.5591931417703 -2459.5591931417703 -2459.5591931417703 0.0 0.0 0.0 1308.355480164296 8.855067299996783E-4 686.4305457275801 0.0010412044675150013 2459.5591931417703 0.66066878461748 8.153985663369862E-8 12.290039138465476 86.05319755371147
12.29326487048579 0.29152455224349355 19.583147664627866 86.10572941841761  -2461.346583640471 -2461.346583640471 -2461.346583640471 0.0 0.0 0.0 1308.313685439619 8.852996134528758E-4 686.4833230377607 0.0010411386687175569 2461.346583640471 0.6606259667846943 8.150175990568636E-8 12.29326487048579 86.10572941841761
12.296490602506115 0.2914480767584726 19.59002194766767 86.15827186436222  -2463.134059949363 -2463.134059949363 -2463.134059949363 0.0 0.0 0.0 1308.2820492144513 8.85100407310829E-4 686.5360761957568 0.0010410728699201122 2463.134059949363 0.660583187913415 8.146369407063736E-8 12.296490602506115 86.15827186436222
12.29971633452645 0.2913716413864774 19.596894691600877 86.21082487504616  -2464.9216219853283 -2464.9216219853283 -2464.9216219853283 0.0 0.0 0.0 1308.2605575658401 8.849090992323105E-4 686.5888052245928 0.0010410070711226673 2464.9216219853283 0.6605404479761149 8.142565909293759E-8 12.29971633452645 86.21082487504616
12.302942066546795 0.2912952460959561 19.603765897103866 86.26338843399009  -2466.7092696653153 -2466.7092696653153 -2466.7092696653153 0.0 0.0 0.0 1308.2491965862978 8.847256768908804E-4 686.6415101472644 0.0010409412723252224 2466.7092696653153 0.6604977469452966 8.138765493702639E-8 12.302942066546795 86.26338843399009
12.306167798567149 0.2912188908553898 19.610635564852608 86.31596252473449  -2468.4970029063415 -2468.4970029063415 -2468.4970029063415 0.0 0.0 0.0 1308.2479523839474 8.845501279749949E-4 686.6941909867409 0.001040875473527777 2468.4970029063415 0.6604550847934932 8.1349681567396E-8 12.306167798567149 86.31596252473449
12.309393530587512 0.29114257563329277 19.617503695522668 86.36854713083959  -2470.28482162549 -2470.28482162549 -2470.28482162549 0.0 0.0 0.0 1308.2568110823279 8.843824401878503E-4 686.7468477659634 0.0010408096747303315 2470.28482162549 0.660412461493266 8.13117389485916E-8 12.309393530587512 86.36854713083959
12.312619262607885 0.2910663003982121 19.624370289789223 86.42114223588538  -2472.0727257399158 -2472.0727257399158 -2472.0727257399158 0.0 0.0 0.0 1308.2757588204208 8.842226012474008E-4 686.799480507847 0.001040743875932886 2472.0727257399158 0.6603698770172067 8.127382704521111E-8 12.312619262607885 86.42114223588538
12.31584499462827 0.2909900651187279 19.631235348327042 86.47374782347154  -2473.860715166838 -2473.860715166838 -2473.860715166838 0.0 0.0 0.0 1308.3047817526613 8.840705988863625E-4 686.8520892352783 0.00104067807713544 2473.860715166838 0.6603273313379364 8.123594582190533E-8 12.31584499462827 86.47374782347154
12.319070726648663 0.2909138697634533 19.638098871810488 86.52636387721746  -2475.648789823544 -2475.648789823544 -2475.648789823544 0.0 0.0 0.0 1308.3438660489594 8.839264208522276E-4 686.9046739711168 0.001040612278337994 2475.648789823544 0.6602848244281053 8.119809524337764E-8 12.319070726648663 86.52636387721746
12.322296458669065 0.2908377143010342 19.644960860913528 86.57899038076215  -2477.4369496273885 -2477.4369496273885 -2477.4369496273885 0.0 0.0 0.0 1308.3929978945107 8.83790054907111E-4 686.9572347381952 0.0010405464795405477 2477.4369496273885 0.6602423562603934 8.116027527438396E-8 12.322296458669065 86.57899038076215
12.32552219068948 0.2907615987001493 19.651821316309736 86.63162731776436  -2479.225194495797 -2479.225194495797 -2479.225194495797 0.0 0.0 0.0 1308.452163490005 8.836614888279107E-4 687.0097715593189 0.001040480680743101 2479.225194495797 0.6601999268075103 8.112248587973263E-8 12.32552219068948 86.63162731776436
12.328747922709901 0.2906855229295101 19.658680238672265 86.68427467190223  -2481.0135243462546 -2481.0135243462546 -2481.0135243462546 0.0 0.0 0.0 1308.5213490513447 8.835407104060848E-4 687.0622844572662 0.0010404148819456545 2481.0135243462546 0.6601575360421944 8.10847270242844E-8 12.328747922709901 86.68427467190223
12.331973654730332 0.29060948695786093 19.66553762867389 86.73693242687371  -2482.801939096321 -2482.801939096321 -2482.801939096321 0.0 0.0 0.0 1308.6005408099143 8.834277074478557E-4 687.1147734547881 0.0010403490831482076 2482.801939096321 0.6601151839372134 8.104699867295218E-8 12.331973654730332 86.73693242687371
12.335199386750771 0.2905334907539787 19.672393486986973 86.7896005663962  -2484.59043866362 -2484.59043866362 -2484.59043866362 0.0 0.0 0.0 1308.6897250123475 8.833224677740276E-4 687.1672385746089 0.0010402832843507605 2484.59043866362 0.6600728704653651 8.100930079070116E-8 12.335199386750771 86.7896005663962
12.338425118771223 0.2904575342866729 19.679247814283492 86.84227907420669  -2486.379022965844 -2486.379022965844 -2486.379022965844 0.0 0.0 0.0 1308.7888879205414 8.832249792199912E-4 687.2196798394253 0.0010402174855533134 2486.379022965844 0.6600305955994752 8.097163334254845E-8 12.338425118771223 86.84227907420669
12.341650850791686 0.29038161752478586 19.686100611235013 86.89496793406161  -2488.1676919207516 -2488.1676919207516 -2488.1676919207516 0.0 0.0 0.0 1308.898015811726 8.831352296357764E-4 687.2720972719077 0.001040151686755866 2488.1676919207516 0.6599883593124001 8.093399629356324E-8 12.341650850791686 86.89496793406161
12.344876582812155 0.2903057404371923 19.692951878512694 86.94766712973684  -2489.9564454461643 -2489.9564454461643 -2489.9564454461643 0.0 0.0 0.0 1309.0170949783678 8.830532068859719E-4 687.3244908946991 0.0010400858879584182 2489.9564454461643 0.6599461615770243 8.08963896088666E-8 12.344876582812155 86.94766712973684
12.348102314832635 0.29022990299279955 19.69980161678732 87.00037664502781  -2491.745283459977 -2491.745283459977 -2491.745283459977 0.0 0.0 0.0 1309.14611172812 8.82978898849683E-4 687.3768607304161 0.0010400200891609705 2491.745283459977 0.659904002366262 8.085881325363129E-8 12.348102314832635 87.00037664502781
12.351328046853125 0.29015410516054735 19.706649826729254 87.05309646374931  -2493.5342058801475 -2493.5342058801475 -2493.5342058801475 0.0 0.0 0.0 1309.2850523839468 8.829122934206253E-4 687.4292068016476 0.0010399542903635226 2493.5342058801475 0.6598618816530558 8.08212671930818E-8 12.351328046853125 87.05309646374931
12.354553778873623 0.2900783469094079 19.713496509008475 87.10582656973553  -2495.3232126247003 -2495.3232126247003 -2495.3232126247003 0.0 0.0 0.0 1309.4339032839034 8.828533785069489E-4 687.4815291309569 0.0010398884915660742 2495.3232126247003 0.6598197994103783 8.078375139249421E-8 12.354553778873623 87.10582656973553
12.357779510894131 0.29000262820838585 19.720341664294562 87.15856694684008  -2497.1123036117283 -2497.1123036117283 -2497.1123036117283 0.0 0.0 0.0 1309.5926507812924 8.828021420313569E-4 687.5338277408791 0.0010398226927686258 2497.1123036117283 0.6597777556112303 8.074626581719617E-8 12.357779510894131 87.15856694684008
12.36100524291465 0.2899269490265181 19.727185293256692 87.2113175789359  -2498.901478759389 -2498.901478759389 -2498.901478759389 0.0 0.0 0.0 1309.761281244541 8.827585719310054E-4 687.5861026539237 0.001039756893971177 2498.901478759389 0.659735750228642 8.070881043256654E-8 12.36100524291465 87.2113175789359
12.364230974935177 0.28985130933287406 19.734027396563643 87.26407844991516  -2500.6907379859067 -2500.6907379859067 -2500.6907379859067 0.0 0.0 0.0 1309.9397810571727 8.827226561574795E-4 687.638353892573 0.0010396910951737282 2500.6907379859067 0.6596937832356723 8.067138520403573E-8 12.364230974935177 87.26407844991516
12.367456706955714 0.28977570909655515 19.740867974883805 87.31684954368949  -2502.4800812095723 -2502.4800812095723 -2502.4800812095723 0.0 0.0 0.0 1310.1281366179185 8.826943826768734E-4 687.6905814792825 0.0010396252963762794 2502.4800812095723 0.6596518546054091 8.06339900970852E-8 12.367456706955714 87.31684954368949
12.37068243897626 0.2897001482866952 19.747707028885166 87.36963084418966  -2504.269508348744 -2504.269508348744 -2504.269508348744 0.0 0.0 0.0 1310.3263343405154 8.826737394696324E-4 687.7427854364818 0.0010395594975788301 2504.269508348744 0.6596099643109692 8.059662507724755E-8 12.37068243897626 87.36963084418966
12.373908170996815 0.2896246268724602 19.754544559235313 87.42242233536572  -2506.059019321842 -2506.059019321842 -2506.059019321842 0.0 0.0 0.0 1310.534360653799 8.8266071453062E-4 687.7949657865728 0.0010394936987813807 2506.059019321842 0.6595681123254985 8.055929011010652E-8 12.373908170996815 87.42242233536572
12.37713390301738 0.28954914482304817 19.76138056660145 87.47522400118699  -2507.8486140473588 -2507.8486140473588 -2507.8486140473588 0.0 0.0 0.0 1310.7522020016788 8.826552958690946E-4 687.8471225519315 0.001039427899983931 2507.8486140473588 0.6595262986221712 8.052198516129667E-8 12.37713390301738 87.47522400118699
12.380359635037957 0.28947370210768936 19.768215051650373 87.52803582564196  -2509.638292443848 -2509.638292443848 -2509.638292443848 0.0 0.0 0.0 1310.9798448431181 8.826574715086915E-4 687.8992557549076 0.0010393621011864813 2509.638292443848 0.6594845231741902 8.048471019650341E-8 12.380359635037957 87.52803582564196
12.383585367058542 0.28939829869564604 19.77504801504848 87.58085779273824  -2511.4280544299318 -2511.4280544299318 -2511.4280544299318 0.0 0.0 0.0 1311.2172756520324 8.826672294873391E-4 687.9513654178237 0.0010392963023890314 2511.4280544299318 0.6594427859547872 8.044746518146299E-8 12.383585367058542 87.58085779273824
12.386811099079138 0.28932293455621244 19.781879457461784 87.63368988650261  -2513.217899924295 -2513.217899924295 -2513.217899924295 0.0 0.0 0.0 1311.464480917331 8.826845578572881E-4 688.0034515629767 0.0010392305035915811 2513.217899924295 0.6594010869372235 8.041025008196225E-8 12.386811099079138 87.63368988650261
12.39003683109974 0.28924760965871493 19.788709379555893 87.68653209098096  -2515.0078288456903 -2515.0078288456903 -2515.0078288456903 0.0 0.0 0.0 1311.7214471429859 8.827094446851612E-4 688.0555142126362 0.0010391647047941308 2515.0078288456903 0.6593594260947877 8.037306486383868E-8 12.39003683109974 87.68653209098096
12.393262563120354 0.28917232397251164 19.79553778199603 87.73938439023831  -2516.7978411129375 -2516.7978411129375 -2516.7978411129375 0.0 0.0 0.0 1311.9881608478527 8.827418780518097E-4 688.1075533890464 0.0010390989059966803 2516.7978411129375 0.6593178034007976 8.03359094929801E-8 12.393262563120354 87.73938439023831
12.396488295140976 0.2890970774669927 19.802364665447012 87.79224676835874  -2518.587936644919 -2518.587936644919 -2518.587936644919 0.0 0.0 0.0 1312.2646085657332 8.827818460523594E-4 688.1595691144245 0.0010390331071992295 2518.587936644919 0.6592762188285998 8.029878393532486E-8 12.396488295140976 87.79224676835874
12.399714027161608 0.28902187011158004 19.809190030573273 87.8451192094453  -2520.3781153605837 -2520.3781153605837 -2520.3781153605837 0.0 0.0 0.0 1312.55077684534 8.828293367961787E-4 688.2115614109618 0.0010389673084017787 2520.3781153605837 0.6592346723515689 8.026168815686153E-8 12.399714027161608 87.8451192094453
12.402939759182248 0.2889467018757274 19.81601387803884 87.89800169762015  -2522.1683771789467 -2522.1683771789467 -2522.1683771789467 0.0 0.0 0.0 1312.8466522503174 8.828843384068916E-4 688.2635303008228 0.0010389015096043275 2522.1683771789467 0.6591931639431082 8.022462212362892E-8 12.402939759182248 87.89800169762015
12.406165491202898 0.2888715727289203 19.822836208507365 87.95089421702438  -2523.9587220190874 -2523.9587220190874 -2523.9587220190874 0.0 0.0 0.0 1313.1522213591213 8.8294683902228E-4 688.3154758061463 0.0010388357108068761 2523.9587220190874 0.6591516935766497 8.018758580171591E-8 12.406165491202898 87.95089421702438
12.40939122322356 0.2887964826406759 19.82965702264209 88.00379675181809  -2525.749149800152 -2525.749149800152 -2525.749149800152 0.0 0.0 0.0 1313.4674707650993 8.830168267943436E-4 688.367397949045 0.0010387699120094247 2525.749149800152 0.6591102612256535 8.015057915726142E-8 12.40939122322356 88.00379675181809
12.412616955244228 0.28872143158054336 19.83647632110586 88.05670928618024  -2527.5396604413486 -2527.5396604413486 -2527.5396604413486 0.0 0.0 0.0 1313.7923870764791 8.830942898892859E-4 688.4192967516047 0.0010387041132119729 2527.5396604413486 0.6590688668636082 8.011360215645435E-8 12.412616955244228 88.05670928618024
12.415842687264911 0.28864641951810305 19.84329410456115 88.10963180430886  -2529.3302538619564 -2529.3302538619564 -2529.3302538619564 0.0 0.0 0.0 1314.1269569162505 8.831792164874189E-4 688.4711722358863 0.001038638314414521 2529.3302538619564 0.6590275104640307 8.007665476553333E-8 12.415842687264911 88.10963180430886
12.4190684192856 0.2885714464229673 19.850110373670006 88.16256429042065  -2531.12092998131 -2531.12092998131 -2531.12092998131 0.0 0.0 0.0 1314.4711669222047 8.832715947831919E-4 688.5230244239239 0.001038572515617069 2531.12092998131 0.6589861920004664 8.003973695078686E-8 12.4190684192856 88.16256429042065
12.422294151306296 0.2884965122647798 19.856925129094115 88.21550672875135  -2532.911688718816 -2532.911688718816 -2532.911688718816 0.0 0.0 0.0 1314.825003746975 8.833714129852164E-4 688.5748533377248 0.0010385067168196167 2532.911688718816 0.6589449114464888 8.000284867855315E-8 12.422294151306296 88.21550672875135
12.425519883327004 0.28842161701321584 19.863738371494758 88.2684591035555  -2534.702529993947 -2534.702529993947 -2534.702529993947 0.0 0.0 0.0 1315.1884540578426 8.834786593161141E-4 688.6266589992719 0.0010384409180221642 2534.702529993947 0.6589036687756994 7.996598991521974E-8 12.425519883327004 88.2684591035555
12.42874561534772 0.28834676063798215 19.87055010153282 88.32142139910641  -2536.4934537262347 -2536.4934537262347 -2536.4934537262347 0.0 0.0 0.0 1315.561504536923 8.835933220126571E-4 688.6784414305214 0.0010383751192247115 2536.4934537262347 0.6588624639617284 7.99291606272238E-8 12.42874561534772 88.32142139910641
12.43197134736845 0.2882719431088169 19.87736031986881 88.37439359969626  -2538.2844598352813 -2538.2844598352813 -2538.2844598352813 0.0 0.0 0.0 1315.9441418809986 8.83715389325634E-4 688.7302006534032 0.0010383093204272586 2538.2844598352813 0.6588212969782339 7.989236078105196E-8 12.43197134736845 88.37439359969626
12.435197079389186 0.28819716439548976 19.88416902716282 88.42737568963584  -2540.0755482407476 -2540.0755482407476 -2540.0755482407476 0.0 0.0 0.0 1316.336352801562 8.838448495198806E-4 688.7819366898224 0.0010382435216298054 2540.0755482407476 0.6587801677989021 7.985559034324003E-8 12.435197079389186 88.42737568963584
12.43842281140993 0.2881224244678017 19.890976224074567 88.48036765325485  -2541.866718862362 -2541.866718862362 -2541.866718862362 0.0 0.0 0.0 1316.7381240248412 8.839816908742954E-4 688.8336495616564 0.0010381777228323523 2541.866718862362 0.658739076397447 7.981884928037312E-8 12.43842281140993 88.48036765325485
12.441648543430686 0.2880477232955849 19.89778191126338 88.53336947490162  -2543.657971619919 -2543.657971619919 -2543.657971619919 0.0 0.0 0.0 1317.1494422916458 8.841259016817163E-4 688.8853392907589 0.0010381119240348987 2543.657971619919 0.6586980227476116 7.978213755908543E-8 12.441648543430686 88.53336947490162
12.44487427545145 0.287973060848703 19.904586089388182 88.5863811389432  -2545.4493064332737 -2545.4493064332737 -2545.4493064332737 0.0 0.0 0.0 1317.5702943574797 8.842774702490054E-4 688.9370058989565 0.0010380461252374451 2545.4493064332737 0.6586570068231656 7.974545514606019E-8 12.44487427545145 88.5863811389432
12.448100007472222 0.2878984370970508 19.911388759107517 88.63940262976524  -2547.2407232223477 -2547.2407232223477 -2547.2407232223477 0.0 0.0 0.0 1318.0006669924655 8.844363848969856E-4 688.9886494080506 0.0010379803264399913 2547.2407232223477 0.6586160285979079 7.97088020080296E-8 12.448100007472222 88.63940262976524
12.451325739493004 0.2878238520105542 19.918189921079538 88.69243393177216  -2549.032221907127 -2549.032221907127 -2549.032221907127 0.0 0.0 0.0 1318.4405469813123 8.846026339604128E-4 689.0402698398168 0.0010379145276425373 2549.032221907127 0.6585750880456647 7.967217811177466E-8 12.451325739493004 88.69243393177216
12.454551471513795 0.28774930555917044 19.924989575962005 88.74547502938687  -2550.8238024076604 -2550.8238024076604 -2550.8238024076604 0.0 0.0 0.0 1318.8899211233486 8.84776205787997E-4 689.0918672160045 0.001037848728845083 2550.8238024076604 0.6585341851402903 7.96355834241253E-8 12.454551471513795 88.74547502938687
12.457777203534596 0.28767479771288773 19.93178772441229 88.79852590705092  -2552.6154646440623 -2552.6154646440623 -2552.6154646440623 0.0 0.0 0.0 1319.3487762324069 8.849570887423105E-4 689.1434415583384 0.0010377829300476289 2552.6154646440623 0.6584933198556662 7.95990179119599E-8 12.457777203534596 88.79852590705092
12.461002935555406 0.2876003284417254 19.938584367087373 88.85158654922445  -2554.4072085365087 -2554.4072085365087 -2554.4072085365087 0.0 0.0 0.0 1319.8170991369198 8.851452711998575E-4 689.1949928885169 0.0010377171312501742 2554.4072085365087 0.6584524921657031 7.956248154220565E-8 12.461002935555406 88.85158654922445
12.464228667576226 0.28752589771573384 19.945379504643846 88.90465694038609  -2556.1990340052416 -2556.1990340052416 -2556.1990340052416 0.0 0.0 0.0 1320.294876679847 8.853407415510147E-4 689.2465212282139 0.0010376513324527193 2556.1990340052416 0.6584117020443385 7.952597428183808E-8 12.464228667576226 88.90465694038609
12.467454399597058 0.2874515055049943 19.952173137737915 88.95773706503307  -2557.9909409705674 -2557.9909409705674 -2557.9909409705674 0.0 0.0 0.0 1320.7820957186213 8.855434881999853E-4 689.2980265990757 0.0010375855336552644 2557.9909409705674 0.6583709494655375 7.948949609788129E-8 12.467454399597058 88.95773706503307
12.470680131617895 0.28737715177961937 19.958965267025384 89.01082690768098  -2559.782929352851 -2559.782929352851 -2559.782929352851 0.0 0.0 0.0 1321.2787431252088 8.857534995648429E-4 689.3495090227253 0.0010375197348578094 2559.782929352851 0.6583302344032941 7.945304695740766E-8 12.470680131617895 89.01082690768098
12.473905863638741 0.2873028365097521 19.96575589316168 89.06392645286398  -2561.574999072526 -2561.574999072526 -2561.574999072526 0.0 0.0 0.0 1321.7848057860294 8.859707640774652E-4 689.4009685207595 0.0010374539360603538 2561.574999072526 0.6582895568316289 7.941662682753779E-8 12.473905863638741 89.06392645286398
12.477131595659598 0.2872285596655666 19.972545016801845 89.11703568513467  -2563.367150050091 -2563.367150050091 -2563.367150050091 0.0 0.0 0.0 1322.3002706019354 8.861952701835142E-4 689.4524051147491 0.0010373881372628985 2563.367150050091 0.6582489167245901 7.938023567544042E-8 12.477131595659598 89.11703568513467
12.480357327680464 0.2871543212172679 19.979332638600525 89.17015458906403  -2565.159382206101 -2565.159382206101 -2565.159382206101 0.0 0.0 0.0 1322.825124488218 8.864270063424386E-4 689.50381882624 0.0010373223384654428 2565.159382206101 0.6582083140562541 7.934387346833247E-8 12.480357327680464 89.17015458906403
12.48358305970134 0.2870801211350917 19.986118759211983 89.2232831492415  -2566.9516954611818 -2566.9516954611818 -2566.9516954611818 0.0 0.0 0.0 1323.3593543746451 8.866659610274977E-4 689.5552096767533 0.0010372565396679868 2566.9516954611818 0.6581677488007248 7.930754017347867E-8 12.48358305970134 89.2232831492415
12.486808791722225 0.28700595938930445 19.992903379290087 89.2764213502748  -2568.744089736018 -2568.744089736018 -2568.744089736018 0.0 0.0 0.0 1323.902947205286 8.869121227256242E-4 689.6065776877837 0.0010371907408705306 2568.744089736018 0.6581272209321337 7.927123575819191E-8 12.486808791722225 89.2764213502748
12.49003452374312 0.28693183595020355 19.999686499488323 89.32956917679006  -2570.536564951358 -2570.536564951358 -2570.536564951358 0.0 0.0 0.0 1324.4558899386639 8.871654799375367E-4 689.6579228808014 0.0010371249420730744 2570.536564951358 0.6580867304246394 7.923496018983266E-8 12.49003452374312 89.32956917679006
12.493260255764024 0.28685775078811665 20.006468120459793 89.3827266134317  -2572.3291210280145 -2572.3291210280145 -2572.3291210280145 0.0 0.0 0.0 1325.0181695475587 8.874260211775849E-4 689.7092452772515 0.0010370591432756178 2572.3291210280145 0.6580462772524285 7.919871343580922E-8 12.493260255764024 89.3827266134317
12.496485987784938 0.28678370387340246 20.013248242857202 89.43589364486245  -2574.1217578868627 -2574.1217578868627 -2574.1217578868627 0.0 0.0 0.0 1325.5897730191948 8.876937349738904E-4 689.7605448985529 0.0010369933444781612 2574.1217578868627 0.6580058613897144 7.916249546357757E-8 12.496485987784938 89.43589364486245
12.499711719805859 0.2867096951764501 20.020026867332874 89.48907025576328  -2575.9144754488393 -2575.9144754488393 -2575.9144754488393 0.0 0.0 0.0 1326.1706873550884 8.879686098682256E-4 689.8118217661004 0.0010369275456807044 2575.9144754488393 0.6579654828107384 7.912630624064119E-8 12.499711719805859 89.48907025576328
12.502937451826792 0.2866357246676792 20.026803994538756 89.54225643083355  -2577.707273634948 -2577.707273634948 -2577.707273634948 0.0 0.0 0.0 1326.7608995710311 8.882506344159975E-4 689.8630759012636 0.0010368617468832471 2577.707273634948 0.6579251414897698 7.909014573455105E-8 12.502937451826792 89.54225643083355
