#state rho e tau(6) p c^2 T s cv gamma alphavol
1.0E-10 1.358339E-34 1.0E-10 0.9696309788202788  1.6512289695612353E-17 1.6512289695612353E-17 1.6512289695612353E-17 0.0 0.0 0.0 -1.6512289695612353E-17 -4.0900033799304393E-7 1.358339E-34 0.9697302163041996 5.9699707186591796E-5 0.6666666666984494 -9.730995575273953E11
2.154435E-10 1.754363E-33 2.154435E-10 0.9696308621760709  5.102048149978012E-17 5.102048149978012E-17 5.102048149978012E-17 0.0 0.0 0.0 -5.102048149978012E-17 -6.091397053991116E-7 1.754363E-33 0.9697300996599917 5.969970718725475E-5 0.6666666667038215 -3.0327082817712415E11
4.641589E-10 2.265847E-32 4.641589E-10 0.9696306752197941  1.6325637646386882E-16 1.6325637646386882E-16 1.6325637646386882E-16 0.0 0.0 0.0 -1.6325637646386882E-16 -9.299213246969754E-7 2.265847E-32 0.9697299127037156 5.969970718634319E-5 0.6666666667445285 -9.220788335208363E10
1.0E-9 2.926453E-31 1.0E-9 0.9696303755678447  5.359005674879604E-16 5.359005674879604E-16 5.359005674879604E-16 0.0 0.0 0.0 -5.359005674879604E-16 -1.444067367863299E-6 2.926453E-31 0.9697296130517691 5.969970719098389E-5 0.6666666667620677 -2.7560905872815403E10
2.154435E-9 3.77966E-30 2.154435E-9 0.9696298952881649  1.7905410925973694E-15 1.7905410925973694E-15 1.7905410925973694E-15 0.0 0.0 0.0 -1.7905410925973694E-15 -2.2681363360879432E-6 3.77966E-30 0.969729132772094 5.969970719098389E-5 0.6666666669262827 -8.144761849888157E9
4.641589E-9 4.881618E-29 4.641589E-9 0.9696291255002102  6.053704063860639E-15 6.053704063860639E-15 6.053704063860639E-15 0.0 0.0 0.0 -6.053704063860639E-15 -3.588946819307864E-6 4.881618E-29 0.9697283629841507 5.9699707200762515E-5 0.6666666672018702 -2.389171013972933E9
1.0E-8 6.304853E-28 1.0E-8 0.9696278916906084  2.062568583712857E-14 2.062568583712857E-14 2.062568583712857E-14 0.0 0.0 0.0 -2.062568583712857E-14 -5.705930556707832E-6 6.304853E-28 0.9697271291745767 5.96997072139388E-5 0.6666666679578351 -6.975164610019076E8
2.154435E-8 8.14303E-27 2.154435E-8 0.9696259141506816  7.062294414824836E-14 7.062294414824836E-14 7.062294414824836E-14 0.0 0.0 0.0 -7.062294414824836E-14 -9.09901425459093E-6 8.14303E-27 0.9697251516347141 5.969970725504217E-5 0.6666666696186182 -2.0302672221466753E8
4.641589E-8 1.051713E-25 4.641589E-8 0.9696227445674936  2.425764076555467E-13 2.425764076555467E-13 2.425764076555467E-13 0.0 0.0 0.0 -2.425764076555467E-13 -1.4537418711351081E-5 1.051713E-25 0.9697219820516767 5.969970734636457E-5 0.6666666735693355 -5.898301469088141E7
1.0E-7 1.358339E-24 1.0E-7 0.9696176643865003  8.348586482365101E-13 8.348586482365101E-13 8.348586482365101E-13 0.0 0.0 0.0 -8.348586482365101E-13 -2.3254046358315567E-5 1.358339E-24 0.9697169018710358 5.969970755594201E-5 0.6666666828947416 -1.711521745198282E7
2.154435E-7 1.754363E-23 2.154435E-7 0.9696095219141071  2.8768607672806964E-12 2.8768607672806964E-12 2.8768607672806964E-12 0.0 0.0 0.0 -2.8768607672806964E-12 -3.722498269572268E-5 1.754363E-23 0.9697087593994711 5.969970804263584E-5 0.6666667048290575 -4962643.439042561
4.641589E-7 2.265847E-22 4.641589E-7 0.9695964712328676  9.921189252912835E-12 9.921189252912835E-12 9.921189252912835E-12 0.0 0.0 0.0 -9.921189252912835E-12 -5.961747343191553E-5 2.265847E-22 0.9696957087201747 5.9699709195850394E-5 0.666666756164676 -1438271.1390742343
1.0E-6 2.926453E-21 1.0E-6 0.9695755537123883  3.4231104588358705E-11 3.4231104588358705E-11 3.4231104588358705E-11 0.0 0.0 0.0 -3.4231104588358705E-11 -8.232060154710066E-5 2.926453E-21 0.9696747912042543 5.9699711892761516E-5 0.6666668767077999 -483473.3920782989
1.258925E-6 6.304853E-21 1.258925E-6 0.9695670981292681  4.9637105311926014E-11 4.9637105311926014E-11 4.9637105311926014E-11 0.0 0.0 0.0 -4.9637105311926014E-11 -8.578531341860146E-5 6.304853E-21 0.9696663356234501 5.969971326383836E-5 0.666666937950415 -368526.1945896893
1.584893E-6 1.358339E-20 1.584893E-6 0.9695573570361693  7.197845520703856E-11 7.197845520703856E-11 7.197845520703856E-11 0.0 0.0 0.0 -7.197845520703856E-11 -9.8815396828153E-5 1.358339E-20 0.9696565945333433 5.96997150322787E-5 0.6666670170740687 -254130.42396896504
1.995262E-6 2.926453E-20 1.995262E-6 0.9695461350342713  1.0437759531486392E-10 1.0437759531486392E-10 1.0437759531486392E-10 0.0 0.0 0.0 -1.0437759531486392E-10 -1.1382641639571835E-4 2.926453E-20 0.9696453725353097 5.969971731914995E-5 0.6666671192347357 -175242.04634826185
2.511886E-6 6.304853E-20 2.511886E-6 0.9695332069709288  1.5136300825680785E-10 1.5136300825680785E-10 1.5136300825680785E-10 0.0 0.0 0.0 -1.5136300825680785E-10 -1.311195347773833E-4 6.304853E-20 0.9696324444769577 5.9699720280249025E-5 0.6666672510969638 -120840.93943712163
3.162278E-6 1.358339E-19 3.162278E-6 0.9695183134574832  2.1950230571860863E-10 2.1950230571860863E-10 2.1950230571860863E-10 0.0 0.0 0.0 -2.1950230571860863E-10 -1.6696213167600858E-4 1.358339E-19 0.9696175509699577 5.9699724093750954E-5 0.6666674215244682 -75381.28372705111
