#rho T p e s c^2 cv gamma alpha
1.0E-6 0.0 -1.129310757479068E-10 2.342608507320186 0.0026511363774665603 2.0460732008328875E-7 2.380649267981381E-4 0.5981818181820172 6.959971456520243E8
1.168911E-6 0.0 -1.4396798217685272E-10 2.3428461222151364 0.0026295529147040402 2.0460732008328875E-7 2.35518777848634E-4 0.6047671028149488 5.955402041023158E8
1.366353E-6 0.0 -1.9762561425861443E-10 2.342696814767633 0.002607307914703985 2.0460732008328875E-7 2.367918523236687E-4 0.6021051456263126 5.099821926067656E8
1.597146E-6 0.0 -2.1656390833863852E-10 2.342674814767633 0.0025851842221514586 2.0460732008328875E-7 2.367918523236687E-4 0.60201470394243 4.362225061091034E8
1.866921E-6 0.0 -2.3205807765751286E-10 2.342782122215193 0.002563452451941409 2.0460732008328875E-7 2.3551877784806863E-4 0.6049561847595546 3.729944348963708E8
2.182265E-6 0.0 -2.5775728198605613E-10 2.3427631222151932 0.002541860989178834 2.0460732008328875E-7 2.3551877784806863E-4 0.6034147139844374 3.1828251465945816E8
2.550874E-6 0.0 -3.359055124126112E-10 2.3427441222151932 0.0025201482189688403 2.0460732008328875E-7 2.3551877784806863E-4 0.6047741686596677 2.7290318096739864E8
2.981746E-6 0.0 -4.518997899426757E-10 2.3427211222151367 0.0024980315264162586 2.0460732008328875E-7 2.35518777848634E-4 0.6053228272689632 2.336795881166487E8
3.485396E-6 0.0 -5.020475302362907E-10 2.34282542966264 0.0024759078338637323 2.0460732008328875E-7 2.3424570337359925E-4 0.6085485289752213 1.998911447130122E8
4.074118E-6 0.0 -5.477199045196365E-10 2.3429317371101437 0.002454047756206209 2.0460732008328875E-7 2.329726288985645E-4 0.611591021436656 1.709272206489756E8
4.762282E-6 0.0 -6.133395735208263E-10 2.34278342966264 0.002432456293443634 2.0460732008328875E-7 2.3424570337359925E-4 0.6079703148526586 1.4615636472541893E8
5.566685E-6 0.0 -7.85835996180191E-10 2.3428907371101437 0.002410869830681114 2.0460732008328875E-7 2.329726288985645E-4 0.6113261499964332 1.2504319446787408E8
6.50696E-6 0.0 -9.81859408021627E-10 2.342866737110087 0.0023888884455760618 2.0460732008328875E-7 2.3297262889912987E-4 0.6115519785413374 1.0701359940925136E8
7.606059E-6 0.0 -1.1138378103118954E-9 2.342843737110087 0.0023670383679185386 2.0460732008328875E-7 2.3297262889912987E-4 0.6113906326570623 9.152565041604336E7
8.890807E-6 0.0 -1.4015487587532972E-9 2.342948044557647 0.00234519329026096 2.0460732008328875E-7 2.316995544235298E-4 0.6147849195178384 7.830437988566048E7
1.039256E-5 0.0 -1.6071154678556997E-9 2.3429230445575904 0.002323349212603437 2.0460732008328875E-7 2.3169955442409515E-4 0.6144505574863051 6.695275212450054E7
1.214798E-5 0.0 -1.954205919794131E-9 2.343026352005094 0.0023016424423933876 2.0460732008328875E-7 2.304264799490604E-4 0.61775043171813 5.7269080173262246E7
1.419991E-5 0.0 -2.365072883515667E-9 2.343000352005094 0.0022795507498408617 2.0460732008328875E-7 2.304264799490604E-4 0.6176601282715818 4.8986362718474664E7
1.659844E-5 0.0 -2.809453596435905E-9 2.342974352005094 0.0022578539796308124 2.0460732008328875E-7 2.304264799490604E-4 0.6173781278334263 4.188853627714858E7
1.94021E-5 0.0 -3.5461613621859935E-9 2.342946352005094 0.00223590459452576 2.0460732008328875E-7 2.304264799490604E-4 0.6175500567362198 3.584550025488191E7
2.267933E-5 0.0 -4.184987460217948E-9 2.3430456594525975 0.002214085516868237 2.0460732008328875E-7 2.291534054740257E-4 0.6205846664983692 3.064615325482253E7
2.651012E-5 0.0 -5.224682749839814E-9 2.3428883520050374 0.0021921481317631847 2.0460732008328875E-7 2.3042647994962577E-4 0.6171103151644839 2.6215752642669085E7
3.098798E-5 0.0 -6.417922024184756E-9 2.342984659452541 0.002170208746658188 2.0460732008328875E-7 2.2915340547459106E-4 0.6204018461341698 2.2422548038310073E7
3.62222E-5 0.0 -7.866025397836827E-9 2.343078966900101 0.002148538976448083 2.0460732008328875E-7 2.2788033099899096E-4 0.6236645701623055 1.9176172298503403E7
4.234053E-5 0.0 -1.0034165754286928E-8 2.3429156594525975 0.0021264822838956126 2.0460732008328875E-7 2.291534054740257E-4 0.6202620095271386 1.6406805909165908E7
4.949232E-5 0.0 -1.2274647994913265E-8 2.3428776594525975 0.002104688206238089 2.0460732008328875E-7 2.291534054740257E-4 0.6198941573162521 1.4027648644028362E7
5.785213E-5 0.0 -1.5732827243795015E-8 2.342964966900101 0.002082902128580566 2.0460732008328875E-7 2.2788033099899096E-4 0.6233866550827925 1.2001176478148272E7
6.7624E-5 0.0 -1.9687268618726415E-8 2.3429209669000444 0.0020608594360279845 2.0460732008328875E-7 2.2788033099955632E-4 0.6231713708459684 1.0263424968611812E7
7.904645E-5 0.0 -2.4894149586254395E-8 2.343001274347548 0.0020392126658179354 2.0460732008328875E-7 2.266072565245216E-4 0.6264983678597742 8777891.721417295
