#rho e p t s csqv cv gamma alphavol st
1.0000000000000751E-10 4.90499280745427 -4.881403180369125E-13 -11.627009961677686 0.0 -0.00816644404082008 6.286208848362942E-4 0.6683364820415681 -5.1445925375755745E8 1.0000000000000751E-10 -11.627009961677686
1.7782794100378607E-10 4.905212755620048 -8.42246077133838E-13 -11.258860613823344 0.0 -0.007915383835966405 6.297129448678627E-4 0.6686226226793697 -2.991243088474052E8 1.7782794100378607E-10 -11.258860613823344
3.1622776601627464E-10 4.905433633548107 -1.4517239296043953E-12 -10.88746625281783 0.0 -0.007675685064250113 6.309943632592744E-4 0.6689571159062478 -1.7390281428878388E8 3.1622776601627464E-10 -10.88746625281783
5.623413251904752E-10 4.905655600711393 -2.4994282452723136E-12 -10.512419400030922 0.0 -0.007452538232531746 6.324979739424902E-4 0.6693478805238798 -1.0101987307943109E8 5.623413251904752E-10 -10.512419400030922
9.999999999988046E-10 4.905878843479151 -4.297971740760677E-12 -10.133273327273855 0.0 -0.007194509298321091 6.342623040434022E-4 0.6698040395479559 -5.90493994470076E7 9.999999999988046E-10 -10.133273327273855
1.7782794100404018E-9 4.906103579425558 -7.380736650707551E-12 -9.749541864084676 0.0 -0.00697440907912295 6.363325611644843E-4 0.6703360690444922 -3.439294125667019E7 1.7782794100404018E-9 -9.749541864084676
3.1622776601678286E-9 4.906330062058255 -1.2655718316668928E-11 -9.360700753197307 0.0 -0.006709748231571845 6.387617917267592E-4 0.6709559525868997 -2.019885335070295E7 3.1622776601678286E-9 -9.360700753197307
5.62341325189967E-9 4.906558586029483 -2.1664612079828396E-11 -8.966190877126792 0.0 -0.006465396139950297 6.416122400707874E-4 0.6716773358807444 -1.1853270492591826E7 5.62341325189967E-9 -8.966190877126792
1.0000000000008375E-8 4.90678949263663 -3.701721742438481E-11 -8.565424027707195 0.0 -0.006249886140024281 6.449569435632394E-4 0.6725156730379129 -6940024.878258964 1.0000000000008375E-8 -8.565424027707195
1.7782794100397242E-8 4.907023175138335 -6.311595088018921E-11 -8.157792177868032 0.0 -0.006005107533780534 6.488816038092059E-4 0.6734883538447063 -4092368.7838410106 1.7782794100397242E-8 -8.157792177868032
3.1622776601664734E-8 4.907260077622165 -1.0735661618387341E-10 -7.74268966739146 0.0 -0.0057199288752441775 6.534867827658088E-4 0.6746147954999736 -2437261.012216313 3.1622776601664734E-8 -7.74268966739146
5.623413251905091E-8 4.90750081835095 -1.820984236460322E-10 -7.319348229730167 0.0 -0.005507903471593325 6.588904793508204E-4 0.6759164789330472 -1437871.0724529696 5.623413251905091E-8 -7.319348229730167
9.999999999994822E-8 4.907745536388269 -3.079066680114315E-10 -6.88758980016064 0.0 -0.005207451448059895 6.652311529931895E-4 0.6774169030954835 -865373.075482843 9.999999999994822E-8 -6.88758980016064
1.778279410038098E-7 4.907995151795044 -5.18686868259743E-10 -6.446685359358526 0.0 -0.004944489950997021 6.726712713441092E-4 0.6791414255346518 -519567.0527566683 1.778279410038098E-7 -6.446685359358526
3.1622776601675576E-7 4.908249926314306 -8.70001923446978E-10 -5.99631256394423 0.0 -0.004676649745969393 6.814014732642708E-4 0.6811169517828131 -313826.71618449973 3.1622776601675576E-7 -5.99631256394423
5.623413251902923E-7 4.90851019819004 -1.451956136411826E-9 -5.536386659296113 0.0 -0.004403299122659188 6.916454535569295E-4 0.6833714328718331 -190880.76097340582 5.623413251902923E-7 -5.536386659296113
1.0000000000001327E-6 4.908776202210662 -2.408985556494768E-9 -5.066892681072204 0.0 -0.004170830714168783 7.036656946323801E-4 0.685933129724578 -115724.57509705854 1.0000000000001327E-6 -5.066892681072204
1.2589254117945786E-6 4.908884176669382 -2.944304242039422E-9 -4.876496091115769 0.0 -0.004060164598653677 7.090384334011298E-4 0.6870500547940829 -95304.74312462397 1.2589254117945786E-6 -4.876496091115769
1.5848931924598852E-6 4.908992996920265 -3.5944530176771692E-9 -4.68466600962347 0.0 -0.00391628087141031 7.147660442547957E-4 0.688222261710703 -79253.56335025089 1.5848931924598852E-6 -4.68466600962347
1.9952623149677856E-6 4.9091027069334725 -4.382730238878255E-9 -4.4912952054919515 0.0 -0.00380269950387666 7.208719666875613E-4 0.6894513800225073 -65504.294597297914 1.9952623149677856E-6 -4.4912952054919515
2.5118864315099715E-6 4.90921300865112 -5.337317138572774E-9 -4.296720118240046 0.0 -0.003726048242719771 7.273811883171135E-4 0.6907389573564934 -53681.85840009277 2.5118864315099715E-6 -4.296720118240046
3.16227766016669E-6 4.909323986656138 -6.491109793963778E-9 -4.100705065935472 0.0 -0.0035749787890817187 7.343203473061898E-4 0.692086441515948 -44954.42364714093 3.16227766016669E-6 -4.100705065935472
3.981071705533995E-6 4.90943530163144 -7.883943558023034E-9 -3.903545416358611 0.0 -0.0034614282196774805 7.417178411882998E-4 0.6934951618767401 -37327.32183261558 3.981071705533995E-6 -3.903545416358611
5.011872336271872E-6 4.909546811092077 -9.562719335669033E-9 -3.705199763431665 0.0 -0.003348649255325859 7.496039432417814E-4 0.6949663095414944 -31040.30306757145 5.011872336271872E-6 -3.705199763431665
6.309573444801542E-6 4.909658189861127 -1.1583740743000008E-8 -3.5057909813767765 0.0 -0.0032372953320984454 7.58010926267468E-4 0.696500917002152 -25847.279391124597 6.309573444801542E-6 -3.5057909813767765
7.943282347246117E-6 4.909769030902257 -1.4014687192436126E-8 -3.3054454259372505 0.0 -0.003184313307346205 7.669731947311454E-4 0.6980998370802487 -21168.102546894905 7.943282347246117E-6 -3.3054454259372505
