#rho T p e s c^2 cv gamma alpha
7.287759041004639 1.1605 -0.7443958938952477 -0.04579745193331844 -0.04579746687977432 8.65125468436778 5.625907939353027E-9 3.109258301743442 2.774446288024073E-10
7.287759041004639 2.06369325535017 -0.7443957787558073 -0.04579744685203633 -0.045797499264197794 8.710615679244075 3.163680527735862E-8 2.528104292368136 1.2599251636795022E-9
7.287759041004639 3.669823224625404 -0.7443948425694712 -0.045797396039215246 -0.04579761325420205 8.728702795742178 1.779068300494525E-7 2.351026769637608 6.575162406143953E-9
7.287759041004639 6.525971078834001 -0.7443861364447113 -0.04579688791100435 -0.04579808953690004 8.884924716597604 2.7956661322285263E-6 0.8215486569136868 3.5470788116588916E-8
7.287759041004639 11.605 -0.7443011218896957 -0.045782688641864834 -0.045791635821445464 8.729727976355667 5.455402670899366E-6 2.3407638680772616 2.0071956224476678E-7
7.287759041004639 20.6369325535017 -0.743460580492115 -0.04573341581288908 -0.04581298367417202 8.737601116034366 2.7996295263686315E-5 2.2615172126710315 9.942926823403485E-7
7.287759041004639 36.69823224625404 -0.7360496088162808 -0.04528375892437223 -0.045981967507512156 8.736743358362299 8.639793431061792E-5 2.2552700567143815 3.0602600260612356E-6
7.287759041004639 65.25971078834 -0.6954916020289206 -0.04281610617747896 -0.04717253291008832 8.736624610739494 1.515328698798882E-4 2.256828640146614 5.371155829541512E-6
7.287759041004639 116.05 -0.5689072206070106 -0.0351197078912066 -0.052812457011051 8.765040232422193 1.773953866121626E-4 2.2608934201649635 6.278768812700863E-6
7.287759041004639 132.8812547019414 -0.5197108677058191 -0.032133920956187924 -0.0555916102483333 8.781410382211158 1.8566483399410827E-4 2.249190581286407 6.525257152467126E-6
7.287759041004639 152.1536221556417 -0.46105857649712606 -0.028555720052223205 -0.05923222004503319 8.801239304165282 1.9116450597060855E-4 2.2537710854341233 6.717059993192414E-6
7.287759041004639 174.2211479490459 -0.39176951014102657 -0.02433719238593343 -0.06397557033698881 8.826776995055319 1.9608815618088186E-4 2.250821736678295 6.8611403633317754E-6
7.287759041004639 199.4892264979042 -0.31049419041619414 -0.019382421453054112 -0.0700684049201322 8.858162500044129 2.0018711867105473E-4 2.2461509797573114 6.965261496336233E-6
7.287759041004639 228.4220483977707 -0.21568294044965075 -0.013590443201897047 -0.07781587235323503 8.89582725726472 2.0313004758760585E-4 2.24561041620465 7.03603900653248E-6
7.287759041004639 261.5511278990379 -0.10555133801485805 -0.006860931706271062 -0.0875989038352705 8.940845631279737 2.058311915936813E-4 2.2395977804649445 7.0747095571749615E-6
7.287759041004639 295.0 0.006820296884751016 2.3889495734608533E-5 -0.09833990992574577 8.98751019821139 2.0665587029738768E-4 2.240976284428754 7.070524083474727E-6
7.287759041004639 299.4850671601215 0.0219575810042297 9.507549530517506E-4 -0.0998429359906867 8.993846602345414 2.0777866304586467E-4 2.2389074650880216 7.097372687900274E-6
7.287759041004639 342.9207366543052 0.16921514660879045 0.009975760289055287 -0.11509174959044277 9.055885503240782 2.09697124543581E-4 2.2332097029546456 7.095729539062131E-6
7.287759041004639 392.6560771213969 0.338953928651795 0.02040511817320042 -0.1339528920837428 9.128004797382184 2.1134969972780903E-4 2.2272638048035023 7.076254270792602E-6
7.287759041004639 449.6047582441489 0.5343208218095781 0.0324412048283888 -0.1571683448344901 9.211592800422139 2.1266557684512826E-4 2.222535571411913 7.040721767652517E-6
7.287759041004639 514.8129633386086 0.7589375877560226 0.04630874537983751 -0.18562956020453827 9.295895374603434 1.881031704165592E-4 2.1002849286123126 5.831618425220087E-6
7.287759041004639 589.4786084037818 0.9739131818545139 0.0603535899377941 -0.22027256004069315 9.415850205553193 1.792074507288261E-4 1.8585666694754728 4.8537864026566E-6
7.287759041004639 674.9733485967158 1.1814368370441408 0.07567488437849311 -0.2620319580654529 9.618164062578272 1.7712149472499608E-4 1.8169479156023167 4.591214262854742E-6
7.287759041004639 772.8677764058809 1.4110335804736425 0.09301409175730066 -0.31221759686223244 9.857818791107785 1.7541565970066684E-4 1.772902213895 4.328907520170428E-6
7.287759041004639 884.9602744292368 1.6650862109632965 0.11267687124556333 -0.37235076230880776 10.00895065087589 1.7395392545884597E-4 1.7290860551405605 4.1235217432855215E-6
7.287759041004639 1013.310052800787 1.9464317087545495 0.1350038190250674 -0.44424212279875014 10.142892499743118 1.727719648302833E-4 1.6849259856787897 3.938204580480096E-6
7.287759041004639 1160.274978184051 2.2582214372703207 0.16039523794466987 -0.5300153234898126 10.287880582756719 1.7196689894963992E-4 1.6394774781853325 3.760368408380146E-6
7.287759041004639 1328.554889275005 2.603982905423605 0.18933381241050234 -0.6321536083332836 10.445035013070354 1.7149069618944222E-4 1.5934019463726086 3.589731795284883E-6
7.287759041004639 1521.241194547708 2.98769965852707 0.22237772104788955 -0.7535869700717643 10.615269543339874 1.7140496817139448E-4 1.5463491419789386 3.426146524708043E-6
7.287759041004639 1741.873663384572 3.413880961742281 0.26019522234644843 -0.8977531682364591 10.799800696919082 1.7171159602711537E-4 1.4985808614277585 3.269415076199804E-6
7.287759041004639 1994.505453880302 3.8876446944330896 0.30357503029965804 -1.0687018087179525 10.999562953958591 1.7251474970867114E-4 1.449523778278456 3.1194795423493482E-6
