#rho T p e s c^2 cv gamma alpha
1.0E-10 0.0 -2.811416414543686E-17 2.4855787461072767 2.4857409394899936 -1.0244313564541608E-6 1.0608940314986464E-4 0.6667950340113187 -6.905283280902756E11
1.778279410038922E-10 0.0 -9.325362183069434E-17 2.485578311453281 2.4857407210946847 -1.6935898099533508E-6 1.062297903031714E-4 0.6667948643634106 -2.351962204719096E11
3.162277660168379E-10 0.0 -2.792519350648692E-16 2.4855776759833255 2.485740331393828 -2.6656939280612364E-6 1.0638933519995372E-4 0.6667946721219149 -8.415500175679759E10
5.623413251903491E-10 0.0 -7.903968476532699E-16 2.485576756094685 2.4857396908110028 -4.066135508282501E-6 1.0657065217977303E-4 0.6667944543360345 -3.1077620199130795E10
1.0E-9 0.0 -2.1597979890798037E-15 2.4855754344560936 2.485738686590047 -6.070799273352728E-6 1.0677671234012582E-4 0.6667942077239191 -1.1727960372650955E10
1.778279410038922E-9 0.0 -5.763744142395225E-15 2.485573546540489 2.4857371594022313 -8.92621107961592E-6 1.0701089222436447E-4 0.6667939286180201 -4.495235712942191E9
3.162277660168379E-9 0.0 -1.512649819093783E-14 2.4855708617993533 2.485734884604768 -1.2977701057147521E-5 1.0727702915527194E-4 0.6667936128969656 -1.743012104966225E9
5.623413251903491E-9 0.0 -3.9216457610382965E-14 2.485567057349157 2.4857315460222487 -1.870876663977406E-5 1.0757948410670405E-4 0.6667932559929918 -6.818290456472028E8
1.0E-8 0.0 -1.0074555975210804E-13 2.4855616811944907 2.4857266992765314 -2.679608561444187E-5 1.0792321316944464E-4 0.6667928528148804 -2.685557444084967E8
1.778279410038922E-8 0.0 -2.570119528856784E-13 2.4855541008305813 2.485719720508434 -3.818639699779646E-5 1.0831384876034872E-4 0.666792397724057 -1.0635696711224212E8
3.162277660168379E-8 0.0 -6.521344621259428E-13 2.48554343141651 2.485709734682614 -5.4203937308500945E-5 1.0875779191708116E-4 0.6667918844933314 -4.230774252947296E7
5.623413251903491E-8 0.0 -1.6477414189715433E-12 2.4855284354032174 2.4856955153584197 -7.670057049220368E-5 1.0926231718301633E-4 0.6667913062983649 -1.6891248110500645E7
1.0E-7 0.0 -4.149513104946875E-12 2.4855073822767566 2.485675344583501 -1.0826557095389466E-4 1.0983569181795678E-4 0.6667906556406943 -6764607.835600211
1.778279410038923E-7 0.0 -1.0422212079733784E-11 2.485477852573373 2.4856468170583756 -1.5251875518788394E-4 1.1048731125717089E-4 0.6667899243940613 -2716302.8026176943
3.162277660168379E-7 0.0 -2.6122185937909734E-11 2.485436464030085 2.485606566418939 -2.1452006883692824E-4 1.112278530746134E-4 0.6667891037575311 -1093286.8416051094
5.623413251903491E-7 0.0 -6.536242142965522E-11 2.485378488942535 2.485549882676669 -3.0134188522507754E-4 1.1206945194367869E-4 0.6667881842996366 -440976.69939718547
