#rho T p e s c^2 cv gamma alpha
9.0 0.0 -2.4730932813693105 -0.010059411089977837 NaN 0.23966642139688962 6.130729544988918E-5 2.2656654801627103 6.439590409470174E-5
9.04698 0.0 -2.4325850380510805 -0.011493782964882373 NaN 1.6982945203914837 6.130720232441186E-5 2.2656566179145767 9.040427101174861E-6
9.09396 0.0 -2.3241790380510805 -0.012851982289977828 NaN 1.771820931579246 6.130729544988914E-5 2.2539486619435114 8.575971125937703E-6
9.14094 0.0 -2.213876038051072 -0.014134429089977828 NaN 1.8494723331114586 6.130729544988914E-5 2.2423644585531832 8.131668428181785E-6
9.187919 0.0 -2.101476038051072 -0.015341500089977821 NaN 1.930847694178567 6.13072954498891E-5 2.2308989634940346 7.709511912240557E-6
9.234899 0.0 -1.986793038051072 -0.016473448089977836 NaN 2.015010201771492 6.130729544988918E-5 2.219549880704393 7.312530121607274E-6
9.281879 0.0 -1.8696942882419763 -0.0175304320899778 NaN 2.1040592426853815 6.130729544988902E-5 2.208642987463282 6.933360981910903E-6
9.328859 0.0 -1.7499442882419762 -0.01851252708997784 NaN 2.196300034057616 6.130729544988918E-5 2.1975202930854296 6.575440537380181E-6
9.375839 0.0 -1.6273960380510721 -0.019419736089977838 NaN 2.2898851384524117 6.130729544988918E-5 2.1861850415485082 6.2427398411334115E-6
9.422819 0.0 -1.5019900380510722 -0.020251999089977872 NaN 2.3860996601966056 6.130729544988934E-5 2.1752852276762473 5.931423595788596E-6
9.469799 0.0 -1.3736012882419761 -0.021009197089977803 NaN 2.487020188578103 6.130729544988902E-5 2.1648143708047765 5.635244299053857E-6
9.516779 0.0 -1.2420089880892538 -0.021691168089977803 NaN 2.588313711807202 6.130729544988902E-5 2.1538722893302817 5.360745743752359E-6
9.563758 0.0 -1.1072069880892537 -0.02229782084055053 NaN 2.692142860228427 6.130785420275265E-5 2.143272524878933 5.1034848758029955E-6
9.610738 0.0 -0.9690730131083425 -0.0228283828390233 NaN 2.7981446041981743 6.13063641951165E-5 2.1328790507677557 4.862335222071856E-6
9.657718 0.0 -0.8275125131083425 -0.02328368534093237 NaN 2.9058802527337693 6.130822670466186E-5 2.122439173354941 4.636622876377068E-6
9.704698 0.0 -0.6824505131083425 -0.023662375340932372 NaN 3.015253663691083 6.130822670466186E-5 2.1121645422057576 4.425278659116809E-6
9.751678 0.0 -0.5338159131083424 -0.023964525340932373 NaN 3.1261229137736857 6.130822670466186E-5 2.101988909848657 4.227306844703994E-6
9.798658 0.0 -0.3815449131083425 -0.02418981534093237 NaN 3.2383659433228273 6.130822670466186E-5 2.091910852324383 4.041749601831184E-6
9.845638 0.0 -0.2255796856026148 -0.024337905340932373 NaN 3.351826673783113 6.130822670466186E-5 2.0819197161319063 3.867740393992341E-6
9.892617 0.0 -0.06587331310834249 -0.024408465340932307 NaN 3.4663819436685834 6.130822670466153E-5 2.07204211063819 3.7045010561183045E-6
9.939597 0.0 0.09762551191074836 -0.024400772839023234 NaN 3.5817066179318817 6.130636419511618E-5 2.062280587331293 3.551358610179215E-6
9.986577 0.0 0.26494248689165756 -0.024315242839023303 NaN 3.697965326186492 6.13063641951165E-5 2.0526093918484376 3.40747268351364E-6
10.03356 0.0 0.4361255119107462 -0.0241511628390233 NaN 3.8150989049191866 6.13063641951165E-5 2.04296759465199 3.2719464361004825E-6
10.08054 0.0 0.6111869868916575 -0.02390857534093237 NaN 3.9330988692729263 6.130822670466186E-5 2.0334147782177476 3.1443151570720977E-6
10.12752 0.0 0.7901719619489279 -0.02358640534093237 NaN 4.051075932816435 6.130822670466186E-5 2.023892090584803 3.0243539361024084E-6
10.1745 0.0 0.9730729619489279 -0.02318471534093237 NaN 4.169700836051948 6.130822670466186E-5 2.0145469187910368 2.911241063274793E-6
10.22148 0.0 1.159913961948928 -0.0227028328390233 NaN 4.287860043812961 6.13063641951165E-5 2.005348572980989 2.805052857866692E-6
10.26846 0.0 1.3506667117580238 -0.02214140208997787 NaN 4.40871263076954 6.130729544988934E-5 1.9964392872770202 2.70365428766217E-6
10.31544 0.0 1.5454509619489278 -0.02149940108997787 NaN 4.527243074558583 6.130729544988934E-5 1.9870523190253704 2.608554349041654E-6
10.36242 0.0 1.7441549619489363 -0.02077675808997787 NaN 4.646685756661944 6.130729544988934E-5 1.978043639783602 2.5185091476231244E-6
10.4094 0.0 1.9468149619489195 -0.019973232089977838 NaN 4.76614482503848 6.130729544988918E-5 1.9691162769965413 2.433271602726006E-6
10.45638 0.0 2.153426961948936 -0.019088598089977836 NaN 4.885527388501546 6.130729544988918E-5 1.9602691346112566 2.3525293455317694E-6
10.50336 0.0 2.363982961948936 -0.018122651089977838 NaN 5.004782636255774 6.130729544988918E-5 1.9515011361856063 2.2759750397014497E-6
10.55034 0.0 2.578472961948936 -0.017075205089977837 NaN 5.1238170884538965 6.130729544988918E-5 1.94281122445025 2.2033459332773933E-6
10.59732 0.0 2.796882961948936 -0.015946092089977836 NaN 5.241807772339372 6.130729544988918E-5 1.9341983608843039 2.134695967237728E-6
10.6443 0.0 3.019160711758024 -0.014735166089977821 NaN -0.7231429424460978 6.13072954498891E-5 1.9259469353393528 -1.5339641734889228E-5
10.69128 0.0 2.959523331750195 -0.012953178441910181 NaN -0.6844965301460322 6.116283920955091E-5 2.1159798343339338 -1.7684720779895864E-5
10.73826 0.0 2.8998477015514714 -0.011171160793689811 NaN -0.6486817718110021 6.101823396844906E-5 2.305575559140983 -2.0196373054353713E-5
