#rho e p t s csqv cv gamma alphavol st
1.0000000000000007E-10 354371.19644147647 1.5046956397854494E-5 4.230207136112738E7 -4576361.006119506 243824.37861145314 0.005774085683421003 0.62042324153782 146.9244780618873 1.0000000000000007E-10 4.230207136112738E7
1.7782794100389185E-10 354444.7811124971 2.676581123879325E-5 4.231481531345081E7 -4576132.127815676 243898.35683142394 0.00577408568341744 0.620423241536108 82.59664522896136 1.7782794100389185E-10 4.231481531345081E7
3.1622776601683795E-10 354518.4101325274 4.761153666849844E-5 4.2327566946557045E7 -4575903.111562485 243972.3796336773 0.005774085683414213 0.6204232415346002 46.433414459355134 3.1622776601683795E-10 4.2327566946557045E7
5.623413251903495E-10 354592.0835418572 8.469231922612312E-5 4.234032626745701E7 -4575673.957242995 244046.4470746719 0.005774085683411317 0.6204232415332869 26.103503071929655 5.623413251903495E-10 4.234032626745701E7
9.999999999999999E-10 357506.12661825214 1.527501271691887E-4 4.293881953754425E7 -4565386.430649964 249430.02769511988 0.00565513757008862 0.6329284454049258 14.349905918954478 9.999999999999999E-10 4.293881953754425E7
1.7782794100389187E-9 360775.3411138617 2.7595446538896794E-4 4.361785575577736E7 -4554363.496447604 253290.25196656142 0.005661395278307936 0.6322288505251661 7.946562664549009 1.7782794100389187E-9 4.361785575577736E7
3.162277660168378E-9 364176.8857838634 4.986572744645036E-4 4.4318740833440304E7 -4542971.944311159 257274.91060356994 0.0056676529845587804 0.631530800813412 4.399469916958855 3.162277660168378E-9 4.4318740833440304E7
5.6234132519034885E-9 367717.25189731317 9.013206298845437E-4 4.50425465362072E7 -4531193.692253695 261390.10678541858 0.005673910689469079 0.6308342910583182 2.435054254992376 5.6234132519034885E-9 4.50425465362072E7
9.999999999999997E-9 371403.36234074295 0.001629568386549471 4.579041589331341E7 -4519009.4559430545 265642.3495094182 0.005680168393467145 0.6301393161025011 1.3474122004328712 9.999999999999997E-9 4.579041589331341E7
1.778279410038921E-8 375242.6080999509 0.002947039047959172 4.65635692211504E7 -4506398.647124976 270038.58787532774 0.005686426096842567 0.629445870833257 0.7453700872458128 1.778279410038921E-8 4.65635692211504E7
3.162277660168382E-8 379242.888502718 0.005331179463822693 4.736331076775503E7 -4493339.261505185 274586.2489840691 0.005692683799794492 0.6287539501747785 0.4122104559824517 3.162277660168382E-8 4.736331076775503E7
5.623413251903495E-8 383412.6556868154 0.009646930128736407 4.819103605492544E7 -4479807.754877875 279293.27966045076 0.0056989415024582615 0.628063549083482 0.2278963146873321 5.623413251903495E-8 4.819103605492544E7
1.0E-7 387760.9638191026 0.017461756004765766 4.90482400047822E7 -4465778.906018938 284168.19278375583 0.0057051992049254995 0.6273746625448449 0.12595700422619077 1.0E-7 4.90482400047822E7
1.7782794100389195E-7 392297.5236703078 0.031617274358199894 4.993652595061493E7 -4451225.664692743 289220.1186450532 0.005711456907259781 0.6266872855707892 0.06959359767712528 1.7782794100389195E-7 4.993652595061493E7
3.1622776601683813E-7 397032.7632325094 0.05726690474628758 5.085761564534521E7 -4436118.982751434 294458.86165874003 0.005717714609509298 0.626001413200743 0.0384390954479828 3.1622776601683813E-7 5.085761564534521E7
5.62341325190349E-7 401977.89518080326 0.10376026803720678 5.181336040028429E7 -4420427.626236515 299894.9644492377 0.005723972311702445 0.6253170404948977 0.02122406732118886 5.62341325190349E-7 5.181336040028429E7
1.0000000000000006E-6 407144.9920968816 0.1880668182407665 5.280575350519371E7 -4404117.965852349 305539.77757437015 0.005730230013863853 0.6246341625388666 0.011714669213548478 1.0000000000000006E-6 5.280575350519371E7
1.2589254117941687E-6 409276.86295665253 0.23859919637496657 5.321344811273527E7 -4397412.948799227 307858.85146281245 0.005732733094724434 0.6243614287900954 0.00923519655957433 1.2589254117941687E-6 5.321344811273527E7
1.584893192461111E-6 411447.1974510072 0.30272738930852316 5.362749340189314E7 -4390600.787740747 310214.0918435364 0.005735236175584852 0.6240889331067007 0.007280081912308015 1.584893192461111E-6 5.362749340189314E7
1.995262314968879E-6 413656.9013588725 0.38411458673401816 5.404803892483187E7 -4383678.95954327 312606.3505948401 0.00573773925644658 0.623816675177421 0.005738521216374461 1.995262314968879E-6 5.404803892483187E7
2.51188643150958E-6 415869.0525807006 0.48741069929171527 5.4475238966609E7 -4377085.960568785 317432.9628488731 0.005625320895275235 0.6359008001924913 0.004486262180471079 2.51188643150958E-6 5.4475238966609E7
3.162277660168381E-6 418109.8677841366 0.6185232480879663 5.490925273390007E7 -4370518.450058802 319934.306685999 0.005627060072584967 0.6357042598790682 0.003535703684259056 3.162277660168381E-6 5.490925273390007E7
3.981071705534969E-6 420391.47067751683 0.784954743901799 5.535024455275822E7 -4363842.991881589 322475.8890271639 0.00562879924990157 0.6355078410230074 0.0027863740994334184 3.981071705534969E-6 5.535024455275822E7
5.011872336272719E-6 422714.85290517815 0.9962338085793998 5.579838407623434E7 -4357056.961580597 325058.6879594636 0.005630538427228386 0.6353115435127921 0.002195709572166018 5.011872336272719E-6 5.579838407623434E7
6.309573444801931E-6 425080.89029510797 1.2644438886842617 5.625384613414812E7 -4350157.71462707 327619.74174123234 0.005632278688812135 0.6351193341401495 0.0017304912426008346 6.309573444801931E-6 5.625384613414812E7
7.943282347242806E-6 427487.7034344928 1.6048982431195324 5.671680350581503E7 -4343143.6917199185 330283.07037558744 0.005634042455955255 0.6349362110429791 0.001363527489944542 7.943282347242806E-6 5.671680350581503E7
1.0000000000000006E-5 429935.1942941714 2.0371556270263094 5.7187437447515965E7 -4336012.365464582 332959.4885804129 0.005635840995637934 0.634750027977265 0.001074410056583394 1.0000000000000006E-5 5.7187437447515965E7
