#           USTAR            CLAG         DENSITY          STRESS
  2.36442924e+03  1.30121934e+04  4.80432326e+03  8.21276753e+10
  2.37022217e+03  1.30647701e+04  4.80718951e+03  8.23980763e+10
  2.37601510e+03  1.31043714e+04  4.81004906e+03  8.26694332e+10
  2.38180803e+03  1.31194118e+04  4.81290604e+03  8.29413566e+10
  2.38760096e+03  1.31379575e+04  4.81576275e+03  8.32136283e+10
  2.39339389e+03  1.31585042e+04  4.81861860e+03  8.34863054e+10
  2.39918682e+03  1.31693670e+04  4.82147443e+03  8.37593082e+10
  2.40497975e+03  1.31825929e+04  4.82433103e+03  8.40325607e+10
  2.41077268e+03  1.31947076e+04  4.82718827e+03  8.43060760e+10
  2.41656561e+03  1.32005915e+04  4.83004694e+03  8.45797780e+10
  2.42235854e+03  1.32149232e+04  4.83290681e+03  8.48536895e+10
  2.42815147e+03  1.32305728e+04  4.83576682e+03  8.51279120e+10
  2.43394440e+03  1.32402667e+04  4.83862747e+03  8.54023972e+10
  2.43973733e+03  1.32470532e+04  4.84148972e+03  8.56770534e+10
  2.44553026e+03  1.32582842e+04  4.84435342e+03  8.59518964e+10
  2.45132319e+03  1.32731353e+04  4.84721769e+03  8.62270098e+10
  2.45711612e+03  1.32818584e+04  4.85008279e+03  8.65023677e+10
  2.46290905e+03  1.33032071e+04  4.85294804e+03  8.67780374e+10
  2.46870198e+03  1.33181975e+04  4.85581276e+03  8.70540839e+10
  2.47449491e+03  1.33282591e+04  4.85867816e+03  8.73303902e+10
  2.48028784e+03  1.33420114e+04  4.86154439e+03  8.76069434e+10
  2.48608076e+03  1.33519521e+04  4.86441145e+03  8.78837423e+10
  2.49187369e+03  1.33755867e+04  4.86727829e+03  8.81608893e+10
  2.49766662e+03  1.33959915e+04  4.87014378e+03  8.84384931e+10
  2.50345955e+03  1.34021241e+04  4.87300981e+03  8.87163720e+10
  2.50925248e+03  1.34069677e+04  4.87587803e+03  8.89943647e+10
  2.51504541e+03  1.34133124e+04  4.87874844e+03  8.92724734e+10
  2.52083834e+03  1.34394294e+04  4.88161875e+03  8.95509187e+10
  2.52663127e+03  1.34539869e+04  4.88448809e+03  8.98297858e+10
  2.53242420e+03  1.34606900e+04  4.88735854e+03  9.01088734e+10
  2.53821713e+03  1.34717264e+04  4.89023047e+03  9.03881449e+10
  2.54401006e+03  1.34725368e+04  4.89310451e+03  9.06675392e+10
  2.54980299e+03  1.34850627e+04  4.89598050e+03  9.09470718e+10
  2.55559592e+03  1.35010284e+04  4.89885684e+03  9.12268999e+10
  2.56138885e+03  1.35108150e+04  4.90173381e+03  9.15069950e+10
  2.56718178e+03  1.35284101e+04  4.90461125e+03  9.17873741e+10
  2.57297471e+03  1.35356630e+04  4.90748941e+03  9.20680108e+10
  2.57876764e+03  1.35439557e+04  4.91036931e+03  9.23488087e+10
  2.58456057e+03  1.35584512e+04  4.91325016e+03  9.26298429e+10
  2.59035350e+03  1.35704311e+04  4.91613157e+03  9.29111516e+10
  2.59614643e+03  1.35890223e+04  4.91901312e+03  9.31927773e+10
  2.60193936e+03  1.36053717e+04  4.92189434e+03  9.34747653e+10
  2.60773229e+03  1.36218676e+04  4.92477545e+03  9.37570940e+10
  2.61352522e+03  1.36363406e+04  4.92765666e+03  9.40397437e+10
  2.61931815e+03  1.36567684e+04  4.93053756e+03  9.43227554e+10
  2.62511108e+03  1.36977728e+04  4.93341534e+03  9.46064040e+10
  2.63090401e+03  1.37302436e+04  4.93628877e+03  9.48908146e+10
  2.63669694e+03  1.37687517e+04  4.93915811e+03  9.51759611e+10
  2.64248987e+03  1.38086106e+04  4.94202263e+03  9.54619203e+10
  2.64828280e+03  1.38472451e+04  4.94488232e+03  9.57486934e+10
  2.65407573e+03  1.38884507e+04  4.94773708e+03  9.60362944e+10
  2.65986866e+03  1.39326965e+04  4.95058636e+03  9.63247814e+10
  2.66566159e+03  1.39702357e+04  4.95343055e+03  9.66141165e+10
  2.67145452e+03  1.40030413e+04  4.95627085e+03  9.69041811e+10
  2.67724745e+03  1.40138000e+04  4.95910997e+03  9.71946974e+10
  2.68304038e+03  1.40346159e+04  4.96194916e+03  9.74855411e+10
  2.68883331e+03  1.40563150e+04  4.96478729e+03  9.77768256e+10
  2.69462624e+03  1.41123562e+04  4.96762083e+03  9.80689163e+10
  2.70041917e+03  1.41386385e+04  4.97044933e+03  9.83618605e+10
  2.70621210e+03  1.41319633e+04  4.97327908e+03  9.86550082e+10
  2.71200503e+03  1.41409057e+04  4.97611183e+03  9.89481793e+10
  2.71779796e+03  1.41878241e+04  4.97894222e+03  9.92419296e+10
  2.72359089e+03  1.41901113e+04  4.98177091e+03  9.95361902e+10
  2.72938382e+03  1.41939913e+04  4.98460220e+03  9.98305148e+10
  2.73517675e+03  1.42293667e+04  4.98743280e+03  1.00125246e+11
  2.74096968e+03  1.42437372e+04  4.99026166e+03  1.00420494e+11
  2.74676261e+03  1.42504672e+04  4.99309162e+03  1.00715960e+11
  2.75255554e+03  1.42620405e+04  4.99592298e+03  1.01011616e+11
  2.75834847e+03  1.42737910e+04  4.99875524e+03  1.01307514e+11
  2.76414140e+03  1.42941425e+04  5.00158752e+03  1.01603745e+11
  2.76993433e+03  1.43112399e+04  5.00441930e+03  1.01900364e+11
  2.77572726e+03  1.43195365e+04  5.00725177e+03  1.02197246e+11
  2.78152019e+03  1.43360745e+04  5.01008499e+03  1.02494386e+11
  2.78731312e+03  1.43529972e+04  5.01291811e+03  1.02791873e+11
  2.79310605e+03  1.43623884e+04  5.01575183e+03  1.03089633e+11
  2.79889898e+03  1.43743780e+04  5.01858664e+03  1.03387614e+11
  2.80469191e+03  1.43852382e+04  5.02142241e+03  1.03685832e+11
  2.81048484e+03  1.43970866e+04  5.02425914e+03  1.03984286e+11
  2.81627777e+03  1.44129708e+04  5.02709635e+03  1.04283028e+11
  2.82207070e+03  1.44317446e+04  5.02993334e+03  1.04582128e+11
  2.82786363e+03  1.44455483e+04  5.03277033e+03  1.04881567e+11
  2.83365656e+03  1.44604909e+04  5.03560770e+03  1.05181304e+11
  2.83944949e+03  1.44737825e+04  5.03844550e+03  1.05481333e+11
  2.84524242e+03  1.44915661e+04  5.04128345e+03  1.05781685e+11
  2.85103535e+03  1.45082681e+04  5.04412121e+03  1.06082394e+11
  2.85682828e+03  1.45192582e+04  5.04695946e+03  1.06383390e+11
  2.86262121e+03  1.45388564e+04  5.04979791e+03  1.06684704e+11
  2.86841414e+03  1.45572107e+04  5.05263585e+03  1.06986411e+11
  2.87420707e+03  1.45591350e+04  5.05547500e+03  1.07288329e+11
  2.88000000e+03  1.45878606e+04  5.05831436e+03  1.07590564e+11
  2.88579293e+03  1.46164674e+04  5.06115132e+03  1.07893394e+11
  2.89158586e+03  1.46400115e+04  5.06398640e+03  1.08196764e+11
  2.89737878e+03  1.46664593e+04  5.06681982e+03  1.08500653e+11
  2.90317171e+03  1.46826479e+04  5.06965228e+03  1.08804984e+11
  2.90896464e+03  1.47026959e+04  5.07248441e+03  1.09109691e+11
  2.91475757e+03  1.47276146e+04  5.07531537e+03  1.09414864e+11
  2.92055050e+03  1.47441885e+04  5.07814551e+03  1.09720467e+11
  2.92634343e+03  1.47550089e+04  5.08097617e+03  1.10026354e+11
  2.93213636e+03  1.47931442e+04  5.08380529e+03  1.10332749e+11
  2.93792929e+03  1.48334435e+04  5.08663006e+03  1.10639958e+11
  2.94372222e+03  1.48486385e+04  5.08945268e+03  1.10947741e+11
  2.94951515e+03  1.48713237e+04  5.09227483e+03  1.11255918e+11
  2.95530808e+03  1.48876460e+04  5.09509640e+03  1.11564499e+11
  2.96110101e+03  1.49006261e+04  5.09791833e+03  1.11873384e+11
  2.96689394e+03  1.49206138e+04  5.10074026e+03  1.12182610e+11
  2.97268687e+03  1.49395755e+04  5.10356162e+03  1.12492241e+11
  2.97847980e+03  1.49358150e+04  5.10638467e+03  1.12802029e+11
  2.98427273e+03  1.49608763e+04  5.10920883e+03  1.13112038e+11
  2.99006566e+03  1.49834037e+04  5.11203163e+03  1.13422541e+11
  2.99585859e+03  1.49995022e+04  5.11485389e+03  1.13733444e+11
  3.00165152e+03  1.50160413e+04  5.11767621e+03  1.14044686e+11
  3.00744445e+03  1.50375569e+04  5.12049806e+03  1.14356322e+11
  3.01323738e+03  1.50511512e+04  5.12331972e+03  1.14668322e+11
  3.01903031e+03  1.50672518e+04  5.12614171e+03  1.14980630e+11
  3.02482324e+03  1.50922432e+04  5.12896296e+03  1.15293364e+11
  3.03061617e+03  1.51048915e+04  5.13178380e+03  1.15606489e+11
  3.03640910e+03  1.51150093e+04  5.13460561e+03  1.15919849e+11
  3.04220203e+03  1.51341909e+04  5.13742778e+03  1.16233514e+11
  3.04799496e+03  1.51514823e+04  5.14024966e+03  1.16547556e+11
  3.05378789e+03  1.51687747e+04  5.14307142e+03  1.16861957e+11
  3.05958082e+03  1.51975276e+04  5.14589199e+03  1.17176836e+11
  3.06537375e+03  1.52188899e+04  5.14871100e+03  1.17492234e+11
  3.07116668e+03  1.52327440e+04  5.15152983e+03  1.17807998e+11
  3.07695961e+03  1.52596381e+04  5.15434798e+03  1.18124184e+11
  3.08275254e+03  1.52811590e+04  5.15716474e+03  1.18440872e+11
  3.08854547e+03  1.52974651e+04  5.15998109e+03  1.18757952e+11
  3.09433840e+03  1.53235583e+04  5.16279661e+03  1.19075472e+11
  3.10013133e+03  1.53409940e+04  5.16561120e+03  1.19393443e+11
  3.10592426e+03  1.53584932e+04  5.16842566e+03  1.19711777e+11
  3.11171719e+03  1.53847196e+04  5.17123917e+03  1.20030564e+11
  3.11751012e+03  1.54063215e+04  5.17405138e+03  1.20349847e+11
  3.12330305e+03  1.54275496e+04  5.17686272e+03  1.20669574e+11
  3.12909598e+03  1.54399483e+04  5.17967406e+03  1.20989649e+11
  3.13488891e+03  1.54632133e+04  5.18248521e+03  1.21310095e+11
  3.14068184e+03  1.54846848e+04  5.18529533e+03  1.21631004e+11
  3.14647477e+03  1.55079968e+04  5.18810444e+03  1.21952378e+11
  3.15226770e+03  1.55443258e+04  5.19091119e+03  1.22274370e+11
  3.15806063e+03  1.55636790e+04  5.19371595e+03  1.22596940e+11
  3.16385356e+03  1.55935469e+04  5.19651930e+03  1.22920020e+11
  3.16964649e+03  1.56102926e+04  5.19932148e+03  1.23243583e+11
  3.17543942e+03  1.56346497e+04  5.20212300e+03  1.23567573e+11
  3.18123235e+03  1.56583906e+04  5.20492322e+03  1.23892061e+11
  3.18702528e+03  1.56799635e+04  5.20772241e+03  1.24217020e+11
  3.19281821e+03  1.56940707e+04  5.21052141e+03  1.24542348e+11
  3.19861114e+03  1.57193269e+04  5.21331992e+03  1.24868084e+11
  3.20440407e+03  1.57424406e+04  5.21611712e+03  1.25194322e+11
  3.21019700e+03  1.57627591e+04  5.21891347e+03  1.25521010e+11
  3.21598993e+03  1.57807889e+04  5.22170941e+03  1.25848096e+11
  3.22178286e+03  1.58022085e+04  5.22450484e+03  1.26175591e+11
  3.22757579e+03  1.58225225e+04  5.22729958e+03  1.26503519e+11
  3.23336872e+03  1.58426917e+04  5.23009373e+03  1.26831866e+11
  3.23916165e+03  1.58629260e+04  5.23288731e+03  1.27160633e+11
  3.24495458e+03  1.58847067e+04  5.23568016e+03  1.27489835e+11
  3.25074751e+03  1.59070869e+04  5.23847212e+03  1.27819495e+11
  3.25654044e+03  1.59240811e+04  5.24126359e+03  1.28149563e+11
  3.26233337e+03  1.59428514e+04  5.24405490e+03  1.28480003e+11
  3.26812630e+03  1.59617930e+04  5.24684588e+03  1.28810833e+11
  3.27391923e+03  1.59751381e+04  5.24963701e+03  1.29141998e+11
  3.27971216e+03  1.59927102e+04  5.25242841e+03  1.29473483e+11
  3.28550509e+03  1.60079836e+04  5.25521990e+03  1.29805310e+11
  3.29129802e+03  1.60245648e+04  5.25801159e+03  1.30137466e+11
  3.29709095e+03  1.60433254e+04  5.26080316e+03  1.30469989e+11
  3.30288388e+03  1.60542941e+04  5.26359510e+03  1.30802820e+11
  3.30867680e+03  1.60689445e+04  5.26638778e+03  1.31135917e+11
  3.31446973e+03  1.60745449e+04  5.26918167e+03  1.31469224e+11
  3.32026266e+03  1.60941063e+04  5.27197633e+03  1.31802792e+11
  3.32605559e+03  1.61143014e+04  5.27477050e+03  1.32136772e+11
  3.33184852e+03  1.61241220e+04  5.27756503e+03  1.32471064e+11
  3.33764145e+03  1.61411320e+04  5.28036019e+03  1.32805633e+11
  3.34343438e+03  1.61533558e+04  5.28315579e+03  1.33140506e+11
  3.34922731e+03  1.61762238e+04  5.28595130e+03  1.33475742e+11
  3.35502024e+03  1.61857142e+04  5.28874698e+03  1.33811314e+11
  3.36081317e+03  1.62104780e+04  5.29154265e+03  1.34147242e+11
  3.36660610e+03  1.62178802e+04  5.29433850e+03  1.34483502e+11
  3.37239903e+03  1.62401762e+04  5.29713475e+03  1.34820071e+11
  3.37819196e+03  1.62494307e+04  5.29993123e+03  1.35156967e+11
  3.38398489e+03  1.62764962e+04  5.30272755e+03  1.35494240e+11
  3.38977782e+03  1.62725301e+04  5.30552482e+03  1.35831752e+11
  3.39557075e+03  1.62987503e+04  5.30832313e+03  1.36169495e+11
  3.40136368e+03  1.63050780e+04  5.31112160e+03  1.36507575e+11
  3.40715661e+03  1.63397186e+04  5.31391950e+03  1.36846080e+11
  3.41294954e+03  1.63586426e+04  5.31671577e+03  1.37185141e+11
  3.41874247e+03  1.63924948e+04  5.31951046e+03  1.37524748e+11
  3.42453540e+03  1.64288108e+04  5.32230211e+03  1.37865084e+11
  3.43032833e+03  1.64490592e+04  5.32509188e+03  1.38206006e+11
  3.43612126e+03  1.64692584e+04  5.32788114e+03  1.38547347e+11
  3.44191419e+03  1.64904639e+04  5.33066982e+03  1.38889118e+11
  3.44770712e+03  1.65357857e+04  5.33345580e+03  1.39231578e+11
  3.45350005e+03  1.65828313e+04  5.33623690e+03  1.39574997e+11
  3.45929298e+03  1.66127727e+04  5.33901445e+03  1.39919213e+11
  3.46508591e+03  1.66612777e+04  5.34178833e+03  1.40264244e+11
  3.47087884e+03  1.67040175e+04  5.34455750e+03  1.40610220e+11
  3.47667177e+03  1.67465599e+04  5.34732247e+03  1.40957080e+11
  3.48246470e+03  1.67902214e+04  5.35008319e+03  1.41304835e+11
  3.48825763e+03  1.68170647e+04  5.35284095e+03  1.41653320e+11
  3.49405056e+03  1.68553020e+04  5.35559622e+03  1.42002481e+11
  3.49984349e+03  1.68781403e+04  5.35834933e+03  1.42352274e+11
  3.50563642e+03  1.69141470e+04  5.36110047e+03  1.42702678e+11
  3.51142935e+03  1.69299451e+04  5.36385022e+03  1.43053619e+11
  3.51722228e+03  1.69587469e+04  5.36659917e+03  1.43405023e+11
  3.52301521e+03  1.69710422e+04  5.36934760e+03  1.43756852e+11
  3.52880814e+03  1.70015260e+04  5.37209539e+03  1.44109126e+11
  3.53460107e+03  1.70069215e+04  5.37484308e+03  1.44461771e+11
  3.54039400e+03  1.70376218e+04  5.37759066e+03  1.44814791e+11
  3.54618693e+03  1.70292041e+04  5.38033926e+03  1.45168041e+11
  3.55197986e+03  1.70744713e+04  5.38308770e+03  1.45521674e+11
  3.55777279e+03  1.70547926e+04  5.38583688e+03  1.45875572e+11
  3.56356572e+03  1.71085803e+04  5.38858612e+03  1.46229824e+11
  3.56935865e+03  1.70989847e+04  5.39133461e+03  1.46584534e+11
  3.57515158e+03  1.71294598e+04  5.39408423e+03  1.46939460e+11
  3.58094451e+03  1.71370657e+04  5.39683360e+03  1.47294782e+11
  3.58673744e+03  1.71579534e+04  5.39958347e+03  1.47650399e+11
  3.59253037e+03  1.71766675e+04  5.40233298e+03  1.48006426e+11
  3.59832330e+03  1.71954575e+04  5.40508228e+03  1.48362843e+11
  3.60411623e+03  1.72158056e+04  5.40783126e+03  1.48719665e+11
  3.60990916e+03  1.72245093e+04  5.41058070e+03  1.49076788e+11
  3.61570209e+03  1.72521394e+04  5.41333004e+03  1.49434289e+11
  3.62149502e+03  1.72621088e+04  5.41607918e+03  1.49792179e+11
  3.62728795e+03  1.72769975e+04  5.41882913e+03  1.50150327e+11
  3.63308088e+03  1.73062024e+04  5.42157836e+03  1.50508932e+11
  3.63887381e+03  1.73144277e+04  5.42432741e+03  1.50867925e+11
  3.64466674e+03  1.73376087e+04  5.42707675e+03  1.51227244e+11
  3.65045967e+03  1.73242221e+04  5.42982810e+03  1.51586664e+11
  3.65625260e+03  1.73482501e+04  5.43258140e+03  1.51946195e+11
  3.66204553e+03  1.73297403e+04  5.43533705e+03  1.52305783e+11
  3.66783846e+03  1.74052641e+04  5.43809098e+03  1.52665962e+11
  3.67363139e+03  1.73167226e+04  5.44084874e+03  1.53026007e+11
  3.67942432e+03  1.74971087e+04  5.44360207e+03  1.53387003e+11
  3.68521725e+03  1.72976111e+04  5.44635971e+03  1.53747802e+11
  3.69101018e+03  1.76402139e+04  5.44910902e+03  1.54110084e+11
  3.69680311e+03  1.73708839e+04  5.45185524e+03  1.54473126e+11
  3.70259604e+03  1.76161681e+04  5.45460609e+03  1.54835919e+11
  3.70838897e+03  1.74874437e+04  5.45735047e+03  1.55199920e+11
  3.71418190e+03  1.76411311e+04  5.46009568e+03  1.55564181e+11
  3.71997483e+03  1.76323547e+04  5.46283230e+03  1.55929944e+11
  3.72576775e+03  1.76865775e+04  5.46556815e+03  1.56296178e+11
  3.73156068e+03  1.77581758e+04  5.46829702e+03  1.56663717e+11
  3.73735361e+03  1.77399140e+04  5.47102449e+03  1.57031809e+11
  3.74314654e+03  1.78073707e+04  5.47375092e+03  1.57400411e+11
  3.74893947e+03  1.77896451e+04  5.47647624e+03  1.57769528e+11
  3.75473240e+03  1.79035444e+04  5.47919695e+03  1.58139643e+11
  3.76052533e+03  1.78428109e+04  5.48191630e+03  1.58510310e+11
  3.76631826e+03  1.79554891e+04  5.48463441e+03  1.58881514e+11
  3.77211119e+03  1.79297052e+04  5.48734860e+03  1.59253620e+11
  3.77790412e+03  1.79676698e+04  5.49006456e+03  1.59625853e+11
  3.78369705e+03  1.79928693e+04  5.49277843e+03  1.59998740e+11
  3.78948998e+03  1.80039138e+04  5.49549224e+03  1.60372003e+11
  3.79528291e+03  1.80287770e+04  5.49820603e+03  1.60745638e+11
  3.80107584e+03  1.80357871e+04  5.50092010e+03  1.61119604e+11
  3.80686877e+03  1.80583643e+04  5.50363462e+03  1.61493877e+11
  3.81266170e+03  1.80725683e+04  5.50634906e+03  1.61868531e+11
  3.81845463e+03  1.80842828e+04  5.50906422e+03  1.62243454e+11
  3.82424756e+03  1.81100703e+04  5.51177925e+03  1.62618766e+11
  3.83004049e+03  1.81118092e+04  5.51449489e+03  1.62994363e+11
  3.83583342e+03  1.81427830e+04  5.51721075e+03  1.63370299e+11
  3.84162635e+03  1.81340366e+04  5.51992762e+03  1.63746466e+11
  3.84741928e+03  1.81812148e+04  5.52264430e+03  1.64123031e+11
  3.85321221e+03  1.81473731e+04  5.52536264e+03  1.64499735e+11
  3.85900514e+03  1.82108650e+04  5.52808146e+03  1.64876746e+11
  3.86479807e+03  1.81561594e+04  5.53080228e+03  1.65253848e+11
  3.87059100e+03  1.82513118e+04  5.53352278e+03  1.65631370e+11
  3.87638393e+03  1.82001571e+04  5.53624264e+03  1.66009348e+11
  3.88217686e+03  1.82623518e+04  5.53896436e+03  1.66387440e+11
  3.88796979e+03  1.82267973e+04  5.54168677e+03  1.66765808e+11
  3.89376272e+03  1.83122636e+04  5.54440814e+03  1.67144695e+11
  3.89955565e+03  1.82057522e+04  5.54713376e+03  1.67523362e+11
  3.90534858e+03  1.84581798e+04  5.54985130e+03  1.67903543e+11
  3.91114151e+03  1.81173589e+04  5.55257820e+03  1.68282808e+11
  3.91693444e+03  1.86257848e+04  5.55529560e+03  1.68663810e+11
  3.92272737e+03  1.80528357e+04  5.55802059e+03  1.69044143e+11
  3.92852030e+03  1.87198149e+04  5.56074152e+03  1.69425452e+11
  3.93431323e+03  1.81102122e+04  5.56346071e+03  1.69807355e+11
  3.94010616e+03  1.85518753e+04  5.56619468e+03  1.70187517e+11
  3.94589909e+03  1.83248984e+04  5.56891511e+03  1.70569905e+11
  3.95169202e+03  1.84537829e+04  5.57164540e+03  1.70951275e+11
  3.95748495e+03  1.85060002e+04  5.57436494e+03  1.71334524e+11
  3.96327788e+03  1.83733748e+04  5.57709311e+03  1.71716939e+11
  3.96907081e+03  1.86979098e+04  5.57980997e+03  1.72101344e+11
  3.97486374e+03  1.83269816e+04  5.58253296e+03  1.72485268e+11
  3.98065667e+03  1.88351567e+04  5.58524877e+03  1.72870615e+11
  3.98644960e+03  1.83779579e+04  5.58796340e+03  1.73256491e+11
  3.99224253e+03  1.88650983e+04  5.59067855e+03  1.73642677e+11
  3.99803546e+03  1.85379392e+04  5.59338444e+03  1.74030522e+11
  4.00382839e+03  1.88653872e+04  5.59609293e+03  1.74418370e+11
  4.00962132e+03  1.87231210e+04  5.59879052e+03  1.74808138e+11
  4.01541425e+03  1.88738407e+04  5.60149011e+03  1.75197994e+11
  4.02120718e+03  1.88602665e+04  5.60418243e+03  1.75589272e+11
  4.02700011e+03  1.89127273e+04  5.60687457e+03  1.75980953e+11
  4.03279304e+03  1.89033592e+04  5.60956622e+03  1.76373081e+11
  4.03858597e+03  1.89943152e+04  5.61225467e+03  1.76766055e+11
  4.04437890e+03  1.88863642e+04  5.61494691e+03  1.77158853e+11
  4.05017183e+03  1.91025382e+04  5.61763412e+03  1.77552773e+11
  4.05596476e+03  1.88655038e+04  5.62032540e+03  1.77946476e+11
  4.06175769e+03  1.90239732e+04  5.62302479e+03  1.78339365e+11
  4.06755062e+03  1.89761615e+04  5.62571886e+03  1.78733402e+11
  4.07334355e+03  1.88961691e+04  5.62842463e+03  1.79126113e+11
  4.07913648e+03  1.91125136e+04  5.63112335e+03  1.79520238e+11
  4.08492941e+03  1.87930883e+04  5.63383212e+03  1.79913294e+11
  4.09072234e+03  1.91700054e+04  5.63653946e+03  1.80306947e+11
  4.09651527e+03  1.87765126e+04  5.63925061e+03  1.80700427e+11
  4.10230820e+03  1.91247137e+04  5.64196755e+03  1.81093438e+11
  4.10810113e+03  1.88301575e+04  5.64468321e+03  1.81487005e+11
  4.11389406e+03  1.90267124e+04  5.64740842e+03  1.81879556e+11
  4.11968699e+03  1.89918409e+04  5.65012459e+03  1.82273784e+11
  4.12547992e+03  1.88987470e+04  5.65285258e+03  1.82666684e+11
  4.13127285e+03  1.91564526e+04  5.65557149e+03  1.83061292e+11
  4.13706577e+03  1.87416348e+04  5.65830451e+03  1.83454270e+11
  4.14285870e+03  1.93628780e+04  5.66102575e+03  1.83849389e+11
  4.14865163e+03  1.85714241e+04  5.66376229e+03  1.84242743e+11
  4.15444456e+03  1.95973945e+04  5.66648543e+03  1.84638528e+11
  4.16023749e+03  1.83726447e+04  5.66922633e+03  1.85032253e+11
  4.16603042e+03  1.98065504e+04  5.67195586e+03  1.85428146e+11
  4.17182335e+03  1.82544983e+04  5.67469720e+03  1.85822814e+11
  4.17761628e+03  1.99549905e+04  5.67743140e+03  1.86219022e+11
  4.18340921e+03  1.81546075e+04  5.68017610e+03  1.86614193e+11
  4.18920214e+03  2.00941635e+04  5.68291438e+03  1.87010808e+11
  4.19499507e+03  1.80263490e+04  5.68566556e+03  1.87406092e+11
  4.20078800e+03  2.03073410e+04  5.68840573e+03  1.87803588e+11
  4.20658093e+03  1.79374605e+04  5.69115574e+03  1.88200161e+11
  4.21237386e+03  2.03005084e+04  5.69390885e+03  1.88596664e+11
  4.21816679e+03  1.81100221e+04  5.69665067e+03  1.88994956e+11
  4.22395972e+03  1.99046178e+04  5.69942089e+03  1.89389143e+11
  4.22975265e+03  1.86828727e+04  5.70214926e+03  1.89789270e+11
  4.23554558e+03  1.93180651e+04  5.70492041e+03  1.90183315e+11
  4.24133851e+03  1.92249663e+04  5.70765448e+03  1.90582981e+11
  4.24713144e+03  1.90233581e+04  5.71041233e+03  1.90979591e+11
  4.25292437e+03  1.93738887e+04  5.71316228e+03  1.91377745e+11
  4.25871730e+03  1.90939057e+04  5.71590975e+03  1.91776631e+11
  4.26451023e+03  1.93327746e+04  5.71866277e+03  1.92175090e+11
  4.27030316e+03  1.92986946e+04  5.72140372e+03  1.92575673e+11
  4.27609609e+03  1.93149504e+04  5.72414857e+03  1.92976071e+11
  4.28188902e+03  1.93955291e+04  5.72688918e+03  1.93377474e+11
  4.28768195e+03  1.93944972e+04  5.72962678e+03  1.93779701e+11
  4.29347488e+03  1.94479408e+04  5.73236331e+03  1.94182471e+11
  4.29926781e+03  1.95507971e+04  5.73509148e+03  1.94586863e+11
  4.30506074e+03  1.94178069e+04  5.73782438e+03  1.94990942e+11
  4.31085367e+03  1.97244568e+04  5.74054787e+03  1.95396821e+11
  4.31664660e+03  1.94657746e+04  5.74327057e+03  1.95803198e+11
  4.32243953e+03  1.95751913e+04  5.74600617e+03  1.96208028e+11
  4.32823246e+03  2.00639282e+04  5.74870344e+03  1.96619059e+11
  4.33402539e+03  1.86083187e+04  5.75147427e+03  1.97020065e+11
  4.33981832e+03  2.20574810e+04  5.75412710e+03  1.97441743e+11
  4.34561125e+03  1.70473765e+04  5.75691433e+03  1.97847234e+11
  4.35140418e+03  2.62590398e+04  5.75950956e+03  1.98296294e+11
  4.35719711e+03  1.54062388e+04  5.76227500e+03  1.98728335e+11
  4.36299004e+03  3.39117456e+04  5.76481201e+03  1.99239730e+11
  4.36878297e+03  1.42805099e+04  5.76748896e+03  1.99739453e+11
  4.37457590e+03  4.20168591e+04  5.77001517e+03  2.00323219e+11
  4.38036883e+03  1.41057892e+04  5.77256698e+03  2.00905174e+11
  4.38616176e+03  3.80796785e+04  5.77518745e+03  2.01446303e+11
  4.39195469e+03  1.51575323e+04  5.77767745e+03  2.01998338e+11
  4.39774762e+03  2.87885115e+04  5.78039870e+03  2.02454030e+11
  4.40354055e+03  1.68358711e+04  5.78294456e+03  2.02927125e+11
  4.40933348e+03  2.33603661e+04  5.78571125e+03  2.03343934e+11
  4.41512641e+03  1.86313352e+04  5.78832543e+03  2.03779360e+11
  4.42091934e+03  2.09120755e+04  5.79107795e+03  2.04189399e+11
  4.42671227e+03  1.99838623e+04  5.79373443e+03  2.04613463e+11
  4.43250520e+03  1.99495200e+04  5.79645607e+03  2.05027546e+11
  4.43829813e+03  2.06101213e+04  5.79913889e+03  2.05448123e+11
  4.44409106e+03  1.99217622e+04  5.80182611e+03  2.05868412e+11
  4.44988399e+03  2.04975919e+04  5.80452307e+03  2.06287535e+11
  4.45567692e+03  2.10273588e+04  5.80715053e+03  2.06718121e+11
  4.46146985e+03  1.93676979e+04  5.80985810e+03  2.07136991e+11
  4.46726278e+03  2.33737000e+04  5.81243770e+03  2.07580192e+11
  4.47305571e+03  1.79779025e+04  5.81512879e+03  2.08008981e+11
  4.47884864e+03  2.56833389e+04  5.81771702e+03  2.08461719e+11
  4.48464157e+03  1.72766878e+04  5.82036944e+03  2.08907186e+11
  4.49043450e+03  2.65716500e+04  5.82298856e+03  2.09361865e+11
  4.49622743e+03  1.69993408e+04  5.82563597e+03  2.09813668e+11
  4.50202036e+03  2.79138198e+04  5.82823606e+03  2.10279388e+11
  4.50781329e+03  1.64669324e+04  5.83089078e+03  2.10739587e+11
  4.51360622e+03  3.04830532e+04  5.83346480e+03  2.11226427e+11
  4.51939915e+03  1.59529058e+04  5.83609501e+03  2.11707938e+11
  4.52519208e+03  3.21630663e+04  5.83868033e+03  2.12206869e+11
  4.53098501e+03  1.57752701e+04  5.84128743e+03  2.12703958e+11
  4.53677794e+03  3.38165115e+04  5.84385485e+03  2.13218192e+11
  4.54257087e+03  1.55398182e+04  5.84645109e+03  2.13729985e+11
